	P32238	P20309	P18825	P21554	Q9H244	P30872	Q9Y5N1	Q8NFJ5	P25105	P11229	P28335	P21728	P35462	P30939	P08912	Q13258	P29275	P47900	P0DMS8	P48039	P28223	P51681	P43088	P30542	O15303	P34981	P13945	O60883	Q99677	P51582	P21918	P43657	P34969	P43119	Q9UBS5	P32239	Q96G91	P43116	P30874	Q14416	P25024	Q8TDS4	P35367	P21731	P14416	P28221	P28222	P25100	Q9Y271	P30518	P29274	O95665	Q15391	P07550	O00222	P30556	Q14832	P34995	Q15722	Q5T6X5	P24530	Q9H3N8	P08173	P41143	P21917	Q14831	P28566	P41145	P25021	P43115	P08908	P41594	P47898	Q14833	P32745	P35368	P08588	P50406	P25101	P18089	P41231	P37288	P35346	P08100	P35348	P35372	Q9NPC1	Q13255	Q9NS75	P08913	Q13639	P41595	Q15077	P08172
P35367	0.32950846087812474	0.5284179475142645	0.32716959281985436	0.3853853259687599	0.3046391234643051	0.3492314431156253	0.4411504497265749	0.2817650159583277	0.3362209940728417	0.5002863666934254	0.3615273170148119	0.42162029136893164	0.37271041017679085	0.4337185774590453	0.5195068182281302	0.3602403593850718	0.3585410105779574	0.36837410385003666	0.26464245908102235	0.37931627124445116	0.3378613555492305	0.269074989188122	0.36363625976642755	0.30746673471630925	0.3268210044418075	0.397241176204532	0.3557744493519336	0.24078933021935528	0.2864074652405604	0.31389675526188704	0.3662699491631785	0.3569158814644242	0.3745261701669351	0.318794532835878	0.37143230186562903	0.3962328640456074	0.28117379586343205	0.3000376952755269	0.3500546230741742	0.4096246448225427	0.2859576598516862	0.2854183786831111	1.0	0.400649974576258	0.358886850760483	0.42256303296489894	0.3763197207993957	0.40557996277059377	0.38529682666879905	0.3033636260407367	0.3396202719973265	0.34813065158715645	0.40048145270428404	0.3664507936285947	0.21517607216319992	0.3467690756726548	0.3035116846718175	0.458292671868632	0.38654551927988834	0.38037474199464	0.31603899665758745	0.35591982748421647	0.3941785362513729	0.3450148425840266	0.3636600651236239	0.2845963010189898	0.3609405193450387	0.41211109919332356	0.41901165595365797	0.3686628770179014	0.3448299826951645	0.3528278243557508	0.3245141298513794	0.2967378528105458	0.2776124714549941	0.4389976680352686	0.3076543923894802	0.3160778851564755	0.35672576878062556	0.3582050632417604	0.36779194787356634	0.32169938103476026	0.3309330206242658	0.3421601582784316	0.4150947542843807	0.34413129230471545	0.38044416323400865	0.3834710267076096	0.41711932264676227	0.35783203199546854	0.342996558365831	0.4293501817949017	0.41949366777696795	0.5262678564217789	
P21731	0.3885276184847735	0.4720173351466811	0.41724853833925446	0.3951690597666452	0.3954659390444168	0.3418310262221426	0.4448486357009795	0.3064695886219476	0.40170042998000166	0.4685478072239643	0.4012767061686846	0.4235239923126647	0.40091100748661623	0.5254336391593036	0.4693458252601709	0.541706382006673	0.4748786380844502	0.41639932885136566	0.351695224610848	0.44831069653885136	0.41945095222448536	0.37101228823134713	0.4542904925415573	0.39562136707965445	0.36080106209330776	0.42485452439836957	0.4407638580335054	0.3938917732317645	0.3765855677883117	0.3570657937383382	0.38154051417077783	0.4474781026676943	0.3991988824462245	0.4028506046214442	0.42882820159271035	0.40593615207414735	0.3547735534926846	0.4834680878080826	0.38698145394971595	0.39005437905416573	0.4690290713855678	0.376413425744469	0.400649974576258	0.9999999999999999	0.37930678520500527	0.43464216315017545	0.39555370521512845	0.47197009878670115	0.532615850987521	0.3825114803546801	0.4072930183502273	0.3475177974197822	0.4112244465945052	0.48794987390331335	0.30679697588712007	0.5300591854510915	0.3497247896821889	0.5458688763007603	0.47904939449089967	0.45775326915414394	0.43462884815551406	0.40859135329695784	0.371681587729393	0.4721267024389886	0.3107011352425914	0.41116303737422866	0.36389989134766865	0.4128103172893883	0.4287091755852249	0.514522735793477	0.368017986903507	0.39860991881751834	0.34717520430213294	0.3805560715106825	0.38224675620578275	0.5286034099658208	0.43308718078970365	0.4077439938767083	0.47562091230056064	0.4449139010754508	0.4294986905620207	0.368155681289024	0.3650952797727924	0.40381647086014105	0.4985229590009556	0.38522235621089895	0.4377928625922348	0.3646744393941295	0.5072480832560933	0.44142799906035296	0.41766716027233663	0.4219662995077223	0.4058155004103486	0.5323892829566208	
P14416	0.28129771883874866	0.3928864014000114	0.4546158507629926	0.4198624947907176	0.31316136570369946	0.4032262470534664	0.4868441025904098	0.2769561992695586	0.13166360420446294	0.45443603160080226	0.3340370342663438	0.6522719436299503	0.6188920755215808	0.42784341523751307	0.33214788263445094	0.35715850604520616	0.4176564969361479	0.3569726694147085	0.2680794822205147	0.31888342651434665	0.45427117151968033	0.2741833417798315	0.2664102421359301	0.38702317578940926	0.3853462877708226	0.36212350871991245	0.4017721428427809	0.35106294398947585	0.2100821238169483	0.2278869000764982	0.5312331078527794	0.2777245775745636	0.3359195144042191	0.29356247263049107	0.45655575515302094	0.3850533908030612	0.2458679941590185	0.28034888413785464	0.44030463961388333	0.4881542217309899	0.25509458118960626	0.2804909105310546	0.358886850760483	0.37930678520500527	1.0	0.4907444438329338	0.44481083944875827	0.45635473829534234	0.23663902792849364	0.3952750678172627	0.4269651754974128	0.4462365268685799	0.28312566689811225	0.46314778560850184	0.29211411927469594	0.3768254644603376	0.33522875573420163	0.32137164303136634	0.27601649593228017	0.29222299944032487	0.395709426116131	0.2646101990356088	0.3564626354862994	0.4345598620666997	0.3318353169097759	0.40660211410536634	0.45586710255582197	0.44079434778488624	0.3256518051171624	0.3886539121591725	0.3951883354097863	0.5169959069925456	0.41407036376528006	0.43510163456095763	0.33280468992173695	0.43361215724972824	0.3560410008473784	0.3352985665795552	0.35419602539281436	0.4165242291269677	0.24800776789995893	0.1917032405668456	0.40603872885463593	0.3923385239623557	0.35112164782988975	0.48329440656402106	0.24396346573623745	0.4948012845265301	0.24523186060530575	0.46004047109065793	0.3341030423328397	0.324097395147661	0.22415293658569008	0.5004092100991908	
P28221	0.38646844759191473	0.37983955256718027	0.5231678377562313	0.4638688139663792	0.3217763130963074	0.4376675268039133	0.5428574182381514	0.29189501692805275	0.21242948193452812	0.4528608608128804	0.49609101827173496	0.5335639716797546	0.5094387838313389	0.6386689220114822	0.3976627206194556	0.3422526132770206	0.4185109496334132	0.3185599174480974	0.2808280039589389	0.4734982745787024	0.4626304510983733	0.29256355543174534	0.3105944873501917	0.3894495428267233	0.37523687932582406	0.3559163258417114	0.40599027852962877	0.33744267377956977	0.23231419218862046	0.2736561918382824	0.4823007332601719	0.2941707987768818	0.4955757004051391	0.32385762360832615	0.49406592518166365	0.3513670320894119	0.26895725725882	0.3715304302876282	0.47250728814997944	0.546280731441731	0.291212918201027	0.32930455564771355	0.42256303296489894	0.43464216315017545	0.4907444438329338	1.0	0.6115472622404154	0.4627380686991641	0.30335656900595964	0.29301032617168976	0.479632340353604	0.3743549193528072	0.36767682772791277	0.3847035929530458	0.4180870235253569	0.34315273765609167	0.40743130744413203	0.42003734895654576	0.3102875074586006	0.34996463927748733	0.30312647686171	0.37519514726142206	0.44036697840022804	0.48363587375804684	0.3594230598947631	0.5127829875319757	0.5968024508287857	0.5558412103647974	0.38153884281598455	0.4859864313377034	0.5064013227337294	0.4437973353209117	0.4431457002982907	0.4537957452109227	0.41628763446621514	0.4810309428468295	0.4245422844204435	0.4352300706418092	0.33337378443716165	0.4981873326110542	0.30815205410441693	0.3473129026512098	0.4181940567220622	0.3329732933988354	0.4437765968689812	0.45951461519093456	0.3260766350330575	0.369889498287522	0.3160080100469736	0.5193161548763636	0.42486054184768995	0.43697837693603114	0.3093305863089742	0.5469902333551278	
P28222	0.3050355802406034	0.36067498230736106	0.4508066255857122	0.44803697422025535	0.2651509895043939	0.39988637045106534	0.5168536080032062	0.19974838428699118	0.2593712907129209	0.4227059179855641	0.47564016459209724	0.5221651415723176	0.523879557803979	0.5241545420392141	0.38087921199648545	0.3063813983812711	0.3700480954797998	0.27736361425059025	0.26104690951423837	0.370220779801942	0.4692606606319731	0.2855922851610556	0.3268417179864345	0.3660604064214962	0.3424619393544777	0.32955581117193317	0.42653862044658875	0.3192444989710427	0.25691690225342195	0.2896640340746874	0.5028215657399664	0.27029114027924145	0.5194995452776007	0.32022413627080004	0.44203149526913055	0.3574590495084593	0.23708431173876088	0.33254744258894037	0.4027814854350756	0.49343438872011924	0.29696426544884214	0.3153905075360907	0.3763197207993957	0.39555370521512845	0.44481083944875827	0.6115472622404154	0.9999999999999999	0.4159580673218006	0.2760284192138428	0.3056227443757862	0.40319630333904277	0.354394246173298	0.2863338403353769	0.42783976572199556	0.3765948716568469	0.32595496604562957	0.42693541740575514	0.35621023458894735	0.3345558414018181	0.27648034212810074	0.26682021433605946	0.310860940283121	0.3619918090430765	0.49698931707036587	0.3628108973118751	0.4285415298349679	0.543748378536477	0.4986892690099452	0.3709733119583086	0.4144824995014353	0.47928908885585264	0.3927134640025396	0.43206149757363765	0.4208404695628928	0.37151434531342425	0.44735231906719564	0.3822424544971963	0.42553435393765066	0.2755507180709112	0.49222560250041625	0.2524517068532013	0.3700628982606377	0.4308695620426277	0.34367615475494045	0.42049626077224544	0.40903809380012013	0.23572707347596422	0.354350249730747	0.28978858818128633	0.4693394176651458	0.40916745791630976	0.4052006018949986	0.21246564134268667	0.5373502793605155	
P25100	0.3081079383398123	0.38173104920490586	0.5629561628103881	0.3192615658417658	0.25761379864450257	0.36324976025561195	0.33358998040891963	0.20451759153848795	0.16242697574484022	0.42372207388439814	0.2765791740221295	0.409227696231395	0.41189357385277625	0.43479653747964986	0.41109214387349846	0.30676153785714305	0.3325861911881848	0.35943206187500254	0.24063154418997815	0.3447580116734354	0.36076605493576097	0.23974072767582777	0.28418084048209513	0.3615876421364884	0.3142726121362902	0.3502820704992246	0.46184388590394265	0.25749380471436734	0.21686977035873156	0.2541430182830163	0.3377870853782424	0.2822312302635218	0.37526017164007514	0.38123479565776897	0.3225244263920151	0.33794590088293686	0.2408350490115085	0.28772044200615926	0.3692049377629155	0.3793253405615771	0.26045742746354283	0.27722770556374965	0.40557996277059377	0.47197009878670115	0.45635473829534234	0.4627380686991641	0.4159580673218006	1.0	0.3479469293979098	0.32502798627775364	0.34813523386449896	0.37857238973660506	0.315534656999527	0.5070862028119663	0.23424622842250198	0.4196931076372772	0.21644017551822398	0.4026239040974732	0.3138593980962084	0.3217068638350083	0.42401758400649503	0.27984421891146616	0.39073137160259486	0.4101565455121262	0.28329795929994717	0.33304023537593375	0.399398488142645	0.3919725794859438	0.3326976663841528	0.3579155247387368	0.3353686178055725	0.3988477672812621	0.33070589509879644	0.31496160161108133	0.35206400832203716	0.7058051743160993	0.4087021886024702	0.3171350810589534	0.3735143586443942	0.5764865098864587	0.3272942120656285	0.304803281949499	0.38591054397800173	0.36404758914087576	0.6696272821845609	0.44066690958801386	0.26924998618906415	0.3024710012714071	0.36699378485588596	0.5337525410826421	0.37028172237631407	0.3520079409623964	0.31114355151768336	0.47717015915162897	
Q9Y271	0.3052741752352398	0.3804140613367024	0.25005818190219087	0.2721545870252255	0.3357043216615505	0.2895082851930889	0.2610763732565161	0.24888192644454846	0.3950408312613105	0.2895036479572836	0.30003154889082956	0.26962680958006113	0.26854979240033744	0.36629464245112936	0.3655233078195761	0.37152688817068935	0.3460216468562645	0.3585361849737726	0.26406420757751364	0.4368726035249856	0.32543028495306275	0.3191134393154404	0.3119777076478653	0.23428154352411187	0.31256701308905066	0.34360660785427044	0.29103279082777783	0.2461608401096953	0.5058820237255824	0.3796844692753007	0.2519707196548921	0.39918575278471913	0.30396555165717465	0.2993480144015969	0.30443794105929495	0.2647810364166122	0.262589359537767	0.33693925241724093	0.28365750121942035	0.29803664604868946	0.3887385061026302	0.31729070995219555	0.38529682666879905	0.532615850987521	0.23663902792849364	0.30335656900595964	0.2760284192138428	0.3479469293979098	1.0	0.31010597798161277	0.31837814158523875	0.22063790381848739	0.3768640299100564	0.32799729468036215	0.2617144833914412	0.33302204213577125	0.24210520806721336	0.40687431120770967	0.43566262752180757	0.3321802926924503	0.3034875092026973	0.33657761941066067	0.2555045639701615	0.33694450248222824	0.2598691152513696	0.3478870811791164	0.23495585724615647	0.3341932955893441	0.4334405837287435	0.3013208695700734	0.21781888074914862	0.28948471073543525	0.21500686973002942	0.26604095584953846	0.2597429699952231	0.34356560544695663	0.2804166186254462	0.2869092695815137	0.33447720984351736	0.2735457532316831	0.41905771206894377	0.2610609439889969	0.24809979217308786	0.29324276013063677	0.3255009567598279	0.2663679715986941	0.42813945637222184	0.3079798398116854	0.5629508353606577	0.26341971764855754	0.2741540193480776	0.29791992365852044	0.3766887677139669	0.35921591910237083	
P30518	0.27210973627253016	0.36914605534218714	0.28218648218813536	0.3582771401517566	0.3440468622155177	0.2854089696298012	0.3245778323573483	0.2193299621868341	0.23329109359935354	0.3724432987359675	0.3232357823562253	0.3863216370679191	0.3403703670061175	0.35398550498751435	0.3603383626484975	0.4022598164991218	0.331370157714056	0.3157697506679521	0.23767178729385582	0.28328559462512554	0.30416972731104275	0.31211903383679607	0.2846520285434347	0.30298847390691075	0.3104430037638985	0.2846165442171218	0.31278198748959674	0.24641841628984382	0.28569627347062165	0.3243304731607258	0.3318313518596703	0.2623409281257858	0.3353274741493791	0.3347336501761748	0.3466062193898616	0.34144903259588943	0.2025075424355124	0.3113999570831301	0.3199158236104802	0.29808848054677745	0.3588920950326222	0.18938380413649103	0.3033636260407367	0.3825114803546801	0.3952750678172627	0.29301032617168976	0.3056227443757862	0.32502798627775364	0.31010597798161277	1.0	0.3133454139850797	0.2637184032561395	0.27462068266081635	0.46819525089562203	0.2956148412648194	0.4455744523573052	0.2635284068842626	0.33350856546717794	0.31786851706240626	0.3087050856077187	0.30762066380534625	0.2941714262324041	0.2748325191393805	0.34765363629349433	0.293375839496546	0.31406261521887513	0.2772249476430602	0.3107511761739382	0.4141065727956895	0.26649931420317874	0.3234115829445051	0.341037899185328	0.2981500786820179	0.34387855070904033	0.3102051766943752	0.31176917405075966	0.36392927501225847	0.2997059269230463	0.30064219339668596	0.31530780231724526	0.37862647843950215	0.27243263686977026	0.29372853316345027	0.4737222198942078	0.29135312031306754	0.33010755991930113	0.22335862805033632	0.34910582534328316	0.2843539898978854	0.2638760703033012	0.3398182424465709	0.34213520328683283	0.30728545620644876	0.46214920570045925	
P29274	0.27773985127082224	0.30366468818115105	0.41438731598533163	0.4314208419340244	0.4005019145539912	0.37896533189375825	0.42030535895609766	0.2759763055577503	0.23529325894319433	0.363634965277265	0.3753648572212739	0.4457652696988279	0.38023496343957947	0.3882383364316486	0.3063364331200289	0.3863911727902357	0.6381850826385203	0.37230172011068197	0.23141981869824294	0.32571197038919003	0.3533436434328543	0.3607501410347602	0.2463857424884736	0.4674736380520294	0.24437770876444362	0.32815375813089853	0.38234405150544626	0.3430856800623551	0.2717730416441718	0.3012379573922036	0.3805952169216175	0.3180835352169036	0.39045311050872455	0.3660187136925767	0.33626033357014967	0.3312524086138497	0.2543617587385868	0.3426904081269252	0.3736662094857471	0.3594484793277962	0.39922337147814346	0.36029181161489165	0.3396202719973265	0.4072930183502273	0.4269651754974128	0.479632340353604	0.40319630333904277	0.34813523386449896	0.31837814158523875	0.3133454139850797	1.0	0.31835399146042476	0.36975617425020424	0.41619253382936106	0.20950010066847247	0.3175731198713596	0.34589695739055826	0.35542305495538706	0.2954544202259541	0.3152686898438816	0.3711881765081968	0.29880177204360786	0.29520578077897175	0.43117838225238003	0.2913719487887928	0.24937147498309847	0.34997059773190453	0.41015785836476937	0.41196366657122685	0.3274587621449483	0.36687031584902685	0.36174818436544787	0.2914068719668118	0.30749448698702664	0.32236432144369787	0.3755191977795063	0.3417624325885915	0.3691763213847499	0.33796447408528285	0.41426031743053254	0.32597213064316954	0.2108047894270392	0.35204562968652386	0.38579471953212163	0.3399774202405602	0.34550890691595637	0.2890619738152301	0.3363619618812821	0.2887061420365171	0.4244357961533797	0.3330373154959361	0.22874128433572072	0.3595716356376021	0.40693559401260926	
O95665	0.3784845229768861	0.39608941162989986	0.3564926510315243	0.35496030317894406	0.3171938346675679	0.2618817548118938	0.5840965201262085	0.2805397714723321	0.22192771165017794	0.5575552273807456	0.33488592973676967	0.43143997460227773	0.37394270598202917	0.39601453280975973	0.37551578869882607	0.2816913170468245	0.3433469605485072	0.24902815454242477	0.24870310023341052	0.29936144683332755	0.3400212332587885	0.22803381247418236	0.30735083217294035	0.3711230585066483	0.24811336874264406	0.4217078202909559	0.28155513036482577	0.3620697720791003	0.16901586689828588	0.257479276525315	0.3238870792067472	0.3154713242120773	0.3009645485971758	0.31606275521757016	0.4237661681081287	0.5005162813061383	0.22326127719672564	0.20069259843177945	0.3326114720942609	0.4198078043462458	0.23198812941389352	0.28732860788024206	0.34813065158715645	0.3475177974197822	0.4462365268685799	0.3743549193528072	0.354394246173298	0.37857238973660506	0.22063790381848739	0.2637184032561395	0.31835399146042476	0.9999999999999999	0.3037594541169196	0.30597208516564245	0.2598687110124132	0.24787584664318157	0.3569632958035604	0.30314925624604394	0.2949261544785338	0.3099126403440916	0.25559494516454984	0.2614012525768066	0.3419146267651125	0.3637630506303611	0.306489446856476	0.3616477468055897	0.496715948809942	0.3617246206216615	0.33117269752673195	0.3137626247042522	0.3901221195461884	0.4982333189887407	0.5832453116425955	0.38124182450379923	0.26878811626637406	0.35144123641190206	0.26808375529467454	0.29101140374557005	0.26116064533461514	0.33051733876751804	0.3024675587795577	0.306290214857992	0.2917709786026992	0.32978045633250463	0.3125838618675012	0.38224499333103745	0.28103315224408953	0.4470047663659898	0.2357629161633129	0.3304617846295587	0.3226769087912598	0.3176583876093659	0.2695866459191415	0.44287806591108664	
Q15391	0.33451874737004367	0.3563408059636318	0.31108329854763506	0.2507408185645716	0.48743651428695334	0.2525281984440719	0.3638185835377769	0.31879574994046644	0.3648799220755105	0.35797897389791977	0.30684579149077096	0.3369639438371727	0.2870464540520552	0.44013745304056506	0.32782907903362424	0.3747079056534145	0.3665494526213347	0.4000832766752541	0.35738124448684616	0.35760473513504304	0.25265960923747566	0.34746355992518635	0.3147038110919018	0.32705030179446004	0.2826622365481858	0.3546549398485237	0.3100328168601301	0.30540276143210093	0.3630786574160225	0.5108952894728545	0.28142582213521655	0.3219845127534212	0.26649850090728777	0.3103607371372716	0.38099150639158597	0.30077429496056907	0.2866852799136885	0.35610600451212526	0.26163905744609206	0.289266279690192	0.4070392299759054	0.3762405540328242	0.40048145270428404	0.4112244465945052	0.28312566689811225	0.36767682772791277	0.2863338403353769	0.315534656999527	0.3768640299100564	0.27462068266081635	0.36975617425020424	0.3037594541169196	0.9999999999999999	0.32074524711506097	0.23939730055479247	0.2819878521463705	0.2688304087342849	0.3754649406102881	0.41574847895326483	0.3114070463117017	0.3161350353645343	0.38319080388537524	0.3031806550248566	0.3806385383686307	0.31555145241202887	0.2952701622043612	0.3135033538803267	0.35694160923433776	0.36286698586673244	0.35552922574843915	0.2802187851890832	0.27903333819284226	0.29328187044691106	0.3144324784832841	0.24167398501636864	0.361110099699222	0.28283784793270433	0.29408111030257306	0.2898894648641833	0.30787282451157605	0.46463316631982754	0.29015596094405854	0.2789518634964154	0.2703882706243579	0.31688936276970286	0.32341546647126573	0.39287559218985857	0.2758666514625594	0.3591731064611313	0.31324655123514156	0.2775426608769663	0.26039162162368523	0.48282612875005365	0.4263361986184182	
P07550	0.32220185508767196	0.40443356605813857	0.5276225296186352	0.430378972697514	0.38975679996149115	0.31409416018318476	0.39419808088916325	0.20734258612810308	0.25222216320115	0.45428321362164037	0.36442920820076463	0.41725513330434166	0.40371722714203057	0.39431264150475454	0.3890991900667859	0.5000790903782053	0.45949904956917287	0.34962075985513547	0.25409341143443054	0.353203368408356	0.37899580559601814	0.3767350079045758	0.3140865713998193	0.38705528680868584	0.2807305608065634	0.3483444635466546	0.6231996516736038	0.2508598801504014	0.26621830035813265	0.29553722405249727	0.42015443722181267	0.2951394894384614	0.43670304193493126	0.39331684910394604	0.40305367436449113	0.37987227838949034	0.2705751063279255	0.41311645015762605	0.3768506611244221	0.28797668978177976	0.31410632632900154	0.3402846610635635	0.3664507936285947	0.48794987390331335	0.46314778560850184	0.3847035929530458	0.42783976572199556	0.5070862028119663	0.32799729468036215	0.46819525089562203	0.41619253382936106	0.30597208516564245	0.32074524711506097	1.0	0.2599264884878046	0.5745003882746148	0.3082461941430026	0.44836972417588067	0.39113422759315697	0.3019018044863058	0.35757329378946046	0.3293666290518692	0.3658202510625731	0.5407931495492778	0.3318109898991991	0.28580009018400854	0.3451230447940815	0.4907755029622315	0.4410565234309896	0.4231955907297871	0.3776493530861025	0.33820374969368916	0.30652346324207397	0.29897862507503253	0.35224694603459134	0.5971662031376999	0.7061839315368754	0.4234849038609928	0.33955133100662804	0.5812821922228406	0.30750520028805217	0.33516228181649793	0.4109716247895991	0.43189058455769547	0.5220535413056642	0.46155976758826556	0.278825559004408	0.2849398496179385	0.3282723006267614	0.554235766997192	0.5210144072621702	0.38183899776003144	0.3139486348531265	0.5649068831020327	
O00222	0.2388293574356719	0.3565787944673997	0.2786985964523716	0.3605124619355299	0.22799193488250596	0.2734456487723854	0.3633917504776002	0.20201028516186637	0.19883500825191752	0.33982910154965507	0.3593877048695377	0.4054554887025036	0.4615701363519029	0.363234616780979	0.3516800051212734	0.248903221891061	0.21384589881067934	0.22601601813793473	0.26031141720657464	0.33076961012126793	0.3149815194571132	0.18626198422656015	0.21209569270066084	0.19278117908459258	0.5066618257291378	0.26492932841550354	0.24865330444071784	0.273417547585858	0.20933244382715915	0.2758839651065906	0.45740609108862407	0.21833435260980907	0.3727337354285639	0.23272627289747533	0.3817538342208246	0.29060021146950266	0.1914326380389696	0.2743449888051875	0.3461970958777826	0.5391943404768482	0.1870301396447297	0.1822871210717511	0.21517607216319992	0.30679697588712007	0.29211411927469594	0.4180870235253569	0.3765948716568469	0.23424622842250198	0.2617144833914412	0.2956148412648194	0.20950010066847247	0.2598687110124132	0.23939730055479247	0.2599264884878046	1.0	0.21411867575572568	0.5428742699619437	0.25236246135997875	0.22721419519971364	0.23480332333830606	0.23389968350038504	0.2699100601171622	0.31956570770006226	0.3262874693389797	0.24717478299042123	0.680576390697782	0.40364083809251267	0.3021763580856206	0.20289767388302768	0.2462998188749672	0.3119687439096678	0.42140598586184697	0.4110918915301911	0.5349308924263222	0.24263629641248197	0.274258611624541	0.2559860863753048	0.24767734152370247	0.188111081813861	0.23546452244602986	0.23797939039558394	0.28037904076422104	0.2716036296591719	0.22148908963740732	0.22013066789742985	0.3008861354471509	0.21163286090391936	0.403809982181604	0.2427902993506254	0.3412541218958834	0.2161586310326344	0.28433153902659936	0.1739288143641874	0.38106220920980094	
P30556	0.27256080469747823	0.34794246720189215	0.3492137193965264	0.3675340674715456	0.3527253257213502	0.3072944546551779	0.33503949942584765	0.19965953524292915	0.28427823718678713	0.44308473901351564	0.316880513080426	0.43053181439218247	0.36100298981412327	0.30038086725305085	0.4049325229368628	0.45198154730724216	0.3524775553890977	0.3384261890737061	0.306211452302222	0.3291798325760222	0.3581935183668666	0.41328523864992356	0.4089691665169213	0.37716635476957716	0.2560715221581791	0.33386094123195625	0.4281648897483602	0.26625309893188975	0.30321850738275413	0.30004836233219206	0.36693214256396134	0.2856416056531463	0.37995327317054994	0.36696416092859857	0.34269959253905136	0.33808174105518907	0.30063424260813604	0.33377043504988074	0.34021581923124616	0.25244133129109775	0.44718321727658433	0.3292273142483788	0.3467690756726548	0.5300591854510915	0.3768254644603376	0.34315273765609167	0.32595496604562957	0.4196931076372772	0.33302204213577125	0.4455744523573052	0.3175731198713596	0.24787584664318157	0.2819878521463705	0.5745003882746148	0.21411867575572568	1.0	0.24178054862942233	0.45768604526115086	0.3897898505026825	0.36789611765495334	0.4108281441496398	0.33099905130261864	0.3350385792866765	0.4079214807996928	0.28414075266666566	0.2708386481161246	0.2689748084446502	0.3855478033182432	0.33592802549686235	0.4110113681250406	0.34341825204082155	0.3663515331266962	0.27396595883915903	0.28290435414234555	0.34799880992490717	0.4610130217269071	0.403277151305359	0.2732897424923212	0.39620781058370697	0.40297350922328723	0.31885654050592444	0.35522498170909506	0.3629857518255859	0.4561045755013451	0.4078871259542919	0.33864735768925264	0.2735181242264474	0.3027923747062209	0.2750321040927961	0.37303718540755104	0.368019267068827	0.2971740355228455	0.3368833843350347	0.5235990890020229	
Q14832	0.2458541104310213	0.38114138941425874	0.35397614553060863	0.4327529163998241	0.29852153218591115	0.3675201370206059	0.5330707099286749	0.1928643438282984	0.2663946508035876	0.5072517910981755	0.4720333161940691	0.49179336629736337	0.3976395578650619	0.42780660299648954	0.37565789986877096	0.28154995686457096	0.3284603018319394	0.26275364680131447	0.3164479448343985	0.34327567661131003	0.3946157560134109	0.3097086936307577	0.2494674810257054	0.35535627482084325	0.5267651566798934	0.3571040186208495	0.32411897691246067	0.4690438839862801	0.2601648734951769	0.30929342519597425	0.445707551205649	0.2733661420399899	0.38550574788680003	0.3019322446553404	0.5098123094659701	0.417079049715107	0.26482930683250316	0.2597410794465934	0.4053310945019979	0.6863754082314654	0.20728114256269797	0.24731635657531134	0.3035116846718175	0.3497247896821889	0.33522875573420163	0.40743130744413203	0.42693541740575514	0.21644017551822398	0.24210520806721336	0.2635284068842626	0.34589695739055826	0.3569632958035604	0.2688304087342849	0.3082461941430026	0.5428742699619437	0.24178054862942233	1.0	0.19700306579914326	0.27409739819803014	0.23261808867027395	0.2690196913770979	0.22294079545031886	0.36839185126539986	0.347418138085384	0.3101989516141276	0.6085226100611856	0.490477793065499	0.3242489042543614	0.2842369929970705	0.31122020767927555	0.43415103801096044	0.6121866865478596	0.521281019143718	0.6580414348495764	0.3049575523989381	0.38255433083281104	0.32363352258750633	0.34180008543195695	0.23402247024568446	0.3802410691834551	0.2691788068884041	0.36468383025371603	0.3459615396071251	0.29323457393221225	0.39824079546055413	0.33630573637819444	0.25714529849432405	0.6069617980488647	0.24968095315196354	0.3965646236739214	0.26252677850892425	0.3180604634192885	0.18100435343090954	0.4946415504048588	
P34995	0.38924341239217447	0.39044273265910917	0.3429898404310955	0.342511498811801	0.347888819631141	0.3871972381679156	0.35787182861768185	0.3232687705829714	0.3229528086681113	0.35977980439682156	0.3208300406128353	0.36586071137400433	0.3363763530914007	0.4393128142892429	0.42028314371764436	0.46326407394408886	0.41100906330812925	0.36163274632573844	0.32977355802410707	0.3691482510578159	0.31989089995908365	0.32958402114841007	0.5174204291222151	0.3632304942076766	0.2618148272622073	0.4006597758887397	0.4061389526581398	0.2783542593080037	0.3548011610360486	0.38215312549538893	0.3368512679919857	0.4213625786491716	0.3101894822922084	0.3782025960787004	0.3558477025775559	0.3384685518645726	0.344448822093281	0.5098632367929694	0.40860731208701007	0.26607146969226053	0.40544372243468474	0.3689657619286079	0.458292671868632	0.5458688763007603	0.32137164303136634	0.42003734895654576	0.35621023458894735	0.4026239040974732	0.40687431120770967	0.33350856546717794	0.35542305495538706	0.30314925624604394	0.3754649406102881	0.44836972417588067	0.25236246135997875	0.45768604526115086	0.19700306579914326	0.9999999999999999	0.4989844467556758	0.31663582065375967	0.3961592450415696	0.4154736905148145	0.26313974072591495	0.40874026522096013	0.33556050309785346	0.27250433035354305	0.3029699241568217	0.4145106621029835	0.35993270321396736	0.6321448743724678	0.29970329562944564	0.2632576851932976	0.2597290033003281	0.23777645645510254	0.4010136677415427	0.4091425075326647	0.38962347262202607	0.31920807762834646	0.441616960386215	0.3727863703198693	0.4463965143696757	0.3683393629928974	0.390723503233615	0.3890283904199838	0.4181244255102212	0.3411090916381309	0.4854985597104221	0.2827363574144414	0.39388334225230304	0.3728205932907973	0.3853366941185194	0.38846896108766726	0.4339418852012762	0.44279761456755173	
