	P48039	Q9H3N8	Q8TDS4	P07550	P47898	Q9Y5N1	P25100	P18089	P13945	P08913	P25101	P30542	P50406	Q13255	P34995	P30872	P35372	P08908	P21917	P41143	P43088	P34969	P0DMS8	P28222	P21728	Q9NPC1	P30556	P41594	Q8NFJ5	P43116	P25105	Q5T6X5	P37288	O60883	P29275	P35368	Q99677	P35367	P08588	Q14832	P51681	P24530	P28335	P30874	P29274	O15303	P20309	P47900	P35346	Q9NS75	O00222	P30518	P25021	P32238	P08912	Q15077	Q13258	P18825	Q14833	P08100	O95665	P14416	P21918	P41595	Q9UBS5	Q14831	P28221	Q15722	P11229	Q13639	P34981	P41145	Q9Y271	P43657	P30939	Q96G91	P21554	P21731	P32745	P41231	P43119	P51582	P35348	Q14416	P28566	P25024	Q9H244	P28223	P43115	Q15391	P32239	P08172	P08173	P35462
P29274	8.239045209057272	9.896821908303572	8.872631209085434	7.067707832591956	8.15025315866456	7.0522444813752685	8.301930489813543	8.414706218483838	8.366926641079585	8.18068366887646	8.118722695947614	7.3077184585712045	8.891186987815935	7.7412913324212065	7.973984986529622	8.34247093599921	8.138674828751068	8.231736613044427	10.611970378812131	7.3096480037014935	9.38442992400884	7.691046052481032	12.162102357630769	7.918051163597723	6.97624311903836	10.045409499362702	7.727387788352781	7.426224141570917	9.987445526894161	8.004186520299813	9.640201668666014	9.926496195988767	9.647788475356299	8.60007989147936	5.8654558598391375	7.831737010865159	10.229805688798495	8.588797051530097	8.619610860858506	7.974902380056237	7.572781138996287	7.67775595518515	7.941570522626289	7.755317012841575	0.0	9.180604357863434	8.233101402285351	8.3141522607923	8.343737032950074	9.549578538107845	9.741285554390052	8.262970343961431	7.818754501236442	8.728553697287468	8.950909235795072	8.603010195526283	7.374414565307438	8.752854875277428	8.44672855569983	7.187256875308231	8.110714390844144	7.419917562339403	8.194651679629498	10.133626061910345	7.594539120828343	8.385000896743835	7.586315732692351	8.448821104881294	7.276107674709824	9.694202608025785	7.772724618862498	7.48033418795525	8.759791075458837	8.51237948258772	7.090428787441845	10.538057400543059	7.481452210346495	6.870711603690529	8.617043071812192	8.21252468416245	7.280074039740117	8.683147876180104	8.612424007784279	7.804962007537667	7.911945179621617	7.515477174747919	8.18781859303157	8.426873279250682	8.140390352082711	8.03106956638558	7.822070200689235	6.7497664651217395	9.076679342869607	8.185361353474525	
O15303	8.35731563126266	9.92873561141378	9.774037900659799	8.079384104418773	7.904864911248327	7.450456945351475	8.740611256355182	9.292577669844563	9.225020981070076	9.316247404958508	8.809778845847855	8.62399963579425	9.814055035686975	7.031686431636801	8.779461984921003	8.851825997468755	8.522244732772114	8.44291531005538	10.535727368217984	8.058325079472533	9.772557778969803	8.385901171886918	11.469762260295074	8.536441285357785	7.674571549262019	10.800237765819848	8.32998782212687	7.182186947576998	10.737163982922839	8.612902448307754	9.737403574959105	10.281352296692999	9.155070456846907	8.684498355224218	8.733213396391658	8.331008311052084	10.536347922798694	8.887645697634316	9.463752785410561	7.007484578330442	8.345244694681162	8.37250538955471	8.712083070226921	7.869329416866884	9.180604357863434	0.0	7.971310698047105	9.088326120657278	8.681816789825737	9.739215250094382	7.874471704190728	8.51946399009177	8.884927195508444	9.101719429051002	8.256401115992183	9.719575504074248	8.106962855962006	10.069733652111655	6.612650861552436	7.495875183802451	8.764509728314316	7.919577749415204	8.650084169448425	9.842227655956464	7.103003106387945	5.941825940174739	8.518485607406552	8.770396440405094	7.417256335105024	10.593653622217914	8.17729885503478	8.035567941892918	9.01220820850434	9.01371364846847	6.987253316557934	10.661344075966324	8.064791397188948	7.397496510360433	9.104076861177798	8.618746156123171	8.055102169072626	8.527700280938449	9.032570726481005	6.242259726989302	7.6258778275157715	8.726979021104903	9.39439086974707	8.768737178600684	8.587017355801711	8.806514871953592	8.167673042541898	6.638581633933148	8.750000650410737	8.431892948675277	
P20309	7.649910574442717	9.581274326137118	9.580559482432536	6.680804323126672	7.503795950110724	6.782236629267663	7.75355385298602	8.877487990551579	8.394202201362754	8.62310316148816	8.060072864060999	8.126163071657501	8.391635202907219	6.638130143520178	7.383135567288183	8.511716417287642	7.826149750360509	8.294700880857997	10.06834034323752	7.156090127028235	8.116727028052773	7.625024998309697	11.51829862031256	7.824339073771204	6.601209650128965	9.711477425875165	7.135038111117025	6.588979492328137	9.727475075063023	7.7752132223554495	8.997971509846499	9.247147841948951	8.315857381397377	8.481013326381186	7.408900436910694	7.3282786423043325	9.435656283247637	6.977440688089617	8.370316765588168	7.394141321978787	7.933738454469423	7.419480765520606	7.558255501962936	7.507419101456735	8.233101402285351	7.971310698047105	0.0	8.478400427295046	7.910568016153294	8.803533386695248	8.525350413573294	7.562741887213502	7.497864738004563	7.858038484835321	5.508428776667563	8.289087729020032	7.090184147334186	9.248638468609018	7.498753568661776	6.877016362718853	7.307791907098504	7.272052206263215	7.814650196104015	8.849155143198658	6.749577835703714	7.042456680899181	7.957719945773691	7.67595494378088	5.45788691853643	8.884994495172023	6.748500593002019	7.121077877294718	8.028837017475674	7.899626544829178	6.379231892504198	10.164805781215273	7.693544337324109	6.067424010926669	8.592088120372075	7.599485420290529	6.8607142915679935	8.453221683501459	8.147222994701524	7.02252795036244	6.982924701377948	8.113862638575663	8.85479633768824	7.846937426563333	7.884868137002773	7.732115429514495	6.900302480196899	5.074473222898904	7.283665330920775	7.914493713558436	
P47900	8.212733062869672	10.391699366080571	9.605077120872394	7.634909410556035	8.778215574586325	7.797808662474205	8.391988594200441	9.254396125901566	9.116068001289847	9.132787460535583	8.321556554534816	8.356479320527637	9.187906359921364	8.077506460756803	8.10669185677347	8.879252527994785	8.550194849526777	8.943654356821003	10.899260571303914	8.081300592721389	9.367112933310384	8.087366759947988	11.49654346395469	8.877241756723347	7.97482286073492	9.927811945876343	7.811705861335898	7.874955267541867	10.148909556824147	8.49379146037572	8.949054178450307	9.955053753131159	9.322599049094466	9.498987498807507	7.92412152258135	8.097683156689559	9.385615481878279	8.545152661266119	9.031117800964758	8.650347934000283	7.873243171616663	7.864490239510062	8.461247397283595	8.635372352622602	8.3141522607923	9.088326120657278	8.478400427295046	0.0	8.749569435603501	9.066924104164913	9.805246703413452	8.426385169447535	8.718897826409055	8.568710856220461	8.906903101952201	7.749915621793599	7.7250744576269925	9.74388510858482	8.701172086026629	7.407571784446899	8.705570348564473	8.03709750034831	9.119881397996563	9.695925906756596	7.736766496840798	8.434809090088773	8.837591459495169	8.292882652502662	7.635821369567897	10.36260050171332	8.150979564187132	8.36758659337936	8.647003825878596	8.36465794983874	7.431617403964318	10.557876446810425	8.538788518723196	7.046417270478592	9.14503107402274	7.504064223084593	7.958752791021566	8.235620481365354	8.982619080230947	8.181663364720642	8.738251038097442	8.119636857365185	8.066133523932955	9.404513852182827	8.839827778398536	7.992469753760605	8.01727727430837	7.284572106954173	9.546911922827496	9.037828936290294	
P35346	7.968759082826831	9.57598920460665	8.792932364311758	7.151964036234693	7.753962282045738	6.865316726759376	8.114879727688487	8.611476043571914	8.838273691531123	8.405106805786795	8.2597732475634	7.860809052208935	8.08351902060491	7.642268095703932	7.804209824371542	5.518355023932503	8.30830117774785	8.131564082083285	10.553324899930955	7.515719183236789	9.0568530163824	7.708031990748258	12.159547811896212	7.76562084028822	6.842812486394718	10.056870566479274	7.545645662888632	7.645637977858654	10.618548555668939	7.704758153223588	9.834629801646082	9.894736244022917	8.545350352420776	8.731955130133144	7.683969376661894	7.715624938754962	10.349180888415342	8.675230738712653	8.778721632147832	8.04008341055056	8.01687944588831	7.922508789689142	8.097368349285532	5.057968906455464	8.343737032950074	8.681816789825737	7.910568016153294	8.749569435603501	0.0	9.501653077212094	9.423953582888524	8.444584863412484	8.25450862022714	8.725996971940313	8.643784546990256	9.563499096553574	7.5449147472363505	8.922112459485456	8.07860838363658	7.036935440859984	8.356335576260209	7.62143636443104	8.077803728604	9.720850952614489	7.222269838717355	7.9210381674874455	8.067709841285307	8.303294308430079	7.02955072331075	9.692764123855671	7.621215749457875	7.54025433065537	9.244293831708427	9.01347841230244	6.816702192058264	10.69747977118043	7.962504701072657	7.156626986795666	5.256184322384757	8.81561298602172	7.382642451200854	9.167362021787019	8.635191603920587	7.674064365005281	7.440721348374646	8.345656016184652	8.926998095120755	8.685220675631518	7.664088921078558	8.627352253488297	7.8003059073537475	6.742832939602527	8.73814669612822	7.7430791830614485	
Q9NS75	9.064668675796401	10.204882074303072	10.289696071355017	8.573744010470731	9.406602256185403	8.69794377147784	9.013945633979658	10.180943850963997	9.776696225632415	9.783945264995548	8.954787533572086	9.701573272222566	10.158788058377302	9.008816357528703	8.60633598941846	9.538540845364189	9.887163906648347	9.814232047476288	11.206069000216964	9.192288532923307	9.652900333707905	9.259397733095453	12.556013012996436	9.50061391529073	8.904111286963689	9.65750485294536	8.973759119324054	8.907151417635303	10.867321724512633	8.605809751785554	9.639827572794559	10.222739027216818	10.169601041541494	9.996164727244631	8.885594845614243	8.736789434878562	9.860221990666487	8.822064355741361	9.552132368418892	9.485082394090835	9.01891808613754	8.948331996713373	9.54784774250792	8.901143128420125	9.549578538107845	9.739215250094382	8.803533386695248	9.066924104164913	9.501653077212094	0.0	10.356517324922093	9.352262953328271	9.152404038682851	9.68270807020464	9.267482240779177	8.918234446786016	8.146754255279747	10.526072361202933	9.362036655284312	8.948238806369922	9.553094046609496	9.465044608661595	9.899816464443822	10.38376999488665	8.89553523887346	8.928228620977926	9.518484864840817	8.544212120841763	8.482103002043212	10.84477538195532	8.714303693411637	9.290289527521406	7.679360176130431	7.948205131304053	8.267173191576575	11.280340527987471	9.723008314658335	7.4461625545589305	9.66931064696693	8.459795820256828	8.643524305095633	10.136350873258841	9.200645986906611	9.09356129703951	9.364761324599474	8.97788130696532	9.910024368874026	9.904762695880281	9.81356130124757	8.949555557592781	9.317403359116371	8.36429756665751	10.4992801052196	9.891130311998548	
O00222	8.793102623803748	10.564885424919506	10.549930132375318	8.599248309800966	8.031280825626489	8.040813688617813	9.583866726774222	10.132693645845977	9.780902629524851	9.249165071662734	9.617743192618683	9.614540981083742	10.217307531015315	7.970745249901614	9.201476777042947	9.576661313386792	8.988273591952508	9.13182158519189	11.351185725395034	8.569973824600432	10.155143939803764	8.398071287499269	12.335860361917833	8.64529292838872	7.865737233198484	11.033959314007587	8.95197710884956	7.740458951063231	10.959984275226294	9.032743505722586	10.414396200939347	10.932829976125081	9.750851651364046	9.59194884757809	9.234663296417363	9.052840652377427	11.129649632743673	9.94029958188545	9.717324440106092	7.212588559171959	9.188918310187372	9.112306280501288	8.620060642889182	8.528092545145135	9.741285554390052	7.874471704190728	8.525350413573294	9.805246703413452	9.423953582888524	10.356517324922093	0.0	8.963420975485041	9.714312924192942	9.557694370355854	9.179844011229337	10.336924850036304	8.800612885009452	10.178697715812303	7.413041832430731	8.730296787860896	9.057178303624198	8.851569304436318	8.170426454582545	10.259315851831769	7.988397295221455	6.041243645187587	8.523577675540713	9.461023020053334	8.099476934156733	10.961762752985075	8.791579441083181	8.748941660330928	9.670777010710202	9.706376232558334	7.939243372975996	11.436617908345985	8.51513011344309	8.08884081476638	9.677878946488532	9.33596555294591	8.667980930696283	9.39476913074849	9.930706565685817	7.191318060189945	8.16352035185992	9.36682829848427	9.856158043275087	9.227053236528906	9.226537170812465	9.429043910650433	8.689856936913667	7.639290722257276	9.434450774702853	8.125508253367217	
P30518	8.209748801772383	9.722235814718156	9.71281091391728	6.451996804725784	7.810929890431572	7.2498926907177506	8.185684055733311	8.858361242441543	8.576573453171063	8.992291247242482	8.059955950786069	8.076140324676283	9.130975544515193	7.363006952056059	7.827496219211615	8.689933259247931	7.960380608467283	8.250351164929215	10.417198991428823	7.5253726483687675	8.898331059740782	7.742857915450567	11.952030423870946	8.270725979639199	7.009514079230026	10.2579926043818	6.691097619285488	7.21730351187757	10.128658384662112	7.901804480650658	9.402474460886044	9.776835481416068	9.01954256186137	8.945545717178765	7.6360800160580995	7.933892471710424	9.933965158667123	8.567001815211645	8.23794859574119	8.162565452108367	7.534197355456608	7.749591552780863	7.989424926455406	7.787227829269655	8.262970343961431	8.51946399009177	7.562741887213502	8.426385169447535	8.444584863412484	9.352262953328271	8.963420975485041	0.0	7.555028663932976	8.488140275444147	8.367808154771824	8.701905862654588	6.976108450001372	9.440609068950856	7.956872039722024	6.371489154559681	8.127701643759151	7.342825087293301	8.256673174545092	9.18192922333346	7.218326149368496	7.721802142185995	8.58254636969877	8.038204026744673	6.894611525749176	9.4570804429262	7.6949648898167275	7.782560973503214	8.563185921829772	8.579258451541616	6.920659207752251	10.658894672484909	7.669381706870957	6.635002812132513	8.437946638661687	7.61915353927937	7.108202822614551	8.281801669733468	8.668718249491778	7.869202372690844	8.042616206770425	7.468428915613699	8.320642067852368	8.482505610905504	8.207364156716963	8.332218940008854	7.461303599980711	6.121166689830671	8.957365608799742	8.191604927914659	
P25021	7.847695275109693	9.291594409214756	8.830029059808263	6.7976224789648825	7.852206604929062	7.051705760548743	8.314249348123052	8.796036626053485	8.119888164532709	8.77527181036557	8.415762801658177	8.109441212063015	8.546586185404301	7.674689005348767	7.840989000494222	8.533507396692677	7.850310661874616	8.700931241735537	10.477321321532244	7.424522825846055	8.753048623726487	7.638619333826937	12.237107726011894	8.013335826726673	7.027803952306493	9.671019593474831	7.521626581247138	7.5667781833395615	10.579342746038035	7.563518847285653	9.172910838872076	9.716755690261028	8.985809482902134	9.143467165781198	7.126253367824297	7.804263260628316	9.735411487053028	7.949203130801916	8.369906479889258	8.245338064523313	7.629213936765951	8.062783742638437	8.211290318264986	7.871549664909055	7.818754501236442	8.884927195508444	7.497864738004563	8.718897826409055	8.25450862022714	9.152404038682851	9.714312924192942	7.555028663932976	0.0	8.260437959382239	8.238511152430267	8.619632547776405	6.939333680497345	9.47737691857028	8.636532177646117	7.375344360156896	7.979478811964428	7.955196934933154	8.046265706712324	9.283055124197354	7.322605889030984	8.193779288336625	8.184219280670229	7.818329314812589	6.7680037820122765	8.793610858921605	7.2902186523920856	7.457769814589404	7.901676397183512	8.580247478965576	6.772721118960582	10.627230547241616	8.104424488021332	6.647454831603797	8.830962079674466	7.812593774476238	7.18715202196709	8.091278310440037	8.641699892272758	7.964751562194591	7.931559860715351	7.6048025848593666	8.404705753131354	8.428531896550599	8.169120898138251	7.954369254791199	7.444825538119209	6.497548714979926	8.63498975530986	8.04684721147475	
P32238	7.894225606960844	10.387287302652583	9.43344386165834	7.541963351032679	8.115735894441851	7.607638274644156	8.53460112474302	9.628090902231968	9.061174646333992	9.253174819193548	8.096492986582419	8.397657331455022	9.420418588847815	7.654153087214434	7.734750763015306	8.806712791787659	8.643348016067527	8.52117888495537	10.687826008456854	7.7000007034026625	8.861874289658601	8.036883500957229	12.227808287686095	8.502450186903575	7.57769934876414	9.829127664287874	7.945954370135918	7.5029915373717575	9.92279014615416	8.283046783482344	9.574342486198546	9.710213071153854	8.685992760576594	8.919644266791627	8.01240105058653	7.6935682664248946	9.68034726464985	8.611888675194841	9.117314347613783	8.540074704406374	8.236851883257366	7.93362894315786	8.184434881174878	7.8837028985579	8.728553697287468	9.101719429051002	7.858038484835321	8.568710856220461	8.725996971940313	9.68270807020464	9.557694370355854	8.488140275444147	8.260437959382239	0.0	8.301686379413866	8.32772667344083	8.128094066593071	10.013077514765884	8.623583708663995	7.528082527323246	7.758363783212628	8.285406947195934	8.70264106527019	9.056419999631723	7.6152049101631185	8.219695597100388	8.214755645763363	8.021170714277767	7.056699857923476	9.874881867816827	7.580664412334714	7.825340826254375	8.813326781284033	8.375314857237253	6.9543631328770505	11.210019996774058	8.351957446321116	6.939687044276572	8.900252302192326	7.673476105651546	7.523769837719429	8.343957933345774	8.747025809412838	8.148149529721241	7.805045535533672	8.400512611378117	8.960327871029909	8.37901377324156	8.172271876864142	8.210028318778312	5.610579163663494	6.954013801039356	8.974033406753108	8.59435750089217	
P08912	8.17456842380373	9.884429990880006	9.922732711753396	7.647647502678691	8.448560407849582	7.694498578999558	8.246102160669883	9.617165910207927	9.109999863244454	9.296046596119634	8.709430755881707	8.996221648858768	9.086797620964006	7.701710355163594	7.929929473091296	9.112971066943725	8.371812885682065	8.751888719315112	10.597086098484136	8.105929846965163	8.685082970329303	8.136121336988928	11.801767642518616	8.396674771007604	7.672593274357178	10.195940509446954	7.671021883508131	7.52805922835387	10.560163899920928	8.349328765595322	9.531661128596694	9.683659362801093	8.454769174263593	9.042543975920479	8.42612992647495	7.801261761252681	9.941014042396372	7.597934793516796	9.26823471765075	8.190879314487963	8.692902731064397	8.035920626637434	8.416744774347224	8.294028503495399	8.950909235795072	8.256401115992183	5.508428776667563	8.906903101952201	8.643784546990256	9.267482240779177	9.179844011229337	8.367808154771824	8.238511152430267	8.301686379413866	0.0	8.67483996077712	7.881334592464852	9.859738515690838	8.144483605006906	7.884106826468496	8.203984490929917	8.419069046008499	8.679787193869894	9.493048722943682	7.718386072108866	7.693586692013522	8.493270211670353	8.171971332137579	6.313886882846248	9.47252972254892	7.671196584961289	7.9198287662605455	8.777023917971805	8.631985716271155	7.126813686755976	10.698733381620224	8.672047949911548	7.043756334335034	9.367218148280992	8.520113135609218	8.017455802422184	8.896358445059033	8.637469212899903	7.837239024359948	8.04871288675823	8.739262558512404	9.24244075202308	8.531865167165638	8.22482797653713	8.644864468705123	7.8348212841916	6.148995477187387	7.605377934267195	8.572066275665197	
Q15077	8.643130118690497	10.244463425294475	9.519437314353558	8.08615388766581	8.819361548693477	8.21566905964736	8.91420092103876	9.610440616973356	9.26807964229593	9.414694608129755	9.051273495793062	8.705215266888917	9.99100181919669	8.515213091962801	7.851696275037103	9.913278864116661	8.775605310305139	9.25652747777138	10.913396870564684	8.19001854786295	9.341130336077226	8.78717526624059	11.710045838657305	9.49456714308568	8.558104488093194	10.019159390848671	8.068705075625191	8.500302808777302	10.15703267265754	8.616885774208528	8.669630098488872	9.418565881776964	9.348711188102634	9.679970930459557	7.781430693096953	8.484822644378047	9.643252704302705	8.382251793751806	9.388578138763055	9.353366878205682	8.15361021645664	8.586535218304038	9.202396014044906	8.92495667668504	8.603010195526283	9.719575504074248	8.289087729020032	7.749915621793599	9.563499096553574	8.918234446786016	10.336924850036304	8.701905862654588	8.619632547776405	8.32772667344083	8.67483996077712	0.0	8.348244178934742	10.094070250977195	9.172734571721733	7.983325490068606	8.81850943821074	9.054448045895919	9.633601837099544	9.9930078020619	8.221749507486656	9.023803516888798	9.102278300189758	7.98988283618084	7.960261427192629	10.129921894878292	8.275770419406639	8.437324203123252	8.716550254160671	8.39452733216946	7.790984290625967	10.334800909250239	8.889718804109613	7.374124379012041	9.725322786878142	5.685736274267368	8.12480727925587	7.160733480639657	9.01078000115485	8.996449572082037	9.062849121837866	7.86557097015139	7.943512825193415	9.699601741455464	8.882368722748593	7.624621539505648	8.303635926760226	7.581137998304471	9.72216072361955	9.49681036675629	
Q13258	6.907205330164759	8.932413519209668	8.067039085455917	5.6953958287292465	7.430059215753342	6.2659005806289745	7.813667883508439	8.50279463783499	7.8717140833285795	8.27109896278797	7.149351073171798	7.420704321341744	8.11245857881451	6.813704319117283	6.57736598945152	7.813165938996983	7.4279070393282165	7.924365965462937	10.080074875780614	6.788532125239042	8.282423289286987	7.104166811025417	11.711342068655915	7.77717719851469	6.57583073226045	9.300114362729811	6.102510406501084	6.598730848352066	9.34513649476282	6.028427439022901	8.401663412831672	9.252189320461405	8.493911245796744	8.096013459364988	6.462156028361822	7.344316097777832	9.237154899457694	7.787940944400991	7.790481362637996	7.520954184676202	6.333022458663376	6.730825978581246	7.429942357802792	6.993180863145764	7.374414565307438	8.106962855962006	7.090184147334186	7.7250744576269925	7.5449147472363505	8.146754255279747	8.800612885009452	6.976108450001372	6.939333680497345	8.128094066593071	7.881334592464852	8.348244178934742	0.0	9.008553990269625	7.722435273851443	6.318709064640144	7.485149643207772	7.054161599949759	7.970151055269893	8.925370437465642	6.572617238248935	7.297491063439459	7.841761302382718	7.161101277378694	6.18713748448642	9.017195214246312	6.6962796486430936	6.893352382498318	7.764774247044708	7.619720018947875	6.060097711297448	9.916303124149875	7.106396922602557	5.163725502474713	7.561235008236037	7.398538412501911	6.21458317515038	7.855729720275527	8.183939807255594	7.339018950449337	7.264350119740593	6.545013467200815	7.810342987467454	7.908727879003748	6.865302606657756	7.267716000156417	7.216458067506687	5.651815951817058	8.216378782285956	8.179829001886239	
P18825	9.208074816885144	10.587151074459149	10.077392352150072	7.465446911891647	8.776467718046112	8.131556511905224	7.593728082790608	5.698601370339059	7.626201665214113	5.795778110543073	9.197143738769745	9.075090594137505	9.911756374513189	8.834766799679441	9.014399057363738	9.28321386134892	8.54427578300683	8.639418990157388	11.095709517434415	8.211168316571715	9.826197145024476	8.642428346255455	12.52566610880495	8.443492521970112	8.036210401920217	11.011818352232426	8.63118603879686	8.4503009073951	10.8487772216756	9.308706490740938	10.333662427299682	11.308626816268813	10.039422388082878	10.12324326574708	8.791245872744904	6.804770547688764	11.40142512636741	9.53060444627522	8.019636724291411	8.907686342706546	9.514376310820712	9.015216309986835	8.812983175808178	8.730601576256067	8.752854875277428	10.069733652111655	9.248638468609018	9.74388510858482	8.922112459485456	10.526072361202933	10.178697715812303	9.440609068950856	9.47737691857028	10.013077514765884	9.859738515690838	10.094070250977195	9.008553990269625	0.0	9.00309822807524	8.975304241879396	8.89011016246937	8.197339952694575	9.367591499019952	10.055112176590427	8.410378479362917	8.801549038482674	8.02878480698093	9.59154657191833	8.357763573053607	9.930914447726263	8.909404529955054	8.201287541374906	10.095293982355422	9.616471567004208	7.85096464650937	11.479624272277471	8.438943597881714	8.009282776149783	9.590456168393095	9.262852784544707	8.999170798891488	9.717468124573854	7.498732753891316	8.438803878797678	8.344497251922112	9.477808211059353	9.782315373750214	9.31314715425989	8.60423926116926	9.334667128099168	8.89635538529351	7.7578013708376625	9.717149028578238	8.372910126486723	
Q14833	7.8598133156387835	9.937176846172495	9.569466267127105	7.566605330320683	6.540754688378875	6.092528428391042	8.395866894375462	8.709870342611397	8.86695828926007	8.503331326592935	8.572949164810941	7.763180011180022	9.044615872604288	5.481648885553199	8.543862709007792	8.380837026581943	8.20548251794901	7.01411674759798	10.221570420363769	7.582502954529194	9.414344489057143	7.862604138071134	11.68860146967578	7.708802714265729	6.584853485552949	10.475373485855611	7.7726365479239785	5.498797788844599	10.531628132391837	8.331167228225294	9.689353278504608	9.709461485491893	8.763207436921363	7.769109942899556	8.294155650841565	7.793750172451833	10.151078497008593	8.765528589568115	9.226291604777547	5.687532469689212	8.010487265205919	7.838937663346708	7.354756939277154	7.1882041557166865	8.44672855569983	6.612650861552436	7.498753568661776	8.701172086026629	8.07860838363658	9.362036655284312	7.413041832430731	7.956872039722024	8.636532177646117	8.623583708663995	8.144483605006906	9.172734571721731	7.722435273851443	9.00309822807524	0.0	7.272767560226346	7.59460077116648	7.247194536223189	8.157963194102198	9.406380657606942	6.601610628900719	5.111009149440963	7.681760105046558	8.490738642420071	6.2826584568433805	10.046889294012026	7.654105238246018	7.835458534923107	8.983071501098854	8.741387640924055	6.701535510378356	10.5734379695317	7.62234960182066	6.846789718653796	8.151117333425908	8.024894477344594	7.473234076664614	8.341522191182795	8.616040351793611	5.3436023521019385	6.584790307585928	8.632966669564997	8.608588727150169	8.055679712722448	7.976619173432095	8.269090467215923	7.286771880061388	6.265839002926721	8.326646170761935	7.812043318454645	
P08100	7.079505437012401	9.344536532138504	8.4379902346183	5.808471785149701	6.8010363885784555	6.08814479407581	7.297193305771708	8.506021192408186	8.079232311254355	8.493722750078213	6.870801153429301	6.915287883082715	8.048627216984562	6.191425060467508	6.801347521198414	7.491579932306081	6.88227431299047	7.265500722917707	9.917269521982602	6.194254424927599	8.046713950418347	6.976405448553076	11.398419360112607	7.3747877621394275	6.111358713615108	9.336570991898965	5.833482330761055	6.26930586134551	9.419599034591242	7.24271878069808	8.39734616264753	9.398421030304883	8.21088562443143	7.745288435575667	6.617757477790535	6.975486588384559	9.697078689827846	7.713142597729089	8.197253395725546	7.212681975783047	6.242447927253175	6.598902395013205	7.217087388897602	6.530581562657966	7.187256875308231	7.495875183802451	6.877016362718853	7.407571784446899	7.036935440859984	8.948238806369922	8.730296787860896	6.371489154559681	7.375344360156896	7.528082527323246	7.884106826468496	7.983325490068606	6.318709064640144	8.975304241879396	7.272767560226346	0.0	6.982395953998102	6.635194219026541	7.473272968955438	9.276185252312034	5.969979984393463	6.755405015790679	7.702124243974959	7.1353000768104184	5.6877000725801	8.897276192702359	6.4609773769816385	6.378065959677321	8.010005857802135	7.828468461502544	5.87653634204902	9.589616524835872	6.8333770005330265	5.532976220378743	6.964947104961988	7.225293222595158	6.0015633486386575	7.711691302463698	7.862660704112516	6.864366108048057	7.055818453656632	6.831731183957677	7.921809536226867	7.7021846438660875	7.045191637141563	7.607692280491201	6.345128635783844	5.0782557751540605	7.977603025311871	7.414889420484779	
O95665	7.997566618957997	9.86000709001233	8.99873239465087	7.189527286850681	5.905611485891129	5.611374433523978	7.743273576814927	8.664521530352483	8.658753647016598	8.470213958468328	8.157249809711015	7.551395592883676	9.102607877810147	6.659643413447526	7.880007359235261	8.724733106099118	7.510123624840571	7.718877505721673	10.275455734706865	7.310599840413417	8.666197490376431	7.820483992938642	11.844546620971585	7.878585572571431	6.6208905896638	9.795239437288439	7.612728701508503	6.1871741201882235	9.642713027407142	8.389876472795267	9.366347863750908	9.682058991935566	8.725437251626019	8.139604497023528	7.429764196521554	7.584951927826777	10.571196164733662	8.203502081959419	8.718844244548587	7.496996602912207	7.817215732309407	7.90495276077544	7.810741525783277	7.590968222474029	8.110714390844144	8.764509728314318	7.307791907098504	8.705570348564473	8.356335576260209	9.553094046609496	9.057178303624198	8.127701643759151	7.979478811964428	7.758363783212628	8.203984490929917	8.81850943821074	7.485149643207772	8.89011016246937	7.59460077116648	6.982395953998102	0.0	6.902041911221877	8.197821589843583	9.27857971859683	6.634583941971768	7.304940555969048	7.977503505952304	8.055334267938271	5.722811984541036	9.491354466086877	6.831679785784864	7.360898535381729	8.980002220588545	8.153503074041959	6.582269625542313	10.453488862416341	7.563237381879763	6.629512713946702	8.56492921689724	7.934429450920563	7.052867499385141	8.540301092466715	8.438139491587837	7.033346505891913	6.598136494553239	8.006514454751438	8.37995741294054	8.174692046218453	7.801394653293015	8.055891988165836	6.377401833375924	6.043988565948082	8.445331566557098	7.874345716806424	
