	P43657	P34981	P08912	Q13639	P35346	P37288	Q9Y271	P47898	P08588	P24530	P29275	P30939	P48039	P35367	P51681	P0DMS8	Q13255	P18089	P25105	P18825	P43088	Q15077	P07550	P08173	P41595	P25024	P25021	P28221	P32239	Q9NPC1	Q8NFJ5	P41145	O15303	Q5T6X5	P47900	P20309	P30518	P21918	P43116	P08913	P43115	P50406	P25100	Q9H3N8	O00222	P41594	P35368	P32745	P21731	Q15722	P41231	O60883	P30874	Q14833	Q99677	P08908	Q9H244	P30872	P25101	P28223	P21554	P30542	P29274	P28566	Q96G91	P34969	P34995	Q14831	Q9NS75	P35372	P28222	P11229	P08100	O95665	Q9UBS5	Q14832	P21728	Q14416	Q15391	P28335	P21917	P13945	P14416	P41143	P43119	Q9Y5N1	Q8TDS4	P32238	P08172	P35462	P51582	Q13258	P35348	P30556
P25100	0.7419070042501781	0.759915501455054	0.7419583603437392	0.8054957894242766	0.7336750784042276	0.7731527102506379	0.6863144424705526	0.7391060090186381	0.7419488594400635	0.6925256018777245	0.7599155014550537	0.706668715333077	0.7754262366143225	0.7617142314335553	0.6674555504508113	0.6432324708930145	0.7580027410768386	0.6924750321847765	0.7947050112774154	0.7609859504251867	0.7009961978309109	0.6604186146571657	0.7267631676302151	0.6706029304603233	0.7397262079471381	0.7173216226385278	0.7472630274737532	0.7287439868393946	0.7042805654472113	0.6929327863689316	0.639277282457029	0.7829108934241511	0.8132882592732881	0.7401142623077822	0.699240586412971	0.7183976232268037	0.7240018132795688	0.763039355901345	0.6674555504508111	0.8197227041077376	0.6821421347871013	0.683568455463773	1.0000000000000004	0.7123983297159908	0.7892477606056741	0.8111990437211436	0.804122986246245	0.743673004723096	0.6908586202422137	0.7561521478520938	0.6748402564524612	0.7605686690359683	0.7074985470731814	0.7662882073037928	0.7037744835191085	0.7457156173505058	0.7006171076842428	0.72256025337322	0.7414479810934788	0.7522400287233827	0.8140521215920138	0.7343464168959442	0.7681309325396944	0.6534487127128139	0.6877940562852702	0.7525996624729253	0.7119213830544767	0.7738941665732407	0.6463700835552639	0.7414717828730857	0.7107168256844005	0.7138945488404986	0.751117751747324	0.6694042977190545	0.7805273651576023	0.7959168948222712	0.7776736143116837	0.803361637137483	0.7059273735880905	0.6850654637875256	0.7025347593778266	0.7037508899298063	0.7235894705621451	0.7727563470599853	0.7521781070888928	0.8401287159309845	0.7065420253141016	0.6745690772454555	0.7154078553385512	0.6871839863782033	0.735828487736694	0.693153932490488	0.7785481964289642	0.6712629934375495	
Q9H3N8	0.8004471220148669	0.8347019576086024	0.8439201389118491	0.7902962017829914	0.7203385692324998	0.7416502942984835	0.7622543767165736	0.7898747762522341	0.7734664167098403	0.6711046440749527	0.7604344720186687	0.762179069511838	0.7896000808375756	0.7678377532878048	0.6964975377992134	0.7742694790873031	0.8110985706282089	0.7550883603030708	0.7336373166522492	0.6614652232371636	0.741514753122979	0.7351317566798997	0.7437637980816963	0.8212625728074059	0.8242791868271709	0.7847185092981456	0.7893258539002763	0.7459663787771177	0.7222056905567414	0.6719823076618835	0.7424536138998434	0.7291906959842308	0.7787718600049218	0.7777200635481922	0.8356948251858582	0.8572776452340863	0.7033033883570929	0.7752348976883442	0.7522776436402759	0.6921106345484106	0.8264551323523626	0.7486198519565315	0.7123983297159908	1.0	0.7914484482789753	0.7696123164003144	0.8657476169052242	0.8023607547371575	0.6844369743741187	0.8181892562997761	0.7287392642343313	0.8192634722913534	0.7843792960732515	0.79885813463428	0.7231519453435978	0.7741633278400172	0.760413436996787	0.7648408724339796	0.7477417244191167	0.8626375695475099	0.7430480292984674	0.7879234167893964	0.7623416050867123	0.7629849580281497	0.718766705550899	0.7825713046901279	0.6501397471340059	0.7989171895301342	0.7628609130624154	0.7274542918766643	0.7574343367147335	0.8924214225590625	0.8242495217626682	0.7249293396323073	0.795124220453522	0.7727983527091865	0.8035686825333741	0.8017343227802685	0.726868059072911	0.8045855362723622	0.7094972392065144	0.7334173566137756	0.7878787427078243	0.7402500973852243	0.7760136531183301	0.7425590346907612	0.8357269269878694	0.7819708425037015	0.8370785195711232	0.7833565732564037	0.727955283968299	0.7233627768589397	0.845435990714969	0.8165770832244851	
O00222	0.8153193509517002	0.8354672280351509	0.8658695882141731	0.830210181692764	0.7688041813783535	0.7936327519646155	0.7818794138645955	0.8141266279858105	0.7885542706338907	0.760421291973691	0.8012095760069311	0.8067132334682116	0.7872952626645756	0.8622003502941237	0.8042830987031367	0.7190269093629577	0.8886569990573079	0.7601870702698615	0.8040188194643944	0.717071011876335	0.8364743693040013	0.7498447774605013	0.7831251250992511	0.8132540067083203	0.8208586428960224	0.7749296453819653	0.8059579466287492	0.8347842560927311	0.7514122813569682	0.6334553474052573	0.7582810446009081	0.8208589503791759	0.9305484075265295	0.8775035967647798	0.7823731185541254	0.8827191947273231	0.7617194450497886	0.7856855511241763	0.8153811609417355	0.804015351582785	0.7961498948171372	0.8037481455167752	0.7892477606056741	0.7914484482789753	1.0000000000000002	0.8909532323101147	0.8503651014961994	0.8334929196218781	0.8062415802746543	0.7647032134868744	0.7782791686755215	0.8196187383362786	0.8336601650827473	0.9445610862609544	0.7643932756243822	0.8139359064369318	0.8214315897295998	0.7962394104607401	0.8296586777879695	0.8570874048470623	0.8664060480669163	0.788259695465603	0.7858262543374204	0.8052199732321379	0.7212160492852505	0.8607623015477086	0.6717591790304607	0.9480584341483395	0.7843247347652799	0.8070642103738855	0.8594099765958679	0.8006128158149194	0.795810481595426	0.7013178001277605	0.8751904393961695	0.9275932937719028	0.8787380581799105	0.8895013894822075	0.775930505368937	0.7997634327523278	0.6779533189985801	0.6541886260472128	0.7792047149437178	0.8083496516053339	0.7595033109958313	0.7565340568725911	0.8291349815319601	0.7886400907689638	0.821363502837737	0.7709521789898722	0.8237881279485031	0.7527372137572771	0.8397390484605476	0.7865326528663031	
P41594	0.8130121741363449	0.8722333785619041	0.8819723341273302	0.8078910934710999	0.7903163318574393	0.8088347323343535	0.7170091211049984	0.7854440942502597	0.8194853259483331	0.8058148604840414	0.8058140967456735	0.8037727913728572	0.7874393716742557	0.8153169734799499	0.7929318079970596	0.7506594409054094	0.9392324238032718	0.8030740823491636	0.7592792299835666	0.7713349926608644	0.8337236916510615	0.7940060395419942	0.8261682008743968	0.8231453912308596	0.8144954785549974	0.8092238819875857	0.8015341211944504	0.7887369981122158	0.8177924062001304	0.7592237385679922	0.7674870889683169	0.8148717497729073	0.9451219073495152	0.8842959724718851	0.76482534919718	0.8526399365728039	0.8186989277584759	0.804739416345151	0.8257357095560847	0.8270215801176438	0.8248067582560765	0.7939806775215572	0.8111990437211436	0.7696123164003144	0.8909532323101147	0.9999999999999999	0.8520192277831389	0.8439618404505563	0.8405999774500181	0.8280410981763019	0.8034462794240822	0.8666640475589665	0.7776243196415968	0.9076557685296988	0.7900272310920037	0.8130924643129946	0.7951456673192856	0.8106253337093885	0.8365698440114666	0.8301242500005086	0.8894343575050977	0.8347063965122475	0.7900452576153331	0.7621737308528378	0.8192928318217195	0.8253127374855781	0.8157407707998197	0.9101034084388487	0.7801207693480477	0.8062132220340222	0.8495596765921546	0.8294754688392936	0.7950172120720581	0.7542567706396839	0.9124627088852592	0.906152286972615	0.8494472117259906	0.9232642038221304	0.826354547226921	0.7676039201512239	0.7773162282151855	0.7574442294148809	0.7742364528705793	0.8535189265424005	0.815538145720321	0.815040215876431	0.8204041029663467	0.8382922625224488	0.833880924350013	0.7094182281267946	0.811959825043179	0.8166433929299227	0.8004067342395362	0.7679758081790952	
P35368	0.8116066728478432	0.8058639490306438	0.8493268775498002	0.8504796017895306	0.767739358908568	0.8364027166237146	0.7702869048662448	0.864392773703532	0.7946677208596825	0.7902808333880038	0.8365527030839974	0.796989312467405	0.8376437826016363	0.7856790873110335	0.7036646629087179	0.7878227221973061	0.826432746085858	0.7256802987473951	0.742870898904234	0.6889417674380206	0.8078792811219009	0.7507210291075566	0.7827282992642769	0.8152818668703816	0.8654257575071699	0.8431031537478072	0.793539144607185	0.8031334054822795	0.8027473366451567	0.7506051723256332	0.7844938320660536	0.7935489591959901	0.8380233534945329	0.8253912627128466	0.7918427878861813	0.839747943597306	0.7913300856047025	0.7705445241031949	0.7875100752311744	0.7672276614518727	0.8360406691164273	0.8053154009795576	0.804122986246245	0.8657476169052242	0.8503651014961994	0.8520192277831389	1.0	0.788110580432478	0.7938780812303485	0.7939307721257949	0.7216095557781479	0.8688068029780425	0.7981789649057129	0.8442911453960079	0.7430980961635871	0.82197418167563	0.7769850598742727	0.8081769278526315	0.8187627425977712	0.8907609673765055	0.7963238787753745	0.7983540898407457	0.82253712925009	0.8051796513419296	0.7316434147841264	0.837225185434456	0.7378926951542778	0.8575559112603676	0.7359662974052982	0.770180172014947	0.8014701078168918	0.8509774888985007	0.8004115850745347	0.7633328008553368	0.8853731995394558	0.8172112131036159	0.8494674464576975	0.8348005493100987	0.787699825119159	0.8230410494757223	0.7980782973291273	0.7749335022215853	0.8337929325516974	0.7951946213661535	0.8199182460244072	0.8183107362614312	0.8249851864308814	0.8159023508940341	0.8193460172473542	0.7750877980522135	0.8161368728166267	0.8171453516827601	0.8663660659175173	0.7991913105094716	
P32745	0.8184342253350696	0.8553367138770321	0.8601960861277453	0.8314355544723645	0.8743328027776408	0.7841672979612733	0.7649698499483498	0.8035719806453198	0.8234279012194047	0.7547398233075175	0.8375508842879067	0.8081164289729943	0.7503728039185216	0.8163101550895643	0.7730153602825158	0.786013653104035	0.8821103944594391	0.8272025569842214	0.7767966626427206	0.762261516724851	0.7972716800405786	0.8579865251903036	0.7690951161455442	0.7882559080230854	0.8290642615384675	0.8420108207473028	0.8578622956178954	0.7867468427438866	0.7936571762030294	0.7604365102310264	0.7736050901538792	0.7433594289261453	0.8529086305101334	0.8217977222239851	0.8303486985674009	0.8245509132615263	0.785193035160258	0.8601525912785621	0.794152499040241	0.7573331248590155	0.8238549545610419	0.8580921318157764	0.743673004723096	0.8023607547371575	0.8334929196218781	0.8439618404505563	0.788110580432478	0.9999999999999998	0.7971720902913443	0.860366762194739	0.8155927532628754	0.823944393743376	0.8529892497996546	0.8388229629384011	0.7841960848837338	0.808714436080724	0.7631806048507858	0.8401419106052997	0.8162155774919471	0.8264004605131462	0.8164263586792821	0.8289094561806662	0.7338291455378142	0.7839383707590031	0.7977194107061776	0.8213726380248514	0.7767898493463953	0.8684968021728297	0.8190892771999493	0.8301830990913103	0.8520304864661067	0.7840245264794601	0.8034903231742279	0.7022575435463911	0.8648238651078491	0.8416022928621212	0.8607819927098365	0.8728492363062007	0.7426633284244389	0.7899018283769578	0.7699432959549178	0.7972776605976561	0.778860481232976	0.862597531147005	0.8352880317900756	0.7565372770791574	0.8670858107755299	0.8354184097435015	0.7978976749957108	0.7488531461252673	0.8078437851128359	0.7786584723269635	0.7980492849338432	0.8048632110428857	
P21731	0.6802316555134167	0.7321363999104644	0.7941465089814987	0.7177305779015484	0.7642096795465306	0.711004214744053	0.6290961661792018	0.7252912756111626	0.7784446644544041	0.7726857122249275	0.7899801335377019	0.7206518419073211	0.6923461400197578	0.7446839198493806	0.6820987654320984	0.7476816018719318	0.8240227126226711	0.7326216615015616	0.6781984639219987	0.7350735754114146	0.7958382933957396	0.8097356407931287	0.6935554760411439	0.7607319277824786	0.7623067907689448	0.7962723853840855	0.7146389293486359	0.6824861107046968	0.8062605067997757	0.7573999870091147	0.8227827074721014	0.6899264044263771	0.8362598391064612	0.730000925669098	0.7249812032516715	0.7723181037998188	0.6992694716218725	0.7115522835590953	0.7469135802469133	0.7023962597004683	0.8407866872110513	0.7911832238052937	0.6908586202422137	0.6844369743741187	0.8062415802746543	0.8405999774500181	0.7938780812303485	0.7971720902913443	1.0	0.7691331058442024	0.790523683589783	0.7806721319068668	0.6693412876046636	0.8271504699037671	0.6344978479284821	0.7371217875776673	0.7531720406545094	0.7143980603609004	0.7720398465696947	0.7871792443851005	0.7678809350135127	0.7206186646494023	0.7028119424972658	0.7171061813958449	0.796156673450812	0.7602600362917941	0.8171296296296298	0.8133139446274825	0.7200066758836482	0.6883697418426237	0.756544198199756	0.7093944059603546	0.7215970266658451	0.7420669017096092	0.8573735795198569	0.8048997089994239	0.8056454479622921	0.835248165375117	0.7055948611415919	0.7399976885695914	0.7480351702000506	0.7122552920764803	0.6855287815327121	0.7216665210373787	0.7620678539872596	0.6894886617417149	0.765785167308876	0.7965458568818402	0.7236064650953828	0.6210889259464154	0.8427638729834425	0.8285798594065207	0.6880446769198459	0.7592917941982744	
Q15722	0.7380404660011287	0.8535899507716113	0.8156067439658624	0.7859527263354888	0.7698052167921409	0.7580188725848591	0.6969623648250783	0.7255659430976258	0.7974118311108186	0.7348778500849339	0.7444619885889011	0.792720897102185	0.7698861162148061	0.6906719359284602	0.7370277311900888	0.7757186630027336	0.8245095001509216	0.7637505332629908	0.7166933431327775	0.754041685550856	0.72972395626884	0.8204289830370233	0.7794637892684684	0.7491224145276856	0.7555164016019214	0.8227874468475089	0.8125176488680768	0.7324491364779978	0.8022190753009931	0.8479442940592898	0.7526921767447806	0.6845851595034966	0.8258341112049401	0.7804140300028894	0.800550599777359	0.818910366191299	0.7417652874765058	0.7985291937528896	0.7523824755898824	0.7287738694286935	0.8429294804391033	0.814821094031453	0.7561521478520938	0.8181892562997761	0.7647032134868744	0.8280410981763019	0.7939307721257949	0.860366762194739	0.7691331058442024	1.0	0.7995621443848862	0.8163458530835215	0.7548536209681639	0.8053177255373967	0.7125541001446059	0.7562200289903005	0.7360146341734933	0.7648866701083693	0.7821845879128603	0.8442491552431245	0.7679758393404404	0.7990981736527815	0.7442276916633178	0.6881298045088122	0.8194819531574028	0.7878800072898562	0.8092648241618449	0.8134144641337968	0.7297534623922308	0.7571053215671578	0.7749959140506079	0.8103523156139404	0.8355691976130035	0.801772786445664	0.8195207598126527	0.7959795950824495	0.7993702754443451	0.8291457156816112	0.760739304887991	0.7777137974712783	0.7812770987535486	0.8195440749319176	0.754219956497217	0.7975170092559272	0.8003079191740922	0.7871617243477838	0.8561606183143838	0.7405495607573346	0.7509578606689089	0.7002669341854206	0.7987424726897246	0.763619789716108	0.732729057407505	0.8110274398497481	
P41231	0.6895505747861357	0.7696361873759581	0.7374513292690574	0.7039973414148553	0.739711481401348	0.6486176987440363	0.6525451192651938	0.671048588569852	0.7518811820172494	0.6791689149197765	0.7680969150012061	0.6683570943950188	0.6714595280597527	0.7210637424052376	0.6209204205650661	0.6560065294434858	0.8130812001276643	0.6877140091083397	0.7441273684388383	0.6781541109817993	0.7526514117312865	0.7688291467320756	0.6896759956844144	0.7062041158653546	0.704335915413972	0.771610798879309	0.7496917573885705	0.6538903296211032	0.8271842466564414	0.6927068507295133	0.7538835544550846	0.6661270413587493	0.850344892270044	0.7197160249330099	0.751651336293722	0.7507577939054794	0.6720087792992906	0.6660958080376199	0.7430922625743963	0.6575937642232843	0.8170345221150304	0.7863698134107824	0.6748402564524612	0.7287392642343313	0.7782791686755215	0.8034462794240822	0.7216095557781479	0.8155927532628754	0.790523683589783	0.7995621443848862	0.9999999999999998	0.7502379950592124	0.7210703954252136	0.822335492587185	0.6994442340067302	0.7293126763970007	0.7046215014792563	0.7685777716990698	0.7326301849854446	0.7376272059514098	0.7885132670953345	0.7203145328558995	0.6940862753064709	0.6243401897253594	0.6827143088764221	0.7026613228829086	0.76968260465878	0.814855380110676	0.7131330588065427	0.6908658315066746	0.7119249253430426	0.6618897727700105	0.6393927052993028	0.7339716660774938	0.8082057885769515	0.788317003581799	0.7212693481579271	0.8204675950827356	0.6634065564368883	0.6636498187137625	0.7276464466540156	0.7004344846659778	0.6530268604086881	0.7305937169841151	0.718196300748156	0.6299125996101124	0.7818179983970553	0.7333878545658209	0.68388237258971	0.6463657585313732	0.7777194812440493	0.6909768905461179	0.6808176862904559	0.7182587259864903	
O60883	0.7715410102470627	0.8613842617906239	0.8550728145482948	0.7923049268292472	0.7987499699205248	0.8012277511094016	0.7102000129688778	0.8099494851597382	0.7861983238997334	0.7674450435257728	0.8145148240167225	0.7969486897924299	0.7826138071896674	0.7797396690652093	0.7534668909464761	0.7498707065855882	0.8399978711353319	0.7972786541765056	0.7226825153132382	0.7313767242071118	0.7760693747555516	0.7675816977643465	0.8093834845876902	0.7841479289188232	0.7976929598170438	0.8066162660088082	0.8362941644284717	0.805032992214866	0.7910157002623387	0.7328007922932246	0.7309747944428984	0.792080528099502	0.8637095217563925	0.8434440940626068	0.8000174306897606	0.8019678823995955	0.766200240742744	0.7958985312986885	0.8019631900497816	0.7954483205628194	0.8349846915542923	0.8030794461066664	0.7605686690359683	0.8192634722913534	0.8196187383362786	0.8666640475589665	0.8688068029780425	0.823944393743376	0.7806721319068668	0.8163458530835215	0.7502379950592124	0.9999999999999999	0.8102877237484625	0.8487571033153409	0.7459389489645794	0.8249181466014549	0.7602701406769073	0.819120713095939	0.8069340401326903	0.8246778847598165	0.803937460952804	0.8100193146350338	0.7801716626221016	0.7683097669014793	0.7954119078911304	0.8142029845278014	0.7620424560318171	0.8313469720015513	0.7665500190206649	0.7964080409150158	0.8247905152873605	0.814154234337418	0.7898187193679505	0.6872326552727311	0.8584810745648543	0.8299885943898779	0.8898522638786481	0.8476808499661579	0.7715058014876779	0.723098086093512	0.7779331972162364	0.7593810383705236	0.8205681572243335	0.8044602528369864	0.8266617686473751	0.7578520669784471	0.8024489647757039	0.8103827234575519	0.8181536488885305	0.7017841852991128	0.7860763799159678	0.7560056391001752	0.8321899774342224	0.7783356955180123	
P30874	0.7978089467729511	0.8198835750958423	0.8425522286429155	0.8214148382437724	0.7421560885175853	0.7392286965453132	0.7701238261737304	0.770444747183073	0.7142223438603066	0.6879647189685345	0.7814274974647052	0.7815970217378968	0.7227404289143452	0.8249341030927578	0.7497771504927776	0.750661237943496	0.8052654010812454	0.7440785998720526	0.7713427021940459	0.6604343892583472	0.7445378664348542	0.6684474105991796	0.8057018413388414	0.8022323039920927	0.7491295718730842	0.7567670679441145	0.8204062820248226	0.7875281275634357	0.6938621644989628	0.6471727005938999	0.7123538392779851	0.740415107875739	0.7988558428667146	0.8046306391933677	0.8137444548138831	0.8223246878467368	0.7248108335107335	0.7520839347444096	0.7339772488540409	0.7137077539355917	0.7813573957482358	0.7648039896231397	0.7074985470731814	0.7843792960732515	0.8336601650827473	0.7776243196415968	0.7981789649057129	0.8529892497996546	0.6693412876046636	0.7548536209681639	0.7210703954252136	0.8102877237484625	1.0	0.8180331734941565	0.7317856373498817	0.7901997421299549	0.7291867968185937	0.8508410434878082	0.774047315398387	0.8196572941423849	0.7631853055835047	0.7633315510981196	0.7906164768515894	0.805295591391973	0.686090705384189	0.7738215144036593	0.6151188978899085	0.8471456096648732	0.8260011296005565	0.8059189124646111	0.8222482963602582	0.7763794974153776	0.7487260473349607	0.6015256481108326	0.8191344529966108	0.7871768114231505	0.826179447907437	0.7854220042889708	0.7112067376212864	0.7456712552881455	0.6823787817446082	0.6497979027716945	0.8003007822427478	0.7388664511337207	0.7585910140759624	0.727536071542783	0.7937560667705561	0.7268304261475392	0.8136603482289652	0.7015706849811753	0.720964231365878	0.6614126945612763	0.7750032763376316	0.764483207835653	
Q14833	0.8115081102785004	0.8627976032171124	0.8757746853094667	0.8005456023653145	0.7418055716842221	0.7838045212460238	0.7630031099292851	0.7786977113855444	0.8058393016503623	0.7951174880340941	0.8052297898248107	0.8090503578571131	0.7695439426940037	0.862255646635888	0.8116959932118202	0.747485174364869	0.9094494184229137	0.749834305940311	0.7893779173763674	0.7330095673270184	0.8384083998328344	0.7724137265853507	0.8287506887296855	0.8223706765115875	0.8231786818792804	0.8481840421740987	0.8215506434050371	0.8482553073785026	0.792307228451442	0.675782506131699	0.7682609070687653	0.8151020578913699	0.9404589310092845	0.8815987430557334	0.753733819387196	0.8925614959132515	0.7819370818100366	0.7582692982551221	0.8150556620578956	0.8058528179587027	0.8273849904295036	0.8312088397923191	0.7662882073037928	0.79885813463428	0.9445610862609544	0.9076557685296988	0.8442911453960079	0.8388229629384011	0.8271504699037671	0.8053177255373967	0.822335492587185	0.8487571033153409	0.8180331734941565	0.9999999999999999	0.7607397988015602	0.828529059087467	0.8315645767309848	0.8144647950616849	0.8366427407138166	0.8571311964329266	0.8843805109886171	0.799514550521408	0.7951075275852123	0.7826298631698552	0.7757945286711763	0.8732618486046225	0.7377832785981614	0.9467605143760887	0.7860705851852658	0.8281714925607008	0.8893367509708323	0.830079648888255	0.788538314225944	0.7251802938456322	0.8830148273020861	0.9171713870901559	0.8642206235650635	0.889022633160713	0.7986400025978816	0.776985977503167	0.6977952750920984	0.6917749315361639	0.7804871715930384	0.8087827926117035	0.7620481264033873	0.7557429793578774	0.8446577681824816	0.8185332144850729	0.8146502410944528	0.7338435721678159	0.8418274242859279	0.7920949804817985	0.7964301071367563	0.8130022451425275	
Q99677	0.8615050923542543	0.7582895427673945	0.7523054460084839	0.7439064796638698	0.7573892234731855	0.730766396479869	0.7781403391139631	0.7552881643911721	0.7367524183617626	0.7476355422995812	0.7747027363337883	0.7323782719357932	0.7522461664398488	0.7618347731023396	0.7387148857524839	0.7179451435270522	0.8271532587948034	0.7687705373405709	0.7934597369881571	0.659782805321631	0.7511207962689309	0.7089770677341432	0.7742399468444062	0.6959563963511777	0.7172218485041139	0.7477156696882757	0.7887547102705603	0.7597420074279556	0.720647218629026	0.5869582742860795	0.6712121021191949	0.7531123682400506	0.8220448657690351	0.8093104286834315	0.7373639099249424	0.772925257008575	0.6849934829356683	0.7473847171348657	0.7264540577731897	0.6999824694457236	0.722553376137656	0.7487031873510386	0.7037744835191085	0.7231519453435978	0.7643932756243822	0.7900272310920037	0.7430980961635871	0.7841960848837338	0.6344978479284821	0.7125541001446059	0.6994442340067302	0.7459389489645794	0.7317856373498817	0.7607397988015602	1.0000000000000007	0.7367332699750545	0.8298075512684949	0.7833327244515623	0.7943518617778577	0.7460717984114101	0.8071085825310195	0.8084928581481218	0.7364908902222895	0.7772024656568672	0.5848340587529524	0.7457705885710406	0.6046120797289519	0.7898879131434648	0.7785516504078054	0.7968617903090914	0.777789358283323	0.7570761369105351	0.6594738434818088	0.7115978189101397	0.8154121249912455	0.7987135396395949	0.8130341209133911	0.7880979117246435	0.7140296265804487	0.7596979640081514	0.6564315820034416	0.6487319719363103	0.8190476223744024	0.8506995195132384	0.7144990308106884	0.7037706811178115	0.8216828349045111	0.7936606812970252	0.6987814209393689	0.781884789655903	0.7492742195281894	0.695853082158472	0.7382952229875254	0.7698104125502029	
P08908	0.7300569985057376	0.8184136999979373	0.8485176924951421	0.7617188960627002	0.7168430170945183	0.7664283714485021	0.6573881388007221	0.7745392489912821	0.8114264534282882	0.6995339226191096	0.8083253955295495	0.8085053416684056	0.7185076560655697	0.7681244138149471	0.7277017008354605	0.7240523353935817	0.8143565285252918	0.7936889076479089	0.7194286378426278	0.7555084820312945	0.7923314181956242	0.7826829992590724	0.7520232869981593	0.77966416878995	0.7996674788206851	0.7762895142275317	0.8103435524724608	0.8558315340768737	0.7628462104077174	0.6726570956813981	0.6767253470288542	0.786245080557982	0.8224135919554235	0.8409509617638843	0.7892311937115064	0.8180508391219017	0.7433481881872464	0.7941554517311106	0.7382992984204426	0.798357526709175	0.7726322402358426	0.8201616677697185	0.7457156173505058	0.7741633278400172	0.8139359064369318	0.8130924643129946	0.82197418167563	0.808714436080724	0.7371217875776673	0.7562200289903005	0.7293126763970007	0.8249181466014549	0.7901997421299549	0.828529059087467	0.7367332699750545	1.0000000000000004	0.7042525706756209	0.754247364529289	0.739643019387326	0.8118226265214826	0.7661240193797317	0.7822155467031376	0.7979246017707152	0.7672294588395284	0.7227025010668161	0.7509256405765954	0.6844281773634491	0.8432651709541168	0.79329735620285	0.7630913812848867	0.8378091769057968	0.7758768967453523	0.7701945251984811	0.6402833657204062	0.8021610618092502	0.8242412269246582	0.8381768775823285	0.8509342443977492	0.6889324460010109	0.7160336478992968	0.7377193986820396	0.7353981946850207	0.7632755282374223	0.7948528335637942	0.7953441410867267	0.6822839702850544	0.7794268815879287	0.7569969859862423	0.8327726073799533	0.758697201488164	0.6796960969497181	0.787303821087533	0.8137879628598123	0.767778159441396	
Q9H244	0.832746555894418	0.7741906292022537	0.7969171784919885	0.774484121925115	0.7155692752244213	0.739583729712067	0.8163909476082188	0.7221140152474244	0.7429454571947787	0.763278066364681	0.7183768861667426	0.7601352698104844	0.7836572748420334	0.8022660017061379	0.7800710421064565	0.775744270496241	0.8330094732428782	0.7253400530084109	0.8433541371262151	0.6568044374261877	0.7660425060772736	0.6857576833233989	0.7882314110221523	0.7198818182058224	0.7298019646526772	0.7973376260625777	0.7902041624496899	0.7267475160716579	0.7648383278375978	0.6370999148490739	0.7130035709511707	0.7872492156221671	0.8289826288822041	0.8101696582351594	0.7722177469623002	0.7710762554281051	0.7029251902391368	0.7186762831118582	0.7548532282452562	0.7254810817705798	0.7855145880733075	0.7363281356195421	0.7006171076842428	0.760413436996787	0.8214315897295998	0.7951456673192856	0.7769850598742727	0.7631806048507858	0.7531720406545094	0.7360146341734933	0.7046215014792563	0.7602701406769073	0.7291867968185937	0.8315645767309848	0.8298075512684949	0.7042525706756209	1.0	0.7433292478573603	0.8266410433709512	0.7766340228743437	0.7903557753084319	0.7817641382515564	0.7128465965981557	0.7693341628185884	0.6490101027887052	0.8117206716342081	0.6266626744508226	0.818950699610702	0.7876987815588965	0.7577773375173164	0.7764075547313953	0.7687029950559567	0.7325854874699682	0.7444094753132611	0.8238124920665182	0.7835818797493832	0.8096188263354848	0.8003322838507607	0.8706869523343816	0.7626577935765262	0.640202525283743	0.6081674049028517	0.8091748346232703	0.8306272553378311	0.71200546834402	0.6872368558010956	0.8546724776508801	0.8152159097778656	0.6881325987965355	0.7687422135960736	0.7881612387737982	0.7509287602896352	0.6892528256740993	0.8415654731038938	
P30872	0.801692450968827	0.7775651875300402	0.8038648649275768	0.7938806023491085	0.8279027940257391	0.7213799965568035	0.7294892153176267	0.8153089489086589	0.7532492659562989	0.7687285126563205	0.7760038116514656	0.7327678511715715	0.7441108807824701	0.7760166671592327	0.7056503290095423	0.7151507774339267	0.7942467130099032	0.7726809071327828	0.7548128211257533	0.7229440390678198	0.7222607907255485	0.7298603592341553	0.7685521734375557	0.7517492027409121	0.7224904081986819	0.754926532295815	0.7778059445603732	0.7478415988832491	0.7429686366319915	0.6205407738521302	0.7142332547451097	0.7220497090652781	0.8471168593959132	0.8140390988123304	0.725593330808119	0.8018662330372693	0.7582326170834107	0.732630459324818	0.7041923737843159	0.7106637994431925	0.779581921085723	0.8104757003927705	0.72256025337322	0.7648408724339796	0.7962394104607401	0.8106253337093885	0.8081769278526315	0.8401419106052997	0.7143980603609004	0.7648866701083693	0.7685777716990698	0.819120713095939	0.8508410434878082	0.8144647950616849	0.7833327244515623	0.754247364529289	0.7433292478573603	0.9999999999999991	0.7944454441536806	0.7663305271070824	0.7689411321799567	0.7406280328969634	0.7475556236512388	0.7643850507166491	0.6678777383124853	0.7402919586726817	0.6320235901356132	0.820496668342613	0.7665169874789121	0.8057680938288357	0.7695019249190136	0.7499617376220956	0.6883640268100605	0.6576315247614429	0.8234876730034122	0.8207947172631	0.768515300754853	0.7934818371095531	0.6966277015088636	0.7580639346901782	0.7067099567099565	0.6935182962106621	0.7336832455686759	0.7722103932460425	0.7297296745781573	0.7407388756282721	0.7690130206770402	0.7796370605544435	0.7377673260342377	0.6721763085399445	0.7888873069053468	0.6753874641079494	0.7823886000678213	0.7472860527060275	
