	P28223	P41595	Q9UBS5	P08100	P25024	P21554	P30939	P34981	P08908	P32239	P30542	Q14833	Q8NFJ5	P13945	Q13258	P25105	P35348	O00222	P25101	Q14416	Q9NPC1	Q96G91	P48039	P08588	Q13255	P51681	P30874	Q8TDS4	P34995	Q13639	P41143	P21917	P43119	O15303	P43088	P0DMS8	P43116	P30556	P24530	P30518	P47898	P14416	P21918	P20309	P32745	P35368	P25100	Q14831	P37288	P41231	P08912	P28566	P29274	Q99677	O95665	P35372	Q9Y271	Q9Y5N1	Q9NS75	P28222	P08172	P43657	P21728	P41145	P51582	P35462	P35346	P25021	P41594	P35367	P28221	Q15077	P11229	P30872	P47900	Q9H244	P34969	P18825	P50406	P43115	Q15391	P08913	P21731	P29275	O60883	P07550	Q5T6X5	Q14832	Q9H3N8	P28335	P08173	Q15722	P18089	P32238
P25100	11.649999999999997	11.268181818181818	15.537500000000001	11.383333333333333	10.659090909090905	13.58333333333333	10.550000000000004	13.935714285714289	10.46666666666667	8.749999999999996	13.374999999999998	16.916666666666664	10.38846153846154	9.296153846153844	10.50454545454546	10.750000000000005	11.186363636363634	13.238888888888885	16.35	13.64411764705882	8.437499999999998	10.559090909090909	14.149999999999997	14.450000000000003	17.91666666666667	16.135714285714286	13.600000000000001	13.594444444444443	10.750000000000004	11.672222222222222	12.475000000000001	11.150000000000002	11.849999999999998	16.27857142857143	13.438888888888892	10.18333333333333	12.050000000000002	13.05	13.049999999999999	15.00714285714286	11.5	13.705555555555557	11.350000000000001	15.086363636363634	13.125000000000004	12.468181818181817	0.0	16.237499999999997	10.049999999999999	10.431818181818182	15.549999999999999	12.527777777777777	9.999999999999998	12.925	10.01153846153846	11.816666666666665	12.350000000000003	7.907142857142854	14.550000000000002	15.564285714285715	11.250000000000002	13.37857142857143	8.899999999999999	12.899999999999997	11.038888888888886	12.816666666666665	13.175000000000002	12.125	14.330952380952388	11.186363636363636	13.405555555555557	13.316666666666666	11.386363636363638	11.83888888888889	11.15	15.307142857142859	13.35	11.931818181818178	11.15	11.522727272727275	11.700000000000003	10.568181818181817	11.650000000000002	16.05	13.05	11.549999999999999	11.954347826086957	13.885294117647058	13.275000000000002	12.022727272727272	13.65	9.313636363636364	9.149999999999997	12.04090909090909	
Q14831	12.437499999999998	12.926136363636363	10.375	13.97916666666667	12.812500000000004	9.784722222222225	13.087500000000006	12.883928571428568	12.895833333333332	15.937500000000002	13.5625	7.820833333333333	14.889423076923082	17.245192307692317	15.221590909090905	13.9375	13.573863636363638	7.576388888888889	13.0625	9.915441176470589	18.0	15.562499999999996	15.687499999999995	14.287500000000003	10.201388888888891	14.223214285714283	11.1875	11.812500000000005	16.716346153846157	12.354166666666668	12.6875	16.229166666666664	15.412499999999998	7.669642857142856	10.951388888888893	15.770833333333334	13.590277777777784	14.387500000000001	14.012500000000001	15.133928571428568	13.4375	13.312500000000005	14.676136363636362	10.710227272727273	11.1875	12.244318181818183	16.237499999999997	0.0	14.737499999999997	14.289772727272725	10.979166666666664	13.82638888888889	13.270833333333334	14.5625	16.389423076923084	13.437500000000002	14.5625	15.330357142857142	13.8125	11.901785714285712	12.9875	14.116071428571422	12.35416666666667	15.1875	14.826388888888886	15.104166666666668	15.6875	12.3125	9.532738095238097	11.755681818181817	12.256944444444452	13.965277777777782	13.210227272727272	14.215277777777786	13.862500000000004	13.723214285714283	12.7375	17.335227272727266	13.919642857142856	13.392045454545455	14.9375	13.92613636363636	14.131944444444452	13.854166666666668	12.312500000000002	11.837499999999997	11.87771739130435	9.106617647058819	13.9375	14.153409090909092	13.1875	14.198863636363633	15.262500000000001	12.914772727272727	
P37288	10.254545454545456	11.836363636363632	13.387499999999996	11.888888888888888	10.81818181818182	13.111111111111114	10.799999999999999	11.857142857142854	10.483333333333333	9.9	12.724999999999998	15.866666666666669	11.276923076923074	12.35384615384615	9.472727272727273	12.700000000000001	12.363636363636363	12.499999999999995	13.649999999999997	13.317647058823528	10.987500000000002	11.2	14.228571428571426	14.099999999999998	16.31111111111111	13.628571428571425	14.349999999999998	11.755555555555553	13.492307692307692	11.555555555555555	12.325	12.466666666666672	10.699999999999994	15.557142857142848	12.95555555555555	11.466666666666665	12.51111111111111	11.699999999999998	11.399999999999997	13.257142857142853	12.500000000000004	12.422222222222217	13.472727272727266	13.618181818181816	11.375	11.309090909090903	10.049999999999999	14.737499999999997	0.0	12.92727272727273	14.288888888888891	11.355555555555553	11.116666666666669	13.625000000000002	12.630769230769227	11.377777777777778	14.35	11.014285714285714	13.4	14.085714285714284	11.099999999999996	13.457142857142852	9.383333333333335	13.299999999999997	11.222222222222218	13.822222222222221	12.575000000000001	12.074999999999998	13.438095238095237	10.72727272727273	11.822222222222221	12.244444444444438	10.472727272727274	13.42222222222222	12.7	13.8	12.099999999999998	13.745454545454542	11.942857142857138	11.927272727272724	11.65	10.363636363636362	12.133333333333335	15.299999999999992	11.699999999999994	11.799999999999997	9.591304347826084	13.458823529411761	13.125000000000002	10.745454545454542	12.299999999999995	11.163636363636364	10.200000000000001	10.090909090909092	
P41231	11.999999999999998	13.181818181818182	13.767045454545451	15.333333333333332	10.090909090909092	13.969696969696969	12.709090909090909	12.753246753246755	11.674242424242427	8.720779220779223	13.261363636363633	14.709090909090909	10.39160839160839	10.433566433566433	12.636363636363638	11.40909090909091	13.818181818181818	13.863636363636362	15.613636363636362	13.32620320855615	10.926136363636363	11.090909090909093	15.7012987012987	14.972727272727273	16.272727272727277	17.23376623376623	13.863636363636362	12.868686868686872	10.216783216783217	13.828282828282827	13.875	11.136363636363642	12.990909090909094	14.370129870129869	12.343434343434346	11.5	11.484848484848483	12.845454545454544	13.399999999999997	15.792207792207794	14.045454545454543	14.494949494949495	13.81818181818182	13.909090909090908	11.23863636363636	14.272727272727273	10.431818181818182	14.289772727272725	12.92727272727273	0.0	16.565656565656564	12.90909090909091	11.613636363636369	13.943181818181815	10.174825174825177	13.737373737373739	13.77272727272727	11.48701298701299	12.818181818181815	14.129870129870127	12.77272727272727	14.883116883116884	11.598484848484848	15.34090909090909	9.85858585858586	14.676767676767678	12.761363636363638	12.465909090909086	14.203463203463206	12.818181818181815	14.040404040404042	11.848484848484848	13.181818181818182	11.909090909090907	11.045454545454549	13.779220779220777	15.336363636363634	13.545454545454547	9.948051948051948	8.909090909090905	13.454545454545457	13.454545454545457	10.414141414141412	15.772727272727273	12.827272727272723	13.399999999999999	12.17786561264822	13.304812834224597	12.988636363636362	12.545454545454543	13.118181818181816	9.545454545454541	11.07878787878788	11.909090909090907	
P08912	11.373737373737377	12.898989898989898	11.826388888888891	11.111111111111107	13.585858585858585	12.777777777777779	11.955555555555554	11.238095238095234	12.30555555555555	16.21428571428571	12.819444444444445	12.066666666666663	16.05128205128205	15.675213675213673	14.535353535353536	16.527777777777782	12.323232323232322	11.166666666666663	12.861111111111112	11.529411764705884	16.07638888888889	14.242424242424246	15.126984126984127	14.41111111111111	10.111111111111105	13.539682539682534	12.972222222222225	12.888888888888884	17.273504273504273	12.55555555555555	14.097222222222221	15.555555555555559	14.477777777777776	12.56349206349206	13.555555555555554	14.555555555555554	14.111111111111112	13.32222222222222	12.711111111111112	16.44444444444444	14.194444444444445	13.888888888888886	13.515151515151516	8.434343434343434	11.652777777777777	12.15151515151515	15.549999999999999	10.979166666666664	14.288888888888891	16.565656565656564	0.0	14.888888888888886	13.972222222222223	15.986111111111109	16.04273504273504	12.888888888888886	15.444444444444445	14.976190476190476	13.833333333333336	12.984126984126984	10.21111111111111	13.936507936507933	12.749999999999998	14.305555555555557	15.555555555555554	15.66666666666666	14.736111111111112	11.680555555555557	11.285714285714285	11.343434343434344	12.666666666666666	13.444444444444443	9.56565656565657	13.666666666666663	14.766666666666666	13.85714285714285	14.433333333333332	16.979797979797976	14.20634920634921	12.92929292929293	14.25	15.434343434343434	14.555555555555554	14.611111111111109	12.344444444444443	12.822222222222223	11.637681159420291	12.418300653594768	12.152777777777777	13.838383838383841	11.011111111111111	13.383838383838391	13.955555555555554	13.424242424242426	
P28566	9.95959595959596	10.616161616161612	13.104166666666668	13.111111111111104	11.42424242424243	13.444444444444441	8.600000000000001	12.920634920634916	10.583333333333334	11.26190476190476	12.791666666666668	14.866666666666664	11.5042735042735	13.008547008547005	10.737373737373737	11.416666666666666	11.77777777777778	13.055555555555555	15.694444444444446	14.313725490196074	13.326388888888891	12.262626262626265	14.36507936507936	15.033333333333333	16.44444444444444	14.111111111111109	11.47222222222222	11.777777777777773	13.820512820512821	11.88888888888888	13.263888888888888	14.166666666666671	11.677777777777774	15.722222222222225	12.44444444444444	10.444444444444445	10.111111111111109	11.811111111111106	14.6	14.984126984126975	10.527777777777777	11.888888888888886	13.494949494949495	13.202020202020202	12.486111111111114	11.989898989898991	12.527777777777777	13.82638888888889	11.355555555555553	12.90909090909091	14.888888888888886	0.0	12.805555555555555	12.291666666666666	13.290598290598286	10.44444444444444	12.638888888888888	11.309523809523807	12.500000000000002	10.476190476190473	12.322222222222221	12.761904761904756	9.194444444444445	13.91666666666667	11.999999999999993	9.888888888888888	13.930555555555557	13.097222222222223	14.904761904761905	10.939393939393943	10.22222222222222	13.66666666666666	11.24242424242424	12.33333333333333	12.81111111111111	12.777777777777775	12.944444444444443	14.676767676767678	12.206349206349204	12.161616161616166	13.66666666666667	12.72727272727273	12.333333333333323	15.055555555555552	13.033333333333333	11.622222222222224	9.71497584541063	13.111111111111109	13.097222222222223	10.727272727272727	11.7	12.858585858585858	10.133333333333328	10.454545454545453	
P29274	11.31060606060606	12.325757575757574	14.104166666666664	12.194444444444443	10.856060606060606	13.472222222222221	10.383333333333336	11.940476190476186	10.33333333333334	11.535714285714286	12.208333333333336	15.316666666666665	11.647435897435898	12.160256410256414	13.113636363636365	11.41666666666667	13.12878787878788	12.69444444444444	14.249999999999996	13.259803921568627	12.270833333333332	13.204545454545457	14.369047619047617	13.816666666666666	15.694444444444443	16.678571428571427	13.0	12.75	12.237179487179487	12.638888888888891	12.041666666666668	12.583333333333332	12.550000000000002	14.32142857142857	10.638888888888891	9.083333333333329	12.527777777777779	12.483333333333333	13.549999999999999	15.178571428571427	13.83333333333334	12.527777777777779	12.643939393939394	13.31060606060606	13.041666666666668	11.174242424242422	9.999999999999998	13.270833333333334	11.116666666666669	11.613636363636369	13.972222222222223	12.805555555555555	0.0	12.458333333333332	13.134615384615389	12.69444444444445	14.33333333333334	11.321428571428573	13.91666666666667	14.630952380952378	11.216666666666667	13.059523809523807	9.166666666666668	14.916666666666663	11.916666666666668	14.194444444444443	13.541666666666668	12.708333333333337	12.702380952380956	11.992424242424246	13.027777777777777	13.083333333333334	11.356060606060609	12.583333333333334	11.549999999999999	13.845238095238095	14.25	12.795454545454545	11.17857142857143	11.628787878787884	12.499999999999998	12.386363636363635	12.472222222222225	12.583333333333337	12.150000000000002	10.150000000000002	11.221014492753628	13.083333333333337	12.708333333333337	11.492424242424244	11.649999999999999	11.250000000000005	10.35	11.931818181818183	
Q99677	13.147727272727272	14.056818181818182	13.5625	16.041666666666664	12.284090909090908	12.79166666666667	12.825000000000001	14.125	12.958333333333334	12.303571428571429	11.75	15.125	13.375000000000005	14.355769230769232	13.46590909090909	11.625	13.897727272727272	13.152777777777779	13.375	14.139705882352944	14.8125	16.147727272727266	13.76785714285714	14.674999999999999	14.319444444444445	15.732142857142852	13.875	11.79166666666667	14.971153846153847	13.847222222222223	10.5	14.375000000000002	14.674999999999995	14.017857142857137	13.125	12.458333333333334	13.458333333333337	12.375000000000004	12.825000000000001	16.946428571428573	12.625	12.319444444444448	13.556818181818185	14.125000000000004	12.75	14.579545454545453	12.925	14.5625	13.625000000000002	13.943181818181815	15.986111111111109	12.291666666666666	12.458333333333332	0.0	13.125	11.79166666666667	12.625	13.517857142857139	12.625	14.017857142857137	15.475	10.589285714285712	11.041666666666666	13.625	13.152777777777775	12.708333333333332	13.25	12.25	13.874999999999996	12.488636363636362	13.736111111111109	14.791666666666666	13.306818181818182	12.236111111111118	13.575000000000001	11.517857142857144	14.175	15.852272727272725	12.803571428571429	13.511363636363633	14.125	14.761363636363635	15.930555555555562	15.79166666666667	14.224999999999993	12.024999999999999	11.711956521739127	13.110294117647058	14.5	13.19318181818182	15.274999999999999	13.670454545454547	11.841666666666667	11.420454545454547	
O95665	12.244755244755247	12.95104895104895	15.399038461538463	13.54700854700854	9.160839160839162	16.905982905982906	11.399999999999999	13.945054945054947	13.18589743589744	8.730769230769226	12.163461538461538	16.133333333333333	10.384615384615389	10.846153846153847	9.650349650349654	15.01923076923077	13.727272727272732	14.132478632478628	14.730769230769234	14.891402714932122	8.33173076923077	10.314685314685317	14.175824175824172	15.669230769230765	18.162393162393162	17.230769230769226	16.115384615384617	11.717948717948714	10.615384615384617	12.83760683760684	13.817307692307699	11.294871794871801	12.638461538461536	16.489010989010985	13.068376068376066	8.83333333333333	11.09401709401709	11.253846153846146	12.615384615384615	16.86813186813186	13.076923076923078	14.51282051282051	13.05594405594406	13.706293706293712	13.471153846153847	13.67832167832168	10.01153846153846	16.389423076923084	12.630769230769227	10.174825174825177	16.04273504273504	13.290598290598286	13.134615384615389	13.125	0.0	13.256410256410252	13.211538461538465	10.324175824175823	13.403846153846153	16.318681318681318	13.484615384615385	14.692307692307693	11.62179487179487	15.634615384615387	10.606837606837603	11.846153846153843	14.87500000000001	13.60576923076923	15.78754578754579	13.46853146853147	15.529914529914526	11.504273504273504	10.181818181818182	13.282051282051276	11.561538461538458	12.527472527472526	14.576923076923073	15.370629370629368	10.26373626373626	9.447552447552448	13.38461538461539	14.580419580419582	10.991452991452988	17.756410256410263	14.469230769230768	12.76923076923077	12.94983277591973	14.737556561085972	13.413461538461538	10.916083916083915	15.207692307692302	9.594405594405593	10.856410256410255	11.426573426573428	
P35372	10.84848484848485	12.05050505050505	11.770833333333334	12.444444444444441	10.797979797979801	12.333333333333329	10.666666666666666	10.698412698412698	11.472222222222221	11.896825396825392	11.513888888888891	13.75555555555555	13.23076923076923	13.11111111111111	12.8989898989899	13.416666666666673	12.525252525252528	12.277777777777775	12.86111111111111	13.058823529411764	13.770833333333336	12.161616161616168	14.841269841269837	13.27777777777777	14.55555555555555	13.158730158730153	12.11111111111111	10.44444444444444	14.641025641025642	12.555555555555552	11.65277777777778	12.888888888888896	14.122222222222216	13.97619047619047	13.999999999999996	11.61111111111111	13.66666666666666	12.899999999999995	12.466666666666667	16.603174603174597	14.472222222222227	11.222222222222218	12.828282828282834	12.575757575757573	11.347222222222221	13.404040404040405	11.816666666666665	13.437500000000002	11.377777777777778	13.737373737373739	12.888888888888886	10.44444444444444	12.69444444444445	11.79166666666667	13.256410256410252	0.0	13.750000000000002	11.833333333333327	12.333333333333336	13.365079365079362	12.788888888888888	12.73015873015873	10.194444444444443	8.944444444444443	11.999999999999995	11.888888888888882	13.902777777777782	11.708333333333332	13.285714285714285	10.494949494949498	11.33333333333333	13.666666666666666	12.434343434343434	11.666666666666663	12.72222222222222	13.095238095238093	11.655555555555548	15.202020202020211	12.68253968253968	11.898989898989901	12.972222222222229	13.272727272727275	13.22222222222222	14.833333333333334	12.144444444444437	10.688888888888886	10.294685990338166	12.235294117647058	14.486111111111114	12.909090909090908	13.144444444444444	12.05050505050505	12.35555555555555	12.050505050505052	
Q9Y271	12.795454545454547	11.795454545454543	13.9375	13.36111111111111	11.886363636363637	15.333333333333337	13.250000000000007	14.107142857142852	13.499999999999998	13.17857142857143	12.875	15.816666666666668	12.442307692307695	14.500000000000004	13.477272727272725	10.75	12.568181818181817	13.555555555555557	15.0	14.985294117647056	14.8125	14.954545454545451	14.392857142857139	14.150000000000004	16.916666666666668	14.142857142857146	13.0	11.30555555555556	16.346153846153847	12.138888888888888	11.875	15.416666666666668	15.799999999999997	16.85714285714285	13.638888888888893	11.916666666666666	14.166666666666673	10.45	14.549999999999997	17.07142857142857	10.75	13.111111111111116	13.454545454545455	14.681818181818183	12.625	13.45454545454545	12.350000000000003	14.5625	14.35	13.77272727272727	15.444444444444445	12.638888888888888	14.33333333333334	12.625	13.211538461538465	13.750000000000002	0.0	12.392857142857144	12.25	13.964285714285715	12.450000000000003	11.07142857142857	11.166666666666668	13.0	13.222222222222227	12.66666666666667	14.875	12.625	15.892857142857139	12.31818181818182	13.861111111111114	14.972222222222225	12.522727272727275	13.083333333333337	11.100000000000001	11.321428571428573	12.749999999999996	16.09090909090909	12.357142857142858	12.136363636363637	10.5	13.681818181818183	14.944444444444454	17.750000000000004	15.05	12.2	13.08695652173913	14.926470588235293	12.375	11.68181818181818	14.900000000000002	13.499999999999998	12.950000000000003	12.204545454545455	
Q9Y5N1	11.058441558441562	12.084415584415586	14.491071428571429	11.753968253968253	10.47402597402598	14.595238095238091	10.785714285714283	13.214285714285712	10.821428571428568	9.428571428571427	12.803571428571425	16.042857142857144	10.917582417582414	10.807692307692307	12.162337662337661	11.928571428571429	12.344155844155843	13.269841269841269	16.71428571428572	13.004201680672267	9.044642857142856	10.655844155844154	14.357142857142856	13.457142857142848	16.865079365079367	15.785714285714288	13.035714285714285	12.865079365079358	10.203296703296704	11.928571428571427	12.267857142857139	11.047619047619051	11.999999999999998	15.000000000000002	13.960317460317457	10.38095238095238	12.293650793650789	11.399999999999995	14.21428571428571	14.642857142857139	11.964285714285714	12.769841269841267	11.863636363636367	13.383116883116884	11.803571428571425	11.876623376623378	7.907142857142854	15.330357142857142	11.014285714285714	11.48701298701299	14.976190476190476	11.309523809523807	11.321428571428573	13.517857142857139	10.324175824175823	11.833333333333327	12.392857142857144	0.0	13.35714285714286	13.785714285714283	12.057142857142852	12.642857142857144	9.20238095238095	13.749999999999998	11.007936507936503	12.373015873015873	12.48214285714286	11.946428571428566	13.738095238095235	12.51298701298701	12.230158730158724	12.817460317460315	9.642857142857144	11.817460317460313	12.142857142857139	15.07142857142857	12.485714285714282	11.707792207792206	8.785714285714285	9.96753246753247	12.857142857142856	11.045454545454545	12.547619047619047	18.28571428571428	12.171428571428573	12.528571428571423	11.332298136645964	12.995798319327728	12.589285714285715	11.214285714285717	12.799999999999995	7.941558441558441	9.719047619047616	11.33116883116883	
Q9NS75	12.5	13.795454545454541	12.8125	14.527777777777775	11.0	15.277777777777784	13.900000000000006	12.53571428571428	11.499999999999998	12.428571428571432	11.125	15.216666666666667	12.711538461538463	15.519230769230772	13.68181818181818	13.75	13.522727272727273	13.97222222222222	14.5	14.852941176470585	15.6875	13.704545454545455	16.392857142857135	15.450000000000003	15.166666666666666	13.857142857142856	11.75	11.111111111111112	15.25	14.472222222222225	13.125	14.083333333333329	14.299999999999997	15.35714285714285	11.944444444444448	12.500000000000002	14.222222222222225	10.9	14.950000000000001	17.46428571428571	13.75	11.972222222222225	14.272727272727272	11.727272727272727	11.375	14.522727272727273	14.550000000000002	13.8125	13.4	12.818181818181815	13.833333333333336	12.500000000000002	13.91666666666667	12.625	13.403846153846153	12.333333333333336	12.25	13.35714285714286	0.0	13.142857142857146	12.45	13.285714285714283	11.833333333333334	13.25	13.138888888888888	14.666666666666668	14.625	11.625	14.57142857142857	12.318181818181815	13.388888888888891	13.722222222222223	11.93181818181818	12.94444444444445	12.700000000000003	12.749999999999995	15.0	15.454545454545451	10.714285714285714	11.75	13.0	13.681818181818178	14.444444444444452	16.750000000000004	13.250000000000002	12.95	11.543478260869565	13.808823529411761	13.875	12.909090909090905	13.750000000000002	13.022727272727272	12.633333333333338	11.795454545454547	
P28222	12.545454545454547	12.74025974025974	11.723214285714285	13.460317460317453	13.467532467532466	12.460317460317459	12.685714285714282	11.714285714285719	11.964285714285708	13.785714285714283	12.910714285714283	11.038095238095236	15.516483516483515	14.439560439560438	13.545454545454545	13.392857142857139	14.25974025974026	11.928571428571422	13.89285714285714	12.067226890756297	15.562499999999995	14.181818181818185	15.57142857142857	14.785714285714281	13.269841269841265	11.285714285714286	13.14285714285714	13.33333333333333	14.758241758241754	13.095238095238093	11.660714285714283	15.714285714285714	14.01428571428571	12.928571428571429	12.126984126984125	14.904761904761898	13.126984126984121	13.84285714285714	14.828571428571431	15.714285714285719	12.857142857142856	12.333333333333329	13.688311688311689	11.779220779220777	10.83928571428571	13.415584415584412	15.564285714285715	11.901785714285712	14.085714285714284	14.129870129870127	12.984126984126984	10.476190476190473	14.630952380952378	14.017857142857137	16.318681318681318	13.365079365079362	13.964285714285715	13.785714285714283	13.142857142857146	0.0	13.042857142857143	12.85714285714286	10.892857142857142	16.285714285714285	14.190476190476186	12.111111111111105	15.625	10.053571428571429	12.42857142857142	12.896103896103897	9.238095238095237	13.698412698412698	11.857142857142858	14.428571428571425	14.3	13.571428571428578	12.185714285714282	14.974025974025972	13.142857142857137	14.051948051948054	14.357142857142852	13.636363636363631	14.015873015873014	16.166666666666657	12.157142857142857	13.199999999999998	10.304347826086953	11.865546218487385	14.232142857142856	14.28571428571428	11.442857142857136	14.142857142857142	13.961904761904755	13.545454545454547	
P08172	11.954545454545455	11.318181818181818	13.137499999999998	11.12222222222222	12.463636363636363	14.499999999999996	11.5	10.47142857142857	9.850000000000001	13.799999999999995	11.424999999999999	15.1	12.130769230769225	11.96153846153846	13.063636363636364	13.249999999999998	10.445454545454547	12.777777777777773	14.499999999999998	12.735294117647053	13.412499999999996	12.118181818181823	14.757142857142854	13.399999999999999	14.85555555555555	15.385714285714277	12.700000000000001	14.255555555555555	15.469230769230764	12.011111111111108	13.524999999999999	13.866666666666664	12.799999999999999	14.514285714285709	12.47777777777777	10.666666666666663	12.633333333333331	11.999999999999996	13.899999999999993	15.157142857142855	11.549999999999999	15.3	11.99090909090909	11.136363636363637	11.924999999999999	11.59090909090909	11.250000000000002	12.9875	11.099999999999996	12.77272727272727	10.21111111111111	12.322222222222221	11.216666666666667	15.475	13.484615384615385	12.788888888888888	12.450000000000003	12.057142857142852	12.45	13.042857142857143	0.0	14.642857142857139	10.050000000000004	13.499999999999998	13.98888888888889	14.677777777777768	15.625000000000002	12.825000000000001	12.261904761904757	11.500000000000002	13.12222222222222	12.877777777777771	9.11818181818182	12.966666666666661	9.999999999999998	14.699999999999998	15.000000000000002	14.227272727272727	12.985714285714284	12.245454545454542	11.950000000000003	12.645454545454545	13.01111111111111	15.199999999999998	11.199999999999998	12.500000000000002	10.552173913043477	12.100000000000001	11.125000000000002	12.00909090909091	10.0	11.736363636363636	10.766666666666664	12.46363636363636	
P43657	11.870129870129869	12.220779220779221	13.419642857142856	14.349206349206346	12.584415584415586	13.380952380952378	13.771428571428567	13.428571428571427	13.059523809523807	13.5	12.946428571428566	13.89523809523809	15.120879120879119	14.835164835164834	13.597402597402597	11.392857142857144	13.818181818181822	12.325396825396824	13.499999999999995	12.789915966386548	15.937500000000002	15.012987012987013	13.571428571428573	14.414285714285713	14.03174603174603	14.714285714285715	12.357142857142858	10.888888888888888	15.24175824175824	13.730158730158728	11.874999999999995	15.833333333333334	15.014285714285718	14.5	12.761904761904757	13.619047619047617	13.730158730158728	12.61428571428571	15.457142857142856	16.000000000000004	13.321428571428568	12.746031746031743	12.181818181818185	12.740259740259742	11.839285714285714	12.246753246753244	13.37857142857143	14.116071428571422	13.457142857142852	14.883116883116884	13.936507936507933	12.761904761904756	13.059523809523807	10.589285714285712	14.692307692307693	12.73015873015873	11.07142857142857	12.642857142857144	13.285714285714283	12.85714285714286	14.642857142857139	0.0	11.297619047619047	14.464285714285708	12.82539682539682	12.904761904761903	14.589285714285712	12.51785714285714	12.809523809523808	12.454545454545453	13.142857142857146	15.222222222222223	11.96103896103896	12.33333333333333	12.957142857142856	12.142857142857144	12.414285714285713	14.8961038961039	12.285714285714281	12.000000000000004	11.428571428571425	14.467532467532463	14.746031746031742	15.833333333333323	13.24285714285714	12.28571428571428	12.590062111801243	13.596638655462186	12.374999999999998	12.311688311688311	14.842857142857143	13.935064935064936	13.447619047619048	11.883116883116882	
P21728	9.507575757575758	9.386363636363635	11.520833333333334	10.75	9.49242424242424	12.583333333333336	7.816666666666666	11.63095238095238	8.499999999999996	10.440476190476192	11.124999999999998	13.683333333333335	10.108974358974361	11.044871794871797	10.613636363636363	10.333333333333334	10.143939393939391	10.027777777777782	14.33333333333333	11.426470588235292	10.729166666666663	10.75	13.630952380952381	12.616666666666667	14.86111111111111	12.535714285714283	11.500000000000002	11.083333333333334	11.788461538461538	11.194444444444446	10.124999999999998	11.25	11.016666666666673	13.035714285714285	10.25	9.916666666666668	10.972222222222225	9.58333333333333	12.616666666666664	15.869047619047617	10.58333333333333	10.36111111111111	9.250000000000002	13.371212121212121	10.541666666666668	10.992424242424242	8.899999999999999	12.35416666666667	9.383333333333335	11.598484848484848	12.749999999999998	9.194444444444445	9.166666666666668	11.041666666666666	11.62179487179487	10.194444444444443	11.166666666666668	9.20238095238095	11.833333333333334	10.892857142857142	10.050000000000004	11.297619047619047	0.0	11.666666666666663	11.305555555555554	11.083333333333334	12.041666666666668	9.625	12.297619047619047	9.64393939393939	9.749999999999995	12.36111111111111	10.250000000000004	11.416666666666668	10.08333333333333	11.511904761904763	10.516666666666666	11.643939393939394	9.345238095238093	10.053030303030303	11.083333333333334	9.386363636363637	10.638888888888893	13.416666666666666	9.549999999999997	10.45	9.206521739130435	11.151960784313728	11.458333333333334	9.643939393939393	10.983333333333333	8.931818181818183	8.183333333333332	9.174242424242424	
P41145	12.954545454545457	13.386363636363633	12.4375	14.944444444444443	12.840909090909092	15.05555555555556	13.700000000000005	12.857142857142854	11.916666666666668	13.57142857142857	13.125	13.55	14.423076923076927	14.788461538461537	13.636363636363638	13.0	13.295454545454547	12.416666666666668	13.75	13.79411764705882	15.8125	15.318181818181817	15.10714285714285	13.950000000000001	14.833333333333336	15.714285714285714	14.25	13.888888888888893	15.211538461538463	12.61111111111111	12.125	16.5	13.450000000000001	14.749999999999998	15.083333333333334	14.249999999999998	14.638888888888893	12.999999999999998	15.3	15.607142857142854	14.25	14.138888888888891	14.363636363636365	15.818181818181818	14.375	13.545454545454543	12.899999999999997	15.1875	13.299999999999997	15.34090909090909	14.305555555555557	13.91666666666667	14.916666666666663	13.625	15.634615384615387	8.944444444444443	13.0	13.749999999999998	13.25	16.285714285714285	13.499999999999998	14.464285714285708	11.666666666666663	0.0	14.0	14.111111111111109	15.375	13.875	12.988095238095237	11.727272727272727	13.805555555555559	18.194444444444454	14.886363636363635	14.500000000000004	14.450000000000003	12.96428571428571	13.199999999999998	15.27272727272727	13.85714285714286	14.068181818181817	12.25	13.659090909090907	14.750000000000004	16.333333333333336	12.549999999999994	13.000000000000002	10.347826086956523	12.25	15.375	14.909090909090908	15.099999999999998	14.704545454545457	14.333333333333334	13.31818181818182	
