	Q15391	P35462	P08588	Q14416	P28222	P30939	P28566	P21917	P25021	P28223	P21728	P25024	Q15077	P43119	P21731	P25105	Q14831	P30542	O60883	P43657	P08912	P25100	P48039	Q13258	P14416	P24530	P35372	P43116	P43088	Q9H3N8	P29274	P47900	P41231	P43115	P41145	P08172	P11229	P34995	Q9UBS5	P18825	P18089	P32745	Q8NFJ5	P30874	P47898	P25101	P32239	P35346	P08913	P0DMS8	Q9Y271	Q99677	P37288	P51582	O15303	Q5T6X5	Q14832	Q14833	Q13255	P35368	P20309	P30872	P34969	Q9H244	P35348	P41594	P07550	P35367	Q9NPC1	P50406	P08908	Q15722	P28221	P13945	P34981	P29275	P08173	P30556	Q9Y5N1	P32238	Q13639	P51681	O00222	P21918	P28335	Q9NS75	P41595	P30518	Q8TDS4	P08100	Q96G91	P41143	O95665	P21554
Q8NFJ5	0.3187957499404664	0.16100582587373946	0.2021311505553176	0.23483581713985568	0.19974838428699115	0.3668503906986162	0.23875473355515367	0.234785017424108	0.17321211548860904	0.15779984866334323	0.22855752082615693	0.24710429227071312	0.29623320283704946	0.3045493978528267	0.3064695886219477	0.2742217419923495	0.19193991994955606	0.25337390058948805	0.23508671774172313	0.31679509577217846	0.23953025005251743	0.20451759153848798	0.26288328843341147	0.2855147354853398	0.2769561992695586	0.25955907975466924	0.19748108923276614	0.2707279858648419	0.3082658726853507	0.27834582317379475	0.2759763055577503	0.2727473005916767	0.2746117203756518	0.2771946141305003	0.20598776396139595	0.31044181422417194	0.2739173432568559	0.3232687705829714	0.28105493353328415	0.2647066293294892	0.26981767663117473	0.21540097972469563	1.0	0.21394414131059825	0.19276439021086045	0.2651030606136867	0.3129643165990745	0.187806552066959	0.233395065830163	0.24466515690891272	0.24888192644454843	0.25677774979597884	0.1676712536530366	0.2780673619566285	0.19124148521923212	0.2671510339441456	0.19286434382829837	0.17444490491202128	0.24089348679368627	0.2608478630217593	0.27398591082226814	0.25667551191962534	0.28483284301580103	0.27308665928025244	0.19703143481040458	0.2125094652429816	0.20734258612810302	0.2817650159583277	0.285543409719062	0.20853990863395988	0.1424531621703336	0.2706848751129697	0.29189501692805275	0.21988915213179755	0.2638227269671446	0.28980095215147045	0.18783164762747262	0.19965953524292912	0.2919418327223453	0.28497411545697554	0.17401856843277733	0.22801503432592335	0.2020102851618663	0.1761041464491747	0.22943906842773026	0.2535641095257901	0.2258291068751621	0.2193299621868341	0.25718547693412336	0.2404143589549575	0.19424379804076247	0.19224177629245592	0.2805397714723321	0.2467638803659833	
P30874	0.26163905744609206	0.4845857129804378	0.30771181117121044	0.4468007732344599	0.4027814854350755	0.4566291572810215	0.5000997907435136	0.3339826637874871	0.335888302183572	0.3771197250722671	0.4953009515039281	0.32340361474295326	0.246347948589692	0.3342553658772399	0.3869814539497159	0.2322350905697682	0.45114074783585345	0.35004457005325407	0.38683509108073644	0.26959616960273947	0.34877867076886937	0.3692049377629155	0.34934990680667416	0.36810372707449834	0.44030463961388333	0.34789994261133395	0.3724715542205472	0.38512074601464247	0.2972741056557784	0.4076253098788295	0.373666209485747	0.2552750529136149	0.26130221761445294	0.443515316741623	0.4642639780353232	0.450983393178686	0.4061791382105911	0.40860731208701007	0.4443299956963306	0.3736073493651748	0.3718200680205984	0.7517416623097143	0.21394414131059825	1.0	0.42223876619426404	0.33555651215946714	0.4196936774940645	0.7416442525818221	0.38083186177556627	0.25014222387761903	0.2836575012194204	0.25394086262051174	0.3502338463559886	0.2807234742810955	0.39389782656903677	0.31126692989116245	0.4053310945019979	0.4462409176099127	0.39424607825740526	0.3989711419351305	0.34902623848567504	0.7315212242412863	0.4129443097532629	0.28021646997450034	0.35751458970960587	0.39326250625618686	0.37685066112442217	0.3500546230741741	0.310122134322556	0.42671537000348836	0.41964317083905844	0.3371679343718296	0.4725072881499794	0.31607142586220416	0.3953041743966851	0.3842224488609086	0.40035625665189045	0.3402158192312462	0.49482201409993876	0.34737802506751164	0.3629522353627471	0.3093598065498243	0.3461970958777826	0.4221419417479604	0.37916046874165077	0.3359239317854664	0.349165610216015	0.3199158236104802	0.34738004353093865	0.4132382824722416	0.2626136997981508	0.42666008699265545	0.3326114720942609	0.40714859114103075	
P47898	0.29328187044691106	0.46351934364773223	0.2990758681583828	0.44020636758598947	0.43206149757363765	0.5014011512896579	0.5526403452923245	0.35804900452224053	0.32947151773028577	0.3060334581417949	0.483795784513642	0.17777330237673	0.24981394344345967	0.26871068526897945	0.347175204302133	0.1405809173923167	0.48706667127217634	0.3720182616352821	0.40342553259960645	0.2674337539298431	0.31541962786135913	0.33070589509879644	0.2890940307455745	0.263837938439036	0.41407036376528006	0.20631677926992045	0.44480228765848706	0.2947027324266963	0.3108119877168771	0.3246031340677865	0.29140687196681186	0.2139350518488606	0.2488146337289983	0.380566751592632	0.34565311522866327	0.4806433543331613	0.5173020510411177	0.2597290033003281	0.447727065115784	0.35912330949545285	0.3281356261207382	0.38558116568212175	0.19276439021086045	0.42223876619426404	1.0	0.21442527265393663	0.4287445230759204	0.37256228822941584	0.41426681693893475	0.23162208253766736	0.21500686973002944	0.07212254429469264	0.2670561425423863	0.3232091970428924	0.374961888104268	0.31206936342631	0.521281019143718	0.5296219053640917	0.4967034766227835	0.3507817075886481	0.3377538071190438	0.3340169326179253	0.3494035161122375	0.3346046738867611	0.31612075276921947	0.5032256366710154	0.30652346324207397	0.3245141298513794	0.17212665271008992	0.35648242454145523	0.553921618852457	0.2700851717278885	0.44314570029829076	0.2635751083980674	0.3774672781463426	0.3199573365705395	0.45454016754209015	0.27396595883915903	0.6326238799755299	0.2959768813366096	0.3245003927125317	0.21396801574409233	0.4110918915301911	0.43900143698651983	0.40632341092394797	0.24199514129521316	0.3527910862897541	0.2981500786820179	0.2770309320992592	0.3368788597894392	0.2609714769093806	0.3508510934641157	0.5832453116425955	0.385641702139986	
P25101	0.2898894648641833	0.30007662045074424	0.3137685398356306	0.2671968747238672	0.2755507180709112	0.34022328110496003	0.24794247326784596	0.28294954226752966	0.2691888323487183	0.30711427207647424	0.3210331342743171	0.3286624190646603	0.2500152281317215	0.27810668033744235	0.4756209123005607	0.2587205064029004	0.24198290607584252	0.214114304572371	0.22574202951222433	0.38610931007502425	0.3035670166712679	0.37351435864439414	0.28519341756222577	0.37230301650284336	0.3541960253928143	0.6033749675715088	0.27425233650846587	0.3292089607420158	0.39302478346910763	0.2366948826110306	0.33796447408528285	0.33293217390225	0.3460606567596164	0.3375747374750941	0.34513698245598334	0.3156849133837316	0.2734019739831785	0.44161696038621506	0.3230216372490643	0.31947399827485473	0.31822949807489903	0.32006026200027166	0.2651030606136867	0.33555651215946714	0.21442527265393663	1.0	0.29725226812990385	0.3231894112636513	0.2940425062484301	0.2581059585525918	0.3344772098435174	0.3351120551837772	0.28082738137678476	0.25906693031948047	0.26323940673467716	0.27570121689898974	0.23402247024568446	0.24020124126522413	0.30798309462183376	0.36478001481810046	0.2809128391628734	0.33518832270024546	0.30851021977773563	0.2592072699550457	0.3738424118147573	0.2639007548141945	0.33955133100662804	0.35672576878062556	0.3088106664853497	0.24412893741421743	0.29654638544074985	0.3113942375967723	0.3333737844371616	0.31899394088366106	0.33500034648946087	0.3457236639736318	0.20356753655724352	0.39620781058370697	0.267725188960894	0.3367318516585556	0.2601324830337445	0.30524341001337424	0.18811108181386096	0.2858504129741602	0.30096827084561134	0.3458986445904426	0.29106607267564544	0.30064219339668596	0.24387880258815742	0.38521895388749816	0.22287651670382788	0.28808947266992396	0.2611606453346152	0.22483827896781	
P32239	0.30077429496056907	0.39382707512524506	0.26886612555522255	0.4020765062052828	0.3574590495084593	0.397438264248549	0.4786731665047324	0.29125848060728476	0.380707018490408	0.41918372718396574	0.456179931979371	0.2815496931225865	0.3225725756463013	0.37009106441074613	0.40593615207414724	0.27349706713449784	0.3540342174127026	0.3839287034615356	0.434012383304427	0.37268493187868434	0.40107772512145734	0.3379459008829369	0.3767850027915507	0.28065077864399607	0.3850533908030611	0.3517637088687582	0.3510407604023186	0.2596214008181836	0.32856958857434193	0.30428472209221397	0.3312524086138497	0.33074817768889625	0.35666317297571004	0.3182040093311142	0.3944724080198436	0.4416745491384958	0.5109587148129309	0.3384685518645727	0.4194596009913071	0.3266095285806951	0.31818296083295555	0.3236265341262981	0.3129643165990745	0.4196936774940645	0.4287445230759204	0.29725226812990385	0.9999999999999998	0.3475191293027935	0.33538509147903806	0.23011702203011092	0.2647810364166122	0.2871131531794435	0.3224204987707969	0.29842501140395317	0.315753267765142	0.3017963077181579	0.417079049715107	0.40012249189204924	0.4863784074689022	0.4283121705785425	0.4227364642638044	0.3574638798214602	0.3878564684442249	0.27984070339227196	0.3321234592390865	0.4755453343267798	0.37987227838949034	0.3962328640456075	0.28326071427319094	0.3577747207527622	0.43451974838308094	0.3481396664279739	0.3513670320894119	0.3292461602654283	0.42172131724132633	0.37236717723460055	0.3742141099919646	0.338081741055189	0.4826747684309178	0.6623535075602605	0.3266383327182634	0.31592572033791894	0.2906002114695027	0.40095537216488053	0.40318546077850603	0.24121995438135072	0.3711270455362106	0.34144903259588943	0.31378173335778836	0.40085407633261705	0.23731131937928812	0.41186376625887133	0.5005162813061383	0.41683605200219237	
P35346	0.27895186349641543	0.4527635930674348	0.32417329485537555	0.39092063336189764	0.4308695620426277	0.4463141901863863	0.4356328700320955	0.3020259618625872	0.3468950252265677	0.31757073670753233	0.4773745047156419	0.27232342920350117	0.21686688885610272	0.35819552380122904	0.3650952797727924	0.2103307294638594	0.34451939428061185	0.3926757404983083	0.33010598254540224	0.24412952756003953	0.35566175948191686	0.38591054397800173	0.376924759500786	0.3683881678967335	0.40603872885463593	0.33750213475670393	0.3308044328736581	0.3960061864976959	0.30390034723307735	0.3471743219744456	0.3520456296865238	0.3127488808940736	0.23578080144240154	0.41485834766514584	0.41015953039139963	0.4227966767360718	0.4199290009470994	0.390723503233615	0.41697799329721713	0.3942758121234864	0.3926435060801493	0.7522876756819102	0.187806552066959	0.7416442525818221	0.37256228822941584	0.3231894112636513	0.3475191293027935	1.0	0.40083076223349384	0.23103176881629311	0.24809979217308784	0.2571678668038887	0.38588889517661895	0.2338672930317151	0.33406808775408514	0.3264992466500868	0.34596153960712506	0.3789615501800748	0.3655748924663603	0.401717614867492	0.3622871360815225	0.7310902200775135	0.3945490886989059	0.29509142775209457	0.3427408002949393	0.3343442518866033	0.4109716247895991	0.33093302062426583	0.2954119937862351	0.48290824224460704	0.3920430241356161	0.32709107557928213	0.41819405672206217	0.3175747922452068	0.3602622571330186	0.38400127685963925	0.3535702179185395	0.3629857518255859	0.4644127568519759	0.28373874933957866	0.3386384325916084	0.29487183749812546	0.27160362965917184	0.40474108464012915	0.35730418708426703	0.3017223995130546	0.2943907972961486	0.29372853316345027	0.38242867348803833	0.4282391930514673	0.2336260071130065	0.4061524994995864	0.2917709786026992	0.3654515608509551	
P08913	0.31324655123514156	0.48104334936073945	0.5297735425476778	0.42471466165913585	0.46933941766514575	0.4510579661500773	0.44942571201374704	0.30864664278671183	0.3270617651158169	0.43547547745927156	0.4722618288711604	0.24509494021296604	0.2933374105977637	0.276773685895504	0.441427999060353	0.22464594330187398	0.3562034099843395	0.3695670264661867	0.2519275600871688	0.2837461146208892	0.3120618140217546	0.5337525410826423	0.35655166785360604	0.3116826860253862	0.46004047109065793	0.26869254815600374	0.4377957533672352	0.298335198763585	0.32455845310474885	0.36603034527936884	0.4244357961533797	0.30630437847890635	0.33230060686697854	0.42881947525216785	0.43448255038714456	0.4844235626965697	0.39226164113167344	0.3728205932907973	0.385375872373113	0.7637896027505819	0.7420577466446456	0.29851050576112986	0.233395065830163	0.38083186177556627	0.41426681693893475	0.2940425062484301	0.33538509147903806	0.40083076223349384	1.0	0.23346815860244508	0.26341971764855754	0.20012704552699212	0.3273638929354006	0.2954351839258409	0.28606284887989586	0.32266930463807064	0.3965646236739214	0.3625292838328432	0.3358844407581142	0.6891348986284528	0.31260122201232343	0.3745194660465456	0.46379678429535964	0.33795098154228426	0.5882758081737951	0.3861591688219327	0.5542357669971921	0.35783203199546854	0.2677844345419473	0.34472042547195714	0.39763593270788533	0.29801272529291845	0.5193161548763636	0.6030549347695007	0.2797043466031602	0.3981253791698443	0.35715775328503935	0.3730371854075511	0.43170471321600246	0.26083009616677394	0.42398179404180714	0.24949829301493787	0.34125412189588344	0.40522709575835014	0.3463491221005891	0.3053850202557098	0.33780699771967704	0.2638760703033012	0.34845774314130856	0.23104854381315415	0.23430921241397745	0.417764978952191	0.3304617846295588	0.35780925643713074	
P0DMS8	0.35738124448684616	0.2708204797535554	0.23264768208691533	0.3251288738618506	0.26104690951423826	0.3289679058678686	0.26189660747572824	0.5116047836513211	0.20251861334636914	0.20169448397573433	0.29289497211703835	0.2830610814381418	0.32336065247924817	0.2542726160534436	0.35169522461084796	0.254297211898419	0.31267570653630294	0.3468286833731703	0.1655732854565482	0.2854542502802556	0.3042025169961385	0.2406315441899782	0.2539744666425449	0.22855263295010186	0.2680794822205147	0.2634538369025733	0.2559808660286583	0.27187798664466767	0.3186837738207854	0.2603307106224421	0.2314198186982429	0.3353741619333568	0.31117467046463243	0.2937131682237581	0.2787135755969773	0.3267032880364901	0.28561161076491925	0.329773558024107	0.3259377496027894	0.259744457594981	0.28660024066867446	0.2225500359279438	0.24466515690891272	0.25014222387761903	0.23162208253766736	0.2581059585525918	0.23011702203011092	0.23103176881629311	0.23346815860244508	0.9999999999999999	0.26406420757751364	0.25365961837204826	0.2252195271988855	0.3805932283640846	0.3456914491463173	0.21049942350518835	0.31644794483439853	0.2936051707054217	0.30317269382754775	0.2703929081795153	0.2876642945219722	0.24619736968544043	0.21836007827658888	0.3467721197704191	0.2522060850390575	0.2897615177352425	0.25409341143443054	0.2646424590810224	0.26806889260510064	0.22986925205972153	0.24542933755818955	0.2823064233009586	0.28082800395893887	0.23299461716704148	0.24445613498077845	0.31401850033615164	0.21656866451768908	0.306211452302222	0.26342919215131144	0.21369416819074716	0.22090398377400985	0.2801043168916596	0.2603114172065746	0.2771239088910875	0.25635937222190963	0.251550198372897	0.26345455639957605	0.23767178729385582	0.27155284697138565	0.266696189537313	0.6947372919832294	0.29516383137171265	0.2487031002334105	0.2698337748503685	
Q9Y271	0.37686402991005635	0.26854979240033744	0.28041661862544626	0.2980366460486895	0.2760284192138428	0.36629464245112936	0.23495585724615642	0.2598691152513696	0.4334405837287435	0.3254302849530627	0.2696268095800611	0.38873850610263017	0.37668876771396687	0.2993480144015969	0.532615850987521	0.3950408312613105	0.3478870811791164	0.23428154352411187	0.2461608401096953	0.39918575278471913	0.36552330781957615	0.34794692939790983	0.4368726035249856	0.37152688817068935	0.23663902792849364	0.3034875092026973	0.2663679715986941	0.33693925241724093	0.3119777076478653	0.3365776194106606	0.31837814158523875	0.3585361849737725	0.4190577120689437	0.3013208695700734	0.3341932955893441	0.3592159191023709	0.28950364795728367	0.40687431120770967	0.30443794105929495	0.25005818190219087	0.2735457532316831	0.2597429699952231	0.24888192644454843	0.2836575012194204	0.21500686973002944	0.3344772098435174	0.2647810364166122	0.24809979217308784	0.26341971764855754	0.26406420757751364	1.0	0.5058820237255824	0.2610609439889969	0.3796844692753007	0.3125670130890507	0.3321802926924503	0.24210520806721336	0.26604095584953846	0.3079798398116855	0.34356560544695663	0.3804140613367024	0.2895082851930889	0.30396555165717465	0.3357043216615505	0.3255009567598279	0.28948471073543525	0.3279972946803621	0.38529682666879916	0.42813945637222184	0.2869092695815137	0.21781888074914865	0.43566262752180757	0.30335656900595964	0.29103279082777783	0.34360660785427044	0.3460216468562645	0.2555045639701615	0.33302204213577125	0.261076373256516	0.3052741752352398	0.2741540193480776	0.31911343931544045	0.2617144833914412	0.2519707196548921	0.3000315488908295	0.5629508353606577	0.29791992365852044	0.31010597798161277	0.31729070995219555	0.2932427601306367	0.262589359537767	0.33694450248222824	0.22063790381848739	0.27215458702522555	
Q99677	0.3630786574160225	0.17008571895706706	0.18300477058668685	0.24808244904550397	0.2569169022534219	0.3068244391340348	0.21991836302161308	0.1726055085110989	0.3298313194181285	0.23900301112993255	0.18304160793220195	0.3124441818005741	0.39158864071741956	0.2761988689182745	0.3765855677883117	0.33996568484316203	0.20751658592982142	0.3039100972562778	0.2884442847416935	0.4701419318483733	0.3480265081111343	0.21686977035873153	0.3044196053794721	0.3437027825286716	0.2100821238169483	0.3247223965135685	0.04045252464897913	0.27597140972689527	0.3085216642307844	0.19901002006911367	0.2717730416441718	0.4062052828634251	0.43930034969557663	0.19287486747860122	0.24648612357823305	0.3406754466177874	0.2633439287370592	0.35480116103604853	0.29760664309915896	0.2114310180071351	0.21975577529571666	0.206962437566815	0.25677774979597884	0.25394086262051174	0.07212254429469264	0.3351120551837772	0.2871131531794435	0.2571678668038887	0.20012704552699212	0.25365961837204826	0.5058820237255824	1.0	0.32205309357882556	0.3833520336895291	0.2537276090140352	0.2468230164950427	0.26016487349517686	0.2723486213149622	0.2840168021284012	0.29802333599387454	0.3476680146039751	0.3066693621271357	0.2391495498395878	0.3057510831066427	0.28971816519805377	0.29127646337842106	0.26621830035813265	0.2864074652405604	0.33967831978493407	0.2782017420777535	0.1466197988246453	0.3217601398475518	0.23231419218862046	0.27670056341732147	0.2450544669334019	0.24794081274563415	0.13042703601986944	0.30321850738275424	0.24001650255428883	0.3462517933206458	0.15019381211427268	0.3363168763484884	0.20933244382715915	0.16368370551752037	0.3075284010178171	0.40567965163856234	0.23342910022749708	0.28569627347062165	0.23269385586397384	0.23652879483353523	0.13990086020530362	0.2763236027816377	0.1690158668982859	0.16828763278983802	
P37288	0.2901559609440586	0.2771960252344987	0.18921377931871008	0.35299926400525206	0.37006289826063765	0.3857723253553039	0.3462766011412572	0.27772674369611805	0.2982717291733558	0.36143410218551864	0.3119812916991011	0.1906273209570978	0.31270326948300325	0.23399912347209703	0.368155681289024	0.2985034584693299	0.32417401059823847	0.25142867731461194	0.26176158809458655	0.3267604490352431	0.4338143021230719	0.304803281949499	0.33867936360579143	0.28638776799290655	0.1917032405668456	0.2721178202051244	0.23654177252361008	0.3411103225721563	0.3811039506268039	0.2462460606093796	0.2108047894270392	0.28689086715017825	0.29338913880815387	0.39139297924884087	0.3584361021181298	0.4013750749051559	0.35850300392116724	0.36833936299289727	0.41478350967150085	0.2841560006556677	0.30109232642905576	0.27969697184263054	0.1676712536530366	0.3502338463559886	0.2670561425423863	0.28082738137678476	0.3224204987707969	0.38588889517661895	0.3273638929354006	0.2252195271988855	0.2610609439889969	0.32205309357882556	0.9999999999999998	0.2988882011535594	0.32202946693085693	0.27867667357502424	0.36468383025371603	0.33731169556566715	0.3680020277895257	0.3674556773988815	0.3678235094207612	0.3446461015259399	0.3935900024465203	0.26423251213504867	0.3883640852398198	0.31651338486804953	0.33516228181649793	0.32169938103476026	0.2715423947953365	0.30305907338722576	0.33924950782449953	0.3388332285008977	0.3473129026512098	0.31204350618512233	0.41782081185432746	0.2663116172608949	0.3202256062156602	0.35522498170909506	0.33258229863792743	0.355511456812987	0.33487395798964426	0.28380456251480646	0.2803790407642211	0.23730027377616983	0.3841164002074281	0.25662688494819486	0.312694338815124	0.27243263686977026	0.28414441136659063	0.3054880609092398	0.2566601868767157	0.2950785817081186	0.306290214857992	0.28726872230741024	
P51582	0.5108952894728545	0.2567897459509806	0.23002893542205405	0.3282815881283666	0.28966403407468744	0.38529555883586486	0.32004984281885823	0.28710871592592224	0.38557719777665445	0.20464326222253168	0.24556263400120204	0.4253440461389882	0.5648248378114828	0.32879008615501115	0.35706579373833813	0.3421589204934924	0.3223157712493756	0.33166569568239407	0.34993185266038596	0.2941147898994232	0.32941759532442205	0.2541430182830163	0.36167405329635216	0.31831462305957675	0.2278869000764982	0.28042153179485924	0.3321940081527236	0.30794396525661727	0.24252907501839835	0.36231804595409495	0.30123795739220366	0.39568192140516567	0.660867631251184	0.38220833997964565	0.2750596563490194	0.4097984625284554	0.27952659264565755	0.38215312549538893	0.2941384888700599	0.28611740324720125	0.30441407149177196	0.24692781490227747	0.2780673619566285	0.2807234742810955	0.3232091970428924	0.25906693031948047	0.29842501140395317	0.2338672930317151	0.2954351839258409	0.3805932283640846	0.3796844692753007	0.3833520336895291	0.2988882011535594	1.0	0.3591909492745917	0.27561478438614606	0.30929342519597425	0.3364903543819112	0.293040389101625	0.30454055553181547	0.2839879259049929	0.2400350885005569	0.2603063468058876	0.4933185535045329	0.2916071309317028	0.24710525616746848	0.29553722405249727	0.3138967552618871	0.25958047730676187	0.23221167006718368	0.26122846616993467	0.3588000508002904	0.2736561918382824	0.34610342087895307	0.37813834200432456	0.38402457754827113	0.30746186283984916	0.300048362332192	0.2898217441216932	0.3549565519994461	0.18979042738748964	0.3529166469337072	0.27588396510659063	0.2230034387983914	0.22404107457199374	0.20975124187378125	0.29961656676622933	0.3243304731607258	0.3376085379109762	0.30479037878942355	0.3116494444274143	0.3793063215982973	0.257479276525315	0.255655603274519	
O15303	0.2826622365481858	0.37495834165311825	0.24359440276007988	0.6205262392676842	0.34246193935447766	0.4615704023974287	0.43286073619899723	0.3242984790648511	0.2800436441382662	0.33428025408043077	0.37147869347922136	0.23440990769480602	0.21915249235522144	0.27139628854216236	0.36080106209330787	0.2536006998827831	0.6543685100563376	0.2984494633059521	0.36159083109882917	0.27423990518655683	0.43832840339855117	0.31427261213629026	0.34455755723799164	0.30363600616179787	0.3853462877708226	0.29624623254340077	0.3207926457099585	0.28214695503482595	0.21975194857819222	0.3201842088684597	0.24437770876444362	0.2861834694532055	0.2980656506507979	0.29318263595583616	0.359597990685505	0.500617751647662	0.3899675856844913	0.2618148272622073	0.4661367010359787	0.2508161727386101	0.3149107663261054	0.28034610130874715	0.19124148521923212	0.39389782656903677	0.374961888104268	0.26323940673467716	0.315753267765142	0.33406808775408514	0.28606284887989586	0.3456914491463173	0.3125670130890507	0.2537276090140352	0.32202946693085693	0.3591909492745917	1.0	0.2889533922117383	0.5267651566798934	0.5992364452354368	0.4936618772710353	0.33340354344980333	0.3869690684970575	0.33395595940085054	0.3167031861112304	0.24795430560124593	0.3082911395705986	0.4500802276152902	0.2807305608065634	0.3268210044418075	0.20388120818045108	0.2613352840658133	0.3672547786580576	0.2819830715695354	0.37523687932582406	0.2839016320660076	0.30372590253093856	0.23556966870245388	0.3745650626172552	0.2560715221581791	0.39775181921030245	0.25527142511868617	0.22775473810455793	0.26989147079639014	0.5066618257291378	0.3440489255275728	0.28906760900602785	0.289589774038317	0.30239076242341567	0.3104430037638985	0.25423999183296825	0.37967837391620957	0.2626593863456331	0.34959032325370487	0.24811336874264409	0.37667751226905	
Q5T6X5	0.31140704631170163	0.29605022843850226	0.2621844034814762	0.29774232797416506	0.27648034212810074	0.3480009460343688	0.29833824060561404	0.23694829955150662	0.33743142542823323	0.24665456382505524	0.33004367959032666	0.2943463750008817	0.4198895052175995	0.3402943232651905	0.4577532691541439	0.18693627877281221	0.3202890356404119	0.274859412000671	0.19428883689051551	0.3417263657051818	0.3866180713769377	0.3217068638350083	0.3274053978539328	0.34046616472590474	0.2922229994403249	0.2709232666136142	0.3127420383524192	0.3240936520011176	0.3086001736927201	0.21365186111817713	0.31526868984388157	0.32887737797946437	0.3346519187037714	0.30401334778503264	0.28741130448454716	0.38574682486524337	0.3629922410039287	0.31663582065375967	0.3559477999864099	0.22627714247544406	0.28683923274511913	0.3106295272971359	0.2671510339441456	0.31126692989116245	0.31206936342631	0.27570121689898974	0.3017963077181579	0.3264992466500868	0.32266930463807064	0.21049942350518835	0.3321802926924503	0.2468230164950427	0.27867667357502424	0.27561478438614606	0.2889533922117383	0.9999999999999998	0.23261808867027395	0.33471735085055526	0.37279501254714176	0.3442792109760723	0.3800788151726519	0.3159640737475491	0.3325806323690199	0.30235916176580135	0.2723760968138973	0.3623791347955684	0.3019018044863059	0.38037474199464005	0.3033322569643093	0.2629772008460271	0.24592724255983678	0.3647925568581276	0.34996463927748733	0.3128303767198197	0.37269727310396916	0.3171123438387063	0.2974369176683609	0.3678961176549534	0.34279459919485594	0.34493588089950883	0.3520371516183375	0.22915487673908327	0.23480332333830603	0.27589083499300804	0.3088377260011569	0.36168248542729026	0.28390956719082494	0.30870508560771875	0.2559694448330131	0.29008782082933726	0.2725175768699146	0.3089450503905628	0.3099126403440916	0.26055305385826966	
Q14832	0.2688304087342849	0.39763955786506194	0.3236335225875063	0.6863754082314653	0.426935417405755	0.42780660299648954	0.49047779306549905	0.31019895161412764	0.2842369929970705	0.3946157560134109	0.49179336629736337	0.207281142562698	0.18100435343090948	0.3019322446553404	0.3497247896821889	0.2663946508035876	0.6085226100611856	0.3553562748208433	0.46904388398628005	0.2733661420399899	0.3756578998687709	0.216440175518224	0.34327567661131003	0.281549956864571	0.3352287557342016	0.2690196913770979	0.3363057363781944	0.25974107944659347	0.2494674810257054	0.2229407954503189	0.3458969573905582	0.2627536468013144	0.2691788068884041	0.3112202076792756	0.3242489042543614	0.4946415504048588	0.5072517910981755	0.19700306579914323	0.5098123094659701	0.35397614553060863	0.3802410691834551	0.30495755239893807	0.19286434382829837	0.4053310945019979	0.521281019143718	0.23402247024568446	0.417079049715107	0.34596153960712506	0.3965646236739214	0.31644794483439853	0.24210520806721336	0.26016487349517686	0.36468383025371603	0.30929342519597425	0.5267651566798934	0.23261808867027395	1.0	0.6580414348495764	0.6069617980488649	0.38255433083281104	0.38114138941425874	0.3675201370206059	0.3855057478868	0.29852153218591115	0.39824079546055413	0.6121866865478596	0.30824619414300247	0.30351168467181744	0.25714529849432405	0.34180008543195695	0.43415103801096044	0.27409739819803025	0.40743130744413203	0.32411897691246067	0.35710401862084956	0.3284603018319394	0.36839185126539975	0.24178054862942233	0.533070709928675	0.24585411043102132	0.26252677850892425	0.30970869363075776	0.5428742699619435	0.445707551205649	0.47203331619406896	0.2496809531519635	0.3180604634192885	0.2635284068842626	0.2473163565753113	0.2932345739322122	0.2648293068325032	0.347418138085384	0.35696329580356045	0.4327529163998241	
Q14833	0.31443247848328415	0.4210224548412469	0.22720467718225512	0.6928390654757333	0.4208404695628927	0.438610394024358	0.536284771611123	0.3388558892548718	0.2645292563317837	0.396696579819019	0.48967408838130494	0.17564507057569773	0.2538214892949405	0.3018176198713264	0.3805560715106825	0.21076472314051548	0.7149977793863448	0.38093625488613936	0.45213981162678785	0.261974761139784	0.41707551428235323	0.31496160161108133	0.36940296609068696	0.29967617084873915	0.43510163456095763	0.3238312588834965	0.31331341098493004	0.26792516905866604	0.22474915018833794	0.2819660483083531	0.30749448698702664	0.29513563484124805	0.33625082209751656	0.33373810214572175	0.33096573786271	0.4800061943451918	0.5177956061457596	0.23777645645510254	0.48336709901656427	0.3688779864652074	0.35837963456397315	0.37828853943959206	0.17444490491202128	0.4462409176099127	0.5296219053640917	0.24020124126522413	0.40012249189204924	0.3789615501800748	0.3625292838328432	0.2936051707054217	0.26604095584953846	0.2723486213149622	0.33731169556566715	0.3364903543819112	0.5992364452354368	0.33471735085055526	0.6580414348495764	0.9999999999999999	0.6616958542722935	0.36346822956016006	0.4086699557404909	0.35923932587114316	0.344208190798816	0.32098089755286296	0.3241237660441582	0.6480782814549108	0.2989786250750326	0.29673785281054577	0.20815056284464678	0.33495343216311335	0.5277040450258331	0.2688846297915706	0.45379574521092275	0.2895713007689955	0.329052361664931	0.24339277227118108	0.3948645375863597	0.28290435414234555	0.5570132977071136	0.27796080462402556	0.26826162392073727	0.2559080352533282	0.5349308924263222	0.3709762278494627	0.45041359512060325	0.30366972948298915	0.3287032963286568	0.3438785507090404	0.2351404238998857	0.3414671150164769	0.23748613038634345	0.36763440264396907	0.3812418245037992	0.391399515061573	
