	P25100	O00222	P08100	Q99677	Q9H244	P43115	P37288	P30542	P41231	P29275	P25021	Q13639	Q15077	Q14832	P24530	P43116	P30874	P11229	P41594	P29274	P41143	P28566	P08172	P34969	P0DMS8	P20309	P51582	P30556	P25105	Q9UBS5	P35368	P08913	P21917	P47898	P25024	Q9NS75	P30518	P35346	P07550	P34981	Q14416	P30872	P51681	Q15722	P32238	P43657	P08908	P43119	P48039	P41595	P35372	Q8TDS4	P08588	Q9Y271	P34995	P32239	P35367	Q14831	P41145	P43088	P21731	P35462	Q96G91	P50406	O60883	P08173	P08912	P28222	Q9NPC1	P35348	Q5T6X5	Q13258	P28335	P18089	Q15391	P28221	P13945	Q8NFJ5	Q9Y5N1	Q13255	P47900	P21918	P32745	P25101	O95665	P21554	Q9H3N8	O15303	Q14833	P21728	P14416	P30939	P18825	P28223
P51681	0.13950523503733697	0.45994252806949165	0.3902870265080977	0.368101017343908	0.4740342657530901	0.3520281681456396	0.4095954284478392	0.5594012789170097	0.1447515376475242	0.23161775602362478	0.3667544300863021	0.2046311361523994	0.2784895255207219	0.4513370299381804	0.28943826657524285	0.28491469708618977	0.4026073975853841	0.38401769580381756	0.40460774383895926	0.14823884135027934	0.28670406126581965	0.43903079750758434	0.3421933850129781	0.34702368613172196	0.3028429513619867	0.5125632638682269	0.22290439428685888	0.4697250796259087	0.4227601458094896	0.46465531982806474	0.21987757268404176	0.3357504783155931	0.11301251332654529	0.27949507341375945	0.4252250263819354	0.49643870785252053	0.14320418481657776	0.18699375776455063	0.5208513419824303	0.5334143051897371	0.38566284436099785	0.25684950980003673	1.0	0.3447427142313616	0.3782706991776877	0.4070759188351014	0.32919463242723224	0.11990289341623045	0.3336679606428697	0.3983041069800669	0.5413049407740194	0.42992014550848673	0.20624703708444414	0.4206990826757158	0.07729342793959418	0.3196307940036795	0.3415131735581649	0.47164602089659347	0.3676144784917784	0.32595793101476883	0.24444992091614404	0.3098702976703361	0.3688431593349467	0.21264327909347963	0.38017482191579577	0.3782445838725968	0.49649274055717435	0.5903125939394687	0.13933269599607667	0.321954229074889	0.5168070503249931	0.2505342742720461	0.4653360852084354	0.38922819774374584	0.49279930669076927	0.4203846752293317	0.012948478768403104	0.3360893097761251	0.23939111990805487	0.5163592250447164	0.30927586001735285	0.25667972773414804	0.40257839034554455	0.38121352847931783	0.13089243530579583	0.5138626506570734	0.2827529367996481	0.39190579760221644	0.47688417264629024	0.48254948427280986	0.4949543435415797	0.40684969680042005	0.1746562433848909	0.5238095238095237	
Q15722	0.3478011525287713	0.31749535496179193	0.5771670885730187	0.2842420922882608	0.35058152237042706	0.6293692293467301	0.36765527912546203	0.48320340344159246	0.5398493199413366	0.2969044069089701	0.5345550592685022	0.44183505799566486	0.5707751992085142	0.4207065104377814	0.3382953467943013	0.37075215930091865	0.3981666471651111	0.5161699681843166	0.4857423037204011	0.30945048442510426	0.4008358805801292	0.24829179812525093	0.3776606623421261	0.40279715718001113	0.5136717774821085	0.5268926083352802	0.4803380743485818	0.5427708469317045	0.29058896239259996	0.4930275960031726	0.4389268860229829	0.25226467694335386	0.44765778412797397	0.31865316215513606	0.5669376666695269	0.353054246654189	0.3053261750734907	0.3621645446148476	0.4350254645568017	0.5989813644609535	0.4952834404731649	0.3869505220974334	0.3447427142313616	1.0	0.35707945844439554	0.2961036819554571	0.38083239473587793	0.46597207798381657	0.42439454040722413	0.39091340269490477	0.38251650623041866	0.6254217459123693	0.43580717429425103	0.27563386216868563	0.5605834592415222	0.5274779511564262	0.21745581065566988	0.4603916788478002	0.19830131835357678	0.32453484082135126	0.4361664387672931	0.27408809212722823	0.5357082675677156	0.5422136784843816	0.5230999704500867	0.3321413166646695	0.5002333618503723	0.3969098197872018	0.6758466831516385	0.3344193942597872	0.40403579228504977	0.4497672261913476	0.4369055269043092	0.4026061282915993	0.44116498910393187	0.3281853685418481	0.5528262837462373	0.4503588515238801	0.45369862478939943	0.48253241071283226	0.5459950498046289	0.4441009705490672	0.6198833329493456	0.41834498272050635	0.5804130214302814	0.3595239176213362	0.5592550821284696	0.4735967402951591	0.432269958838876	0.4301135353590437	0.3930601569770388	0.5123491172856118	0.3479586548578724	0.5996433877842471	
P32238	0.16290549439966245	0.41945373051315277	0.30577989431689645	0.5035200582841184	0.5602562396816355	0.5588053308061213	0.4706979806756654	0.5419280095650986	0.40213010021427803	0.4266596755305747	0.5078860078052636	0.40192610967332043	0.4709605925287168	0.5351150834917203	0.4384680710361377	0.3638099371259149	0.3510106146311118	0.4987406812009494	0.5495243887977481	0.2625732781657663	0.3716834598838513	0.4857339875920358	0.4175818991259242	0.6050757050556401	0.520416489831816	0.4342548521195674	0.4986601992552643	0.5721561543459263	0.4368815624666749	0.5953118041140674	0.5212596965537748	0.31981872533171984	0.3339352177479897	0.51203551284732	0.695212310192273	0.529704703240927	0.307138717177756	0.5086132486614825	0.3717411105380138	0.482615042813273	0.492060597353056	0.4472748612071353	0.3782706991776877	0.35707945844439554	0.9999999999999999	0.4466147980639106	0.40459654446906473	0.416181231159453	0.5252409145048853	0.615154972733745	0.4072891983625854	0.606107881252342	0.4638681143020019	0.33130429061744787	0.2338784484615754	0.6249826824583682	0.3841494872048674	0.5621463988381182	0.38372731305765906	0.5674024077034202	0.5188632202678833	0.3764068673887224	0.20260025197610648	0.4830841861460198	0.5263603782418979	0.38870091034637333	0.49591373571879793	0.4294529831354746	0.2160522926239459	0.4769002417026406	0.5849848892692995	0.4948745510557408	0.506347034742987	0.478476341810421	0.5096048514536479	0.42586973318356836	0.22189104752479988	0.5947276570762867	0.30471433064237513	0.6354051452430804	0.5122606698091428	0.4095866229737609	0.5719157465988658	0.5021166465166259	0.4117695545899012	0.4545687032615233	0.487301703181253	0.46821615480502266	0.5011381904094618	0.5102023681859494	0.5958087339276865	0.4263434932896968	0.1580934703923492	0.5590872325605492	
P43657	0.27540745432729663	0.4330102739218734	0.3411508755487771	0.6432200315097875	0.5744097974260034	0.49623237428256906	0.28716357824243066	0.4277998525905857	0.2575943284057811	0.35730272465150614	0.48552211811698254	0.3768059756994959	0.22640545834650375	0.38442508700117833	0.2330800329204106	0.2931238530472468	0.48529883481154756	0.38762273746685255	0.3958071555769644	0.3403646067664649	0.4574761323348112	0.38350748400425816	0.30808956166648216	0.44176471245991555	0.43269826179703386	0.42893614236123817	0.2882352398017455	0.4490513344214481	0.5348369951841909	0.4642657012961304	0.45992141424623034	0.19789592539644174	0.12169533787279783	0.35955852514669473	0.378543613834636	0.41998190914670863	0.1389240798220927	0.20890733222573038	0.47193055208611756	0.3359662428435318	0.44966512460689234	0.4590314609886831	0.4070759188351014	0.2961036819554571	0.4466147980639106	1.0	0.28442049180929885	0.1942677517778329	0.4027640308837638	0.41096986380189726	0.427100658047847	0.5452375901488715	0.28709027367079926	0.5796473287690518	0.12402690385051846	0.32348431909332787	0.3964171268923857	0.39094197697987465	0.3583628665742799	0.3873495657619478	0.18644809864489886	0.4128428724625338	0.15585019149304907	0.4215264678785581	0.37951728549196184	0.2692290009205187	0.4474224373251773	0.4034337136288183	0.15736144264117763	0.3506643941341739	0.3307775138091654	0.22607621487458648	0.4760276490463638	0.3647600083046834	0.5527089418777618	0.3877705605239915	0.1170082454220352	0.21420996607047468	0.376662953329465	0.514540834009336	0.501966958186347	0.44139830274913083	0.4778780987875421	0.40328692233359187	0.2891346570372914	0.41263075164228546	0.4987018126804211	0.38775232377945257	0.4142223820107043	0.510863096040878	0.5193390374661248	0.38896168786530994	0.1610238372822594	0.40269936174769444	
P08908	0.32900232371912835	0.4730916411357283	0.4163182117194838	0.35194191534381336	0.28034758708169405	0.46658849101236277	0.39746412164292483	0.446672325640979	0.3815148529836698	0.48165924251856207	0.5342985522553896	0.38653751916466483	0.4849249771605335	0.5109444276406017	0.25860103301524934	0.34288190873423274	0.4906488301762083	0.4350815096306304	0.44950989698080124	0.46262510095957954	0.4038442615367601	0.4454339644353916	0.5869382062609215	0.30803142013852736	0.4024676602454404	0.5308377524972466	0.18314001533151408	0.4433578660155786	0.3055407871747199	0.45243574290200017	0.5229441266686831	0.4536040158538499	0.3453833790012625	0.4466236964978422	0.4586328080031008	0.5108337933050783	0.31902010434917316	0.22547851730430551	0.3724488685517421	0.509247287285259	0.5725100408938406	0.36734903399595353	0.32919463242723224	0.38083239473587793	0.40459654446906473	0.28442049180929885	1.0	0.46023933132659894	0.3038469245260861	0.5065932514645135	0.4049101914758643	0.43284557723441136	0.4835996921830903	0.1892113988157024	0.27517892191304477	0.4383513887082339	0.42033859141963614	0.5579726342022697	0.46318466678944165	0.4869904470400633	0.36464479901262803	0.42218541418529215	0.2955346166675671	0.5602096745310629	0.5511773664092988	0.4215090924368297	0.5961520523903725	0.57195899632534	0.288733183804055	0.5416285598152724	0.5755911339417932	0.5099365011639069	0.28912931582233814	0.4844358415756501	0.2788091633237189	0.6422337693367062	0.35119904393583845	0.28388501920978143	0.1944407717494187	0.46173172239857463	0.5236268101058901	0.440520622673724	0.48576867020351594	0.3138214300815727	0.22883510238389004	0.363886588058701	0.45762455684392	0.4740791290432701	0.511643030585092	0.5504840374556588	0.4218893811210325	0.5539039374453782	0.3604416495497449	0.5222496003366239	
P43119	0.3074130337372403	0.2636823688128735	0.38688606434498307	0.2622123101923335	0.26533476645709175	0.4575913604826395	0.509712119515006	0.5122728491459174	0.32979952495704123	0.5259536695023378	0.3044405610450186	0.4138002066957892	0.4643749106904753	0.25159226100608967	0.35729586229300914	0.5805383010694045	0.3863834593888835	0.39815258043226515	0.40825115859668004	0.2726590662724084	0.4720321545327758	0.46404641799826984	0.39424575343011636	0.2718163184518807	0.47694805314489985	0.3357728947641543	0.44528282181153334	0.24847872592003156	0.206773450298262	0.4933979819280291	0.4862557177814818	0.3326907140453448	0.36387700634995235	0.4688801241108947	0.35676896892432775	0.32554666294037876	0.5220201004099314	0.44803744624928077	0.25413240594166964	0.4341254401692288	0.470983769689342	0.265592710054244	0.11990289341623045	0.46597207798381657	0.416181231159453	0.1942677517778329	0.46023933132659894	1.0	0.3465757797939176	0.3803932162879885	0.3364923512516076	0.43321565819963753	0.3982062060162379	0.0758615337336838	0.5390220131413019	0.420021912007994	0.26152854618006327	0.2830227514404763	0.3671936654674341	0.30257089968903084	0.3986531648462812	0.41262341142954084	0.45789474928476703	0.42551566080977843	0.5313905709013651	0.32141575587982407	0.4184928458847411	0.33227142302401397	0.6069963357402448	0.3466674102764765	0.4394467756574413	0.5944006576052605	0.2452241341125434	0.4834553072128116	0.3016830069441748	0.30940947070406694	0.5736777432915914	0.281734814647578	0.31745722961540357	0.44701603893545044	0.4908895629839707	0.404359582748778	0.5286975682155949	0.4394937108854819	0.3907199186790463	0.176564269080151	0.43821611270966543	0.32102793330440704	0.26232538492495727	0.4029195429032435	0.3887196762907077	0.45274250880562894	0.33538741888570694	0.4983004659837387	
P48039	0.41764186368069234	0.40773273892065376	0.3847868367620262	0.39860798709170975	0.48076950074162267	0.40467513472964406	0.38336642712897084	0.5240929675686615	0.2569523949818837	0.36155353173025917	0.4352914366085797	0.3052320269041765	0.33341091655731026	0.36467051999585104	0.35841684189331957	0.39595966756599427	0.3356705520467964	0.48400221994507386	0.3836972189054243	0.3374479319265743	0.4301090973517181	0.417290588758866	0.3411101033504095	0.36821529145842613	0.4794000258358188	0.39842331201025005	0.4023245541857929	0.49862691745414073	0.4413110967930662	0.448471781246212	0.573562087163024	0.2731122825834461	0.37264187416672745	0.5135239426976219	0.4826294406887988	0.2983690002434369	0.3537915042887667	0.4017373578090963	0.4969550846991466	0.4348956110669836	0.3847748597980447	0.3514858021209556	0.3336679606428697	0.42439454040722413	0.5252409145048853	0.4027640308837638	0.3038469245260861	0.3465757797939176	0.9999999999999999	0.4520236609108824	0.3589291998308737	0.428526120818802	0.3337080969682677	0.4149371603908783	0.16237923158777104	0.45824513959775387	0.3224266366068862	0.37758788635150775	0.3957786801710792	0.3027150192181277	0.26621154544337955	0.5228990515368446	0.10568472739185725	0.2904929141539978	0.45133211080703317	0.33580618873207746	0.39482724109398165	0.3189478399504578	0.32549071953403574	0.40114475581530373	0.5148969757068133	0.252468008356018	0.5128904335185398	0.4492682478217106	0.5233211174884533	0.2680371292390097	0.3189690906759003	0.39720089026842664	0.42523114071872203	0.38514598639516073	0.43385964775827535	0.2762483722034717	0.33917995880338114	0.4714081432361027	0.4577276647008298	0.3223202930686399	0.5012233060192073	0.3886846636806939	0.35000209884265554	0.3910702364727363	0.4386343720507505	0.3783669818802827	0.2806063664102299	0.543512319706131	
P41595	0.327481774103055	0.5077026840334731	0.49274792653424737	0.3161710912617181	0.35383304871822074	0.4473235467032196	0.3735335258102642	0.5830429469313768	0.333838019052091	0.5365758313278626	0.3470159444583954	0.45595456801292533	0.4970838693072927	0.5439745546974537	0.31029489873962934	0.42922886314725645	0.4011026865457163	0.5499144436063349	0.4713984610702608	0.3797303584133218	0.2988782865890669	0.5560980305098925	0.5223486639917297	0.5320470879638323	0.5221089298666624	0.562303737465475	0.3549259353985606	0.5186863075534542	0.4350146659395249	0.6093260408926682	0.6495580899542606	0.34056334331288907	0.35196936108218835	0.6021704717285357	0.6274806140663576	0.388109215728353	0.33117244491620873	0.309267182403341	0.36851960542608153	0.6099985474044911	0.5225532943248739	0.2995159815527927	0.3983041069800669	0.39091340269490477	0.615154972733745	0.41096986380189726	0.5065932514645135	0.3803932162879885	0.4520236609108824	1.0	0.42388863069747473	0.5615010119590382	0.46826076022437235	0.4344275649595343	0.2890347600742063	0.3978142603617152	0.4146833502889027	0.5935824362769162	0.3455699511561077	0.4647995521227702	0.43518637596674975	0.43286374386904336	0.3216820271389823	0.43056543846367556	0.4916496825951843	0.5196649161910962	0.5213243078739416	0.47901059518957345	0.2627011805207492	0.6652899382270903	0.43362499429528034	0.470384288217062	0.559994690887377	0.399115890398829	0.3925568791568317	0.512367126432798	0.37871528190997483	0.5375904910027379	0.3094455976173778	0.5378033548902281	0.6114917080706039	0.47729640652185223	0.5519807966326842	0.3797080084076121	0.314080165792193	0.4688476654268888	0.5849536493849017	0.4048500341497913	0.5105154240921161	0.6020589023486891	0.5405931662552922	0.5570746047162605	0.09584327741111916	0.7150349444050288	
P35372	0.31708058372963244	0.4522320339196355	0.32677076916877845	0.4996076025917809	0.41024941656101804	0.36324736703098204	0.4273393547866083	0.5292006003449385	0.2922805994263018	0.4513691159555551	0.5153790518268933	0.46121548239283217	0.30588794693823884	0.4801146607879686	0.4354198221267164	0.2820994762233358	0.5285036483019332	0.3885905407075203	0.42697350370205384	0.24915397052639465	0.4843536206924637	0.5765963239315105	0.34228693319237563	0.44990780701077754	0.3790748025618093	0.5442426111529723	0.39260342717914043	0.37533227881521114	0.32376764174143996	0.5654218382482705	0.3821975957162883	0.34226459215409505	0.24135502296049915	0.3272406277798262	0.4639423766461207	0.5433802273174568	0.18287608280255668	0.34096663560896867	0.5514452598901558	0.5867335835901981	0.4025031989299688	0.4996177431604255	0.5413049407740194	0.38251650623041866	0.4072891983625854	0.427100658047847	0.4049101914758643	0.3364923512516076	0.3589291998308737	0.42388863069747473	1.0	0.5240000744519047	0.34004191099273573	0.3278268829367511	0.1634067975007385	0.3808959751161018	0.5275207131878152	0.45856869750646345	0.6848179469455528	0.25724043662159213	0.24599571382353064	0.3841325434106609	0.29161778110993997	0.33719874236728997	0.4775310406642129	0.41647732938376	0.5188569016413451	0.5326602582753888	0.17928177914480856	0.4181710499567802	0.5922915511135894	0.32267637923878684	0.3218602216570999	0.32286271090378305	0.31256194352726707	0.4977005792891753	0.22458774519027563	0.32336588563393376	0.2519185382632645	0.49094347463138244	0.3862533133625514	0.32763567911014013	0.5435051293739723	0.5744066744842433	0.23338672116849302	0.47400696799253766	0.344624750328839	0.5014901539319176	0.5098830698555724	0.4918719969452424	0.5569510550577733	0.5459950009574158	0.09852974871937584	0.5031265898341009	
Q8TDS4	0.20380545625417362	0.49920312390496246	0.4890685655978692	0.5512666770541349	0.6395026601591564	0.6028585168089353	0.3843816337196869	0.6606412234003817	0.4939745545217545	0.442092160297589	0.5559411918014218	0.5117566404910169	0.5301605626250472	0.3940052174021317	0.32521011076695766	0.45256462074067694	0.4883572978569661	0.48378922961816717	0.4496576927375598	0.32550918088585784	0.5123768855016102	0.4261826904562449	0.2953123311931351	0.592234217121254	0.5846797992824305	0.5708907577121476	0.49358401738718033	0.7048113972308205	0.44071831893824	0.623310641034146	0.5165052510880618	0.2964408835081946	0.3082608380624422	0.37926239346312673	0.7111262436007438	0.6372717476799523	0.3179202389089121	0.340567661244498	0.48011627224061315	0.5707556169253369	0.428302756706052	0.38966256351922973	0.42992014550848673	0.6254217459123693	0.606107881252342	0.5452375901488715	0.43284557723441136	0.43321565819963753	0.428526120818802	0.5615010119590382	0.5240000744519047	1.0	0.3746818329067746	0.5485160409151407	0.3257572363611021	0.6133808451220344	0.42660162965834225	0.6017828788998016	0.3951180880827238	0.4864375498120692	0.42162041525676464	0.5442194576026222	0.33381072710171283	0.4682191409567935	0.48021638109560727	0.3541474248285124	0.4768991851694466	0.4720726716607229	0.43418328874124806	0.4537929063208441	0.4748961544107134	0.5671472367651508	0.42056823597900506	0.2767881303577008	0.5036087710336814	0.45993678842826724	0.267395417170737	0.580602513485002	0.2657763944180124	0.5601274357147781	0.6135173733332108	0.408045612428709	0.6323235477142694	0.4571988539365975	0.5866015469102948	0.4298188970652676	0.5980539852028122	0.5025969364190148	0.5415933731384447	0.4898668866830343	0.6510278304227763	0.5030104315274867	0.09906169659665967	0.6426597748156867	
P08588	0.24424259074845034	0.31484580297361797	0.45718586437421893	0.29297386987380813	0.3198614275985442	0.4022298351644116	0.23459966927234785	0.19102088052421828	0.3941656977388713	0.3698267456359099	0.4656856961877448	0.42057482891162346	0.4965199048560031	0.3637341060962311	0.2607171656502171	0.11664433200017094	0.24394860169374755	0.34850367871947346	0.3801911719593113	0.2870025312490768	0.4541276573804041	0.2680844900365803	0.35959452611061304	0.34367645055159557	0.2898823334325408	0.3468767966555112	0.28697522464401326	0.3979075581386011	0.29518611185775756	0.3850866771979712	0.38481385913418675	0.4107316920967221	0.40820437939747767	0.3976288546154159	0.4327795588530402	0.289469011676954	0.2164046464680623	0.5090358606663804	0.29065644457217654	0.4238406929674896	0.6086102157491502	0.2995917115118505	0.20624703708444414	0.43580717429425103	0.4638681143020019	0.28709027367079926	0.4835996921830903	0.3982062060162379	0.3337080969682677	0.46826076022437235	0.34004191099273573	0.3746818329067746	1.0	0.31289044780046027	0.3355101407755365	0.45588991901701903	0.34797533545143305	0.4279773283944628	0.333037494251607	0.2270270622958011	0.42076401362399574	0.41626257828445223	0.3677374820533853	0.5626470063110647	0.3968286515794958	0.5249317730250922	0.38338584314871405	0.3407843014454714	0.3389722919402321	0.37592555750973516	0.2975161520058767	0.27731566934402213	0.30883140761304356	0.5110802368423529	0.37175985060783806	0.38771263703893427	0.5951050503423929	0.2489406942675655	0.3087659694033426	0.4115754492742901	0.45910645000192085	0.5061518607318897	0.469190332802396	0.34111737567058875	0.28786845480347834	0.22320982778418552	0.4119566184960227	0.45239791436048005	0.36231497907725296	0.4483551451716029	0.3803629388894255	0.3733254665940017	0.42058115387292966	0.4670766233770947	
Q9Y271	0.22416399174286503	0.4304035094433497	0.2958796270473498	0.48427093761521	0.5774608367739779	0.3650812542386695	0.09205470004079735	0.4132900658145393	0.24213594355645873	0.2443335838425364	0.3700723380968456	0.3969556796405064	0.17313021363397918	0.36884855438758857	0.19097551016801861	0.17183676730237923	0.4716539828263465	0.308594140385692	0.21807131065369817	0.17365298623974537	0.4243824603915227	0.2758128641917862	0.3372054077264823	0.45315463904609715	0.3539133802462752	0.3205812889574512	0.32785771622131404	0.56070035441464	0.5815418320868682	0.480989847478977	0.4262365279295143	0.18663781945108157	0.12821865837541602	0.5427669808209292	0.4547612083420244	0.4888997457392127	0.12343207485649113	0.20957781079314722	0.417584713981477	0.302883567067476	0.28652180300314467	0.34628472242023367	0.4206990826757158	0.27563386216868563	0.33130429061744787	0.5796473287690518	0.1892113988157024	0.0758615337336838	0.4149371603908783	0.4344275649595343	0.3278268829367511	0.5485160409151407	0.31289044780046027	1.0	0.06007935716179406	0.22567338152413624	0.386624680127838	0.4738010431991899	0.4130563195143861	0.3381216365965831	0.15079459251691013	0.40996860863045426	0.07038490549921256	0.36677271596952876	0.30168332031000067	0.2221479391210113	0.2956061271325269	0.39677403768792285	0.13093945118321568	0.4430183292547396	0.29903184237830616	0.1631756064558185	0.4335011039804982	0.24455820282946253	0.5384836725902804	0.31049334508579884	0.12943923800184987	0.37193108407319264	0.3047530157758339	0.39349467593945814	0.531221865921666	0.3032358921381638	0.4113412186470682	0.34716490688281026	0.2635660291456611	0.2686083340580095	0.45855509023108487	0.3115560118620895	0.3727978015260893	0.44032569116767095	0.4563272786696889	0.23592502718303573	0.08180315966037266	0.4206990826757158	
P34995	0.31173417095732936	0.15755244463121815	0.27781853141099255	0.1051865509729	0.16344209534277496	0.48931434134729285	0.19058579072884646	0.3676870506918857	0.5096876113666665	0.28913090562364085	0.3233487894286302	0.3009296619302945	0.43276348018753236	0.23919420446583026	0.30083494447669584	0.4535659700258197	0.13880203923052792	0.2522832054168873	0.5388946389772892	0.17586142078869307	0.4092394861730285	0.13112084576345942	0.1846211048554272	0.25280579451004737	0.3292380788979648	0.27765039743730013	0.3748305069332865	0.184956451648117	0.06888296325930603	0.4879533471908871	0.36641806298354884	0.23546360986157355	0.47104219767728717	0.19299925474445562	0.4179744173290568	0.2118236450788435	0.39577970751354447	0.25245665529557815	0.18804093685032516	0.3078916808449112	0.49267377509796856	0.1353108818834633	0.07729342793959418	0.5605834592415222	0.2338784484615754	0.12402690385051846	0.27517892191304477	0.5390220131413019	0.16237923158777104	0.2890347600742063	0.1634067975007385	0.3257572363611021	0.3355101407755365	0.06007935716179406	1.0	0.5415326106508619	0.16061484218983446	0.3113382715948062	0.13337132442125296	0.3550968271902101	0.5934003491674843	0.11097185260625991	0.6013832457804986	0.48078558385237335	0.44598658284052006	0.18929711378177388	0.2857602044434603	0.34495495868099263	0.7394340698803932	0.13868129438364896	0.17966151393557672	0.5831588519912099	0.10097231775301099	0.26531958414584866	0.2673918444950601	0.0979477534410201	0.5173263121029126	0.35192600398590773	0.44684038780592683	0.409362644034532	0.24584507233204453	0.23411209216806766	0.4624630056853651	0.2644854386127368	0.46677048664291965	0.3341125616860984	0.22424352917867177	0.4237480896649678	0.33061194692187545	0.26297923424598646	0.24585416941474988	0.3120715506729666	0.41805128131246494	0.34686659193657887	
P32239	0.26741546790275994	0.3439589334181523	0.34018980124347287	0.34897137161609176	0.45755359523616135	0.6351865416308867	0.4796123735966554	0.3988248416696045	0.6228181542317861	0.31080007615086314	0.5453798525950404	0.38911477228852887	0.476713655552703	0.34627602769425914	0.4580751301462632	0.3997330837205449	0.2947988414555573	0.32446428265221505	0.5165617341026725	0.2316687509653873	0.47626382415889035	0.33248275091300067	0.1893847757360343	0.4246255994903186	0.3938393316883442	0.4134557788789872	0.483086217688075	0.4483401735921073	0.3614215166291178	0.5824839039960295	0.5079201239161056	0.35231031406033164	0.5444342471685895	0.2847117483547266	0.6383787637200025	0.4612546837260867	0.32084545627350836	0.46037718137490735	0.3539626036672569	0.4450837857012447	0.49481351204287344	0.3776921880145704	0.3196307940036795	0.5274779511564262	0.6249826824583682	0.32348431909332787	0.4383513887082339	0.420021912007994	0.45824513959775387	0.3978142603617152	0.3808959751161018	0.6133808451220344	0.45588991901701903	0.22567338152413624	0.5415326106508619	1.0	0.3071628016826691	0.45805695013543557	0.2750628405248725	0.5062014844271688	0.5556835913097553	0.3883566711460447	0.27207585246972776	0.5206042721003026	0.4966399526981221	0.24922421608558354	0.3515942998182773	0.4167353103866008	0.5205275187963669	0.332822406645273	0.47815612558354426	0.6063308674894141	0.30972994283705046	0.28705934420330914	0.4353545038082003	0.3520479206619508	0.30170273589189134	0.5488346105168413	0.3529063486599521	0.496346356688274	0.4018193396283274	0.2425215713421825	0.48355426752273856	0.39985983075500675	0.5500472841162823	0.5220897909540935	0.36607793989694015	0.49473668745191995	0.4535082951163331	0.31585384635506664	0.5175368939904375	0.29821510359899933	0.33382659687111527	0.5368710775656138	
P35367	0.3741658625361698	0.6170814312613617	0.374163191625535	0.41592549319263894	0.5207834450491082	0.3693989913068642	0.40157165744709544	0.3249601258043544	0.36442698613007307	0.36870983114210154	0.5977479377140815	0.5485727463291756	0.17678539081919775	0.4530772805914126	0.487159363494846	0.31418678703516156	0.5765742447240676	0.4949328171110043	0.4601936052417318	0.3785558742517633	0.398356729305078	0.4968390449390327	0.490216945291457	0.3713826454817769	0.49125529745161145	0.6020363950601936	0.38299178626959895	0.4711598068762218	0.4244648296038595	0.5649852658089471	0.42751201772685643	0.36991514836867856	0.14947144768131898	0.3211034388763369	0.46474869131218577	0.5193938871837325	0.14586727863548227	0.3730216742828296	0.5224927909809832	0.5305247088887373	0.49304984581035016	0.42586130478506345	0.3415131735581649	0.21745581065566988	0.3841494872048674	0.3964171268923857	0.42033859141963614	0.26152854618006327	0.3224266366068862	0.4146833502889027	0.5275207131878152	0.42660162965834225	0.34797533545143305	0.386624680127838	0.16061484218983446	0.3071628016826691	1.0	0.5979956397428108	0.5152308506570502	0.4188913505003081	0.3851286539034572	0.3802377302331265	0.1855748944857459	0.30276982570665356	0.43760589028213437	0.49135509885036505	0.6566303735106375	0.4934655256859618	0.1242658119366676	0.5499186295207391	0.5255053596884783	0.3113679390172204	0.36016098345372527	0.3132465225170601	0.3352873424873832	0.4923031669859343	0.11776205353799318	0.3397334422448629	0.3055820449514262	0.5738524570746519	0.3362218936797992	0.25872486184409615	0.508821205796063	0.5239312521362194	0.19574767258988415	0.5643461488805492	0.4443020786947591	0.5081633626397848	0.6147207644743488	0.5641555261253732	0.43543166377040454	0.46384943295076203	0.24491977930407266	0.5102779019548825	
Q14831	0.3059337081147938	0.8214281457645336	0.4742647170359517	0.4175397064603907	0.5105313216369703	0.5601129363442783	0.38604188445296317	0.4617119162185602	0.5466482743661665	0.47551646549122084	0.542543714570677	0.5656640336296472	0.5227355812637321	0.7394813033492029	0.444212789632741	0.4599257124494512	0.5923661813836121	0.5143321158143652	0.670840171417605	0.49054750445416273	0.4386280843945931	0.45183601988886984	0.5556087384887136	0.5179891500321822	0.5131074663286062	0.6946233472073102	0.4219414554028816	0.4951604860333637	0.4729638047532818	0.6936337946407716	0.553268770546746	0.37081328012292053	0.22159755964641448	0.4813836284562596	0.6071417405742674	0.5565349463284637	0.3943018461346449	0.2596019803610211	0.5563927220722016	0.5504475849719144	0.6596523931534795	0.4707299078186751	0.47164602089659347	0.4603916788478002	0.5621463988381182	0.39094197697987465	0.5579726342022697	0.2830227514404763	0.37758788635150775	0.5935824362769162	0.45856869750646345	0.6017828788998016	0.4279773283944628	0.4738010431991899	0.3113382715948062	0.45805695013543557	0.5979956397428108	0.9999999999999999	0.3708946350611382	0.6631178866528582	0.499606146810625	0.33564665666765003	0.3008563636705476	0.5653201927723679	0.5065720342340378	0.5341647219059924	0.6384351016011474	0.6246275754661872	0.29358788922058227	0.5081763052481719	0.6346267773580901	0.48164896451938044	0.4244624934090057	0.3725403387741963	0.4993444766741079	0.5528997160449383	0.19234184858019215	0.57173635068131	0.34207426432082955	0.6934732251768748	0.5543744122514442	0.30805890716807394	0.5862050357242128	0.5359355692618892	0.3848207533681004	0.6895399043696522	0.46356598259115284	0.7843352262896428	0.8141238612444965	0.5333007543179378	0.5111330496692282	0.5721945213613769	0.10692814237483632	0.6173706159988784	
