	P35348	P21917	P35462	P25100	P51582	P25105	P30939	P18089	P41595	P25021	P51681	Q13255	P28566	Q9Y271	P30872	Q14416	P47898	P08588	P47900	Q5T6X5	P18825	O95665	Q9H244	P21728	P48039	Q9UBS5	P34969	P35346	P21731	Q9NS75	P14416	Q15722	P28222	P50406	Q13258	P21554	Q9NPC1	P29275	O00222	P35368	P08913	P28223	P30518	Q96G91	P30542	P0DMS8	P28335	P29274	Q99677	P08172	P13945	P30556	P35367	P24530	Q14833	P32745	P37288	P07550	Q14832	P20309	P08908	P08912	P25101	P41594	P43657	P11229	O60883	Q13639	P43115	Q14831	P41145	P43088	Q8NFJ5	P08100	Q15077	P43119	P30874	Q15391	P28221	P35372	P21918	Q8TDS4	Q9Y5N1	O15303	P41231	P41143	P43116	P34981	P08173	P34995	P32239	Q9H3N8	P32238	P25024
P30542	8.165666955814126	10.521519200695948	8.36828980378632	7.992140500854574	8.270028036534221	9.79685705134574	6.646592028706369	8.24695940301993	9.937328002399711	8.109441212063015	7.1614265070388194	7.342937406187243	7.175838949325779	9.046695298888778	7.872083480610658	7.356106050355763	7.426977284782007	8.595752024880483	8.356479320527637	10.021335830341753	9.075090594137505	7.551395592883676	8.167009749629493	6.557876846520466	8.201661839550317	6.892986032275726	7.462234657891122	7.860809052208935	6.6152216558569075	9.701573272222566	7.427147065884616	8.108710167211854	7.931928337011654	9.202566535326387	7.420704321341743	7.504360277541717	10.184376841673325	6.446234998807608	9.614540981083742	7.100864110364315	8.360855417633168	8.472126181870498	8.076140324676283	10.028538331168475	0.0	11.221487906599569	7.61750812696829	7.3077184585712045	9.835527375014136	6.375400848874711	8.221726581642917	7.120859137242301	8.568956245688833	7.8178732289477555	7.7631800111800215	8.252894790284758	9.173059215814058	6.94406719598052	7.671235277184544	8.126163071657501	7.653250391417561	8.996221648858768	8.578680732890579	6.66959944346852	8.554964989881265	6.473030397670253	8.218247397317619	9.944611763567446	7.578389063443818	7.913433317017307	7.3002995242463244	9.277134536016245	9.944876229441624	6.915287883082715	8.705215266888917	7.113353698694376	7.646069895879404	8.055950240328615	8.008203221942106	8.339683335798151	8.298501977843227	8.985278725779127	6.080220902915315	8.62399963579425	7.842247270247117	7.058292021423898	8.022394522930357	7.642891861398039	9.245961975004002	7.682773536589316	7.255132930320011	9.490967049621673	8.397657331455022	7.7627323660380965	
P0DMS8	12.153538965942074	10.764560509060512	11.932914202576404	12.090401266194744	11.149504274378693	12.364795955404354	10.955687632919958	12.109356678290206	12.553941881099743	12.237107726011894	11.449338395161947	11.317372193502425	11.714262269966662	12.073755107439826	12.181559756839357	11.268114816246625	11.859962690506851	12.313938481583852	11.49654346395469	13.299201738776217	12.52566610880495	11.844546620971585	11.44392957123437	11.295327537723436	11.85344437972127	11.131938118753379	11.979305411249975	12.159547811896212	10.850893213133306	12.556013012996436	11.671931735765947	11.672606381700932	11.89728675948994	12.624567050585876	11.711342068655915	11.708840589007131	12.791428557786883	11.329330406553982	12.335860361917833	11.683820816209602	12.420956288141642	12.425036490643146	11.952030423870948	8.463598003396456	11.221487906599567	0.0	11.835147239106519	12.162102357630769	12.900505188955893	10.915954532284939	12.322867092762687	11.242154949494115	12.028840424339252	11.60782166247174	11.68860146967578	12.314041107073152	12.47891871042219	11.457446064569147	11.377730029254579	11.51829862031256	12.10331301799377	11.801767642518616	11.800177294877003	11.3074144654112	11.774024795661115	11.241505864786562	12.785266941389214	13.120204479079023	11.566186878655031	11.348940736968759	11.561185465744648	11.750445166886449	12.88764340295066	11.398419360112605	11.710045838657305	11.42406237094948	11.76190887381855	11.153593212426406	11.912445603385413	11.89999174005317	11.882475692558499	12.326611685524691	11.432346814839795	11.469762260295074	11.484907160375668	11.417037730815318	11.62664245047899	11.607996562343352	12.537505074460732	11.295834401361446	11.79583238780523	12.7316489015163	12.227808287686095	11.552298675223293	
P28335	7.545682332626246	10.18560777229786	7.875659944038686	8.535515631538347	8.945634589447451	9.36094165544732	6.504944466588875	8.654003625061526	8.928144633471385	8.211290318264986	7.66966444554104	6.885432455866289	7.124464820082933	8.67347182142764	8.216679132537177	6.9441970685387595	7.261276990813817	8.270979107569179	8.461247397283595	9.821662390764997	8.812983175808178	7.810741525783277	8.682874537162148	6.501129252941189	7.727270529809837	6.902940884747985	6.8418106740511195	8.097368349285532	6.626826045782551	9.54784774250792	7.775083663156057	8.013953875321606	7.2291156577971805	8.721725846310639	7.429942357802791	7.388042569199871	10.11780441486795	7.4497712305812875	8.620060642889182	7.060438828663476	8.540524143674986	7.275316037454026	7.989424926455407	10.283346933352494	7.61750812696829	11.835147239106519	0.0	7.941570522626289	9.818831044944925	6.151012150186059	8.061810160200926	7.484763919462727	8.243330051079765	7.8697606089279235	7.354756939277154	8.445521259743831	8.346268283045886	7.0925102782518525	6.973810183826606	7.558255501962936	7.025207224816959	8.416744774347222	8.115617697710436	6.418919971737392	8.625397455190745	6.506770796078777	8.707150698537559	9.11422769248889	7.902833534328613	7.3986316229097735	7.177503065810798	8.716239510582886	10.12388078354702	7.217087388897602	9.202396014044906	7.648629429184505	7.497384145692329	8.192894139224723	7.301412131277808	8.228115937673111	7.958548656505668	9.396329012403267	6.537185220147642	8.712083070226921	8.373558821720327	7.224301863998907	8.127147796830752	7.072016013479893	8.804403151042672	7.95918664426282	7.177202982968103	10.175006325568448	8.184434881174878	8.163902003106134	
P29274	8.612424007784279	10.61197037881213	8.185361353474525	8.301930489813543	8.683147876180104	9.640201668666014	7.090428787441845	8.414706218483838	10.133626061910345	7.818754501236442	7.572781138996287	7.741291332421206	7.9119451796216165	8.759791075458839	8.34247093599921	7.804962007537668	8.15025315866456	8.619610860858506	8.3141522607923	9.926496195988767	8.752854875277428	8.110714390844144	8.18781859303157	6.976243119038361	8.239045209057274	7.594539120828344	7.691046052481031	8.343737032950074	6.870711603690529	9.549578538107845	7.419917562339404	8.448821104881294	7.918051163597723	8.891186987815935	7.374414565307436	7.481452210346496	10.045409499362702	5.865455859839136	9.741285554390052	7.831737010865159	8.18068366887646	8.426873279250682	8.262970343961431	10.538057400543057	7.3077184585712045	12.162102357630769	7.941570522626289	0.0	10.229805688798495	6.7497664651217395	8.366926641079585	7.727387788352781	8.588797051530097	7.677755955185149	8.44672855569983	8.617043071812192	9.647788475356299	7.067707832591956	7.974902380056237	8.233101402285351	8.231736613044427	8.950909235795072	8.118722695947614	7.426224141570917	8.512379482587722	7.276107674709824	8.60007989147936	9.694202608025785	8.140390352082711	8.385000896743835	7.48033418795525	9.38442992400884	9.987445526894161	7.187256875308231	8.603010195526283	7.280074039740116	7.755317012841574	8.03106956638558	7.586315732692351	8.138674828751068	8.1946516796295	8.872631209085432	7.052244481375269	9.180604357863436	8.212524684162451	7.3096480037014935	8.004186520299813	7.772724618862499	9.076679342869607	7.973984986529622	7.822070200689235	9.896821908303572	8.72855369728747	7.515477174747919	
Q99677	10.292168110364772	12.566897707917185	10.963583415051103	10.58320154345914	9.52255987825085	10.195926251516614	9.21661754894819	11.052666832880082	11.331462827291617	9.735411487053026	9.323209216917341	9.652265229744575	10.23856419758476	8.64342410061984	10.157713138109619	10.021948022112504	10.99697595575993	11.038149556800338	9.38561548187828	11.573884122883744	11.40142512636741	10.571196164733662	10.168555543993037	10.093946221134079	9.836625499238073	9.476221479855692	10.126137873898639	10.349180888415342	8.814662301568996	9.860221990666485	10.288849577883497	9.738071588078581	10.277771096383917	10.751436390448994	9.237154899457693	10.621903175457845	10.797963715239888	9.994165563004726	11.129649632743673	9.802017642225888	11.051370888993677	10.546450896804341	9.933965158667123	12.517804418834235	9.835527375014136	12.900505188955893	9.818831044944925	10.229805688798495	0.0	8.899745496740005	10.415891170466468	9.453827647736542	10.284298376072575	9.487995335526183	10.151078497008593	10.776799937334978	10.218793588979706	9.558905184768928	10.0245194913205	9.435656283247637	11.082547725296303	9.941014042396372	9.600835870857576	9.47778540811235	8.798151305781143	9.507404047049485	10.313546529229807	12.184707338506058	10.487509411486153	10.23357273625389	10.019265920867227	10.289929470740244	11.33248282858442	9.697078689827846	9.643252704302705	9.456203209115268	10.008447662532104	9.476893749193804	10.636292709220674	11.493858190971055	11.00779761078504	11.0593878315811	9.721525893843605	10.536347922798694	8.90977350769476	9.79414974342413	9.900975637599867	9.831761846984556	11.524390704114488	9.442968993515004	9.67593946472681	11.77652720069965	9.68034726464985	9.61001485433748	
P08172	6.745544529797899	9.315601830589825	6.323685611280886	6.420601622466545	6.860325965664372	7.95624966273079	4.025962336096109	7.14817571500341	8.023379529154685	6.497548714979926	6.03144710532945	5.576775781550455	5.408684531801118	7.317145361208415	7.040065814362697	5.461184432363005	5.689794326301577	7.116905480117536	7.284572106954173	8.712284826298053	7.7578013708376625	6.043988565948082	7.126281288669207	5.0651566942470545	6.169472116147227	4.777472679929931	6.108168136022249	6.742832939602527	4.300820351817134	8.36429756665751	5.729061168199884	6.579429502449606	6.07678690144617	7.581930879632007	5.651815951817058	6.030555912347258	8.994137204068917	6.1336580284746764	7.639290722257276	5.773764358892816	6.958118305235046	6.657090970928708	6.121166689830672	9.29144421112188	6.375400848874711	10.915954532284939	6.151012150186059	6.7497664651217395	8.899745496740005	0.0	7.100207867800726	5.054103933677054	6.498224171753421	6.290475500212231	6.265839002926722	6.9762750255	7.412292581125053	4.645264917564654	5.8342011961720734	5.074473222898904	6.525509667063103	6.148995477187387	6.753982309722863	5.003653864056484	6.9932955840745485	4.184616360731172	7.031876370093336	8.386716578360968	6.068561653123493	5.551824345543122	5.367963041782014	7.545839108586976	8.787133878180647	5.078255775154061	7.581137998304471	5.300143672816934	5.944020730736012	6.434965072624928	6.350551689230409	5.952987416714699	6.645545893841216	7.83303006231833	4.633173631348114	6.638581633933149	6.650072873673782	5.3588558926036525	6.422506872201688	5.685150867399626	6.431417208409259	6.14891557387296	5.704572712244982	8.418445712920837	6.954013801039356	6.195572016291957	
P13945	7.016934011377061	10.891347606399204	8.53199894273529	7.805771682789896	8.687952199351713	10.264700856450085	7.550194488712064	7.1174969061963695	9.751279802234182	8.119888164532707	7.992313948420112	8.38497882444936	8.233494271664911	9.208684206077093	9.056165941016955	8.135507280952341	8.645273549465983	6.704917750121124	9.116068001289847	10.163902123759279	7.626201665214116	8.658753647016598	9.086401044313684	7.48417510191899	8.272388364612713	7.981610753343544	7.299410245797139	8.838273691531123	7.084118003326969	9.776696225632415	7.888243997153313	8.479268041413077	8.024383402059383	9.186314383748075	7.8717140833285795	8.343961130866699	10.580512147588028	7.913983839793276	9.780902629524851	6.426123468050261	7.000448152867404	8.433345980073387	8.576573453171063	10.723439888570217	8.221726581642917	12.322867092762687	8.061810160200926	8.366926641079585	10.415891170466468	7.100207867800726	0.0	7.434611969035121	8.741815379268973	8.48058988344978	8.86695828926007	9.379949698717214	9.267381127170271	6.102983506783976	8.42085489006141	8.394202201362754	8.515129487943222	9.109999863244454	8.537187708113345	7.934470961429421	9.041126414169893	7.769068491713256	9.600534402203456	9.221080972299967	8.063069301042997	8.488596162497496	7.8957109759572655	9.191521543369767	10.611938182935477	8.079232311254355	9.26807964229593	7.955148007455601	8.414926015364875	8.693928134393893	8.362232486755172	8.496316822203813	8.492543887618456	9.553989127719397	7.735840891605128	9.225020981070074	8.525013476295303	7.343241496920257	8.261715150587039	7.973441123070707	9.530220041695975	7.947131849522591	8.167662214921407	9.777338673569506	9.061174646333992	8.500640572409043	
P30556	7.514201049159758	10.137183725515639	7.590873188817377	7.141242657876547	7.919843805931209	8.636281619074403	6.464695017468753	7.9091394250531915	9.068259980818508	7.521626581247138	6.380139247294023	6.993288674540494	7.494154075789032	7.955371656946937	8.072169358359615	7.510522627036775	7.335209070056336	7.56384168106556	7.811705861335898	9.066591620958814	8.63118603879686	7.612728701508503	7.808718119746155	6.152180563990022	7.406044842954873	6.599444168298824	6.941293222690594	7.545645662888632	5.176089463195383	8.973759119324054	6.908499134638401	7.103492236442538	7.636738211894055	8.844815807237804	6.102510406501084	7.081959949536673	9.550029687960045	6.9429782279513175	8.95197710884956	6.538347787772836	7.88958262435251	7.68318239970906	6.691097619285488	9.681407308380887	7.120859137242301	11.242154949494115	7.484763919462727	7.727387788352781	9.453827647736542	5.054103933677054	7.434611969035121	0.0	7.835796457268054	6.6020474910884	7.7726365479239785	7.733356353849815	8.07665904734071	5.219178062515074	7.681680873375597	7.135038111117025	7.639465881612264	7.671021883508132	6.9807884703240966	6.442277196356855	7.916503094414573	5.861428231216571	8.32228746719902	8.942529221742667	6.847548583333154	7.350381785806404	6.7977894777434775	7.710756830017513	9.793152746142814	5.833482330761054	8.06870507562519	6.269489056318342	7.106243068704748	7.737762193344142	7.80533971282343	7.382739554496341	7.570749187300096	8.439884176387633	6.534022206680295	8.32998782212687	7.432351709308606	6.620553382480856	7.214087354826005	6.810697637645529	8.140979950413389	6.579645853390269	6.880647733682539	9.1229490733723	7.945954370135918	6.410007933334704	
P35367	8.294335321033488	10.215980924682306	8.447188662403969	8.142577634110337	8.843882172121093	9.170154107490092	7.099246253099697	8.992981130425733	8.88582069389608	7.949203130801916	8.357325331591928	7.727669299784905	8.09036770799815	8.511317496309529	8.731920839119294	7.735310503297654	8.225677270742505	9.045622055706112	8.545152661266119	9.6242937833287	9.53060444627522	8.203502081959419	9.028621986063673	7.374512413733137	8.124251993718628	7.681267149085149	8.011736351560096	8.675230738712655	7.2044809559497285	8.822064355741361	8.093744113344348	8.098184410394355	8.293363575813341	9.42197834610063	7.787940944400991	8.011296929549975	9.574001249949037	8.022223791355206	9.94029958188545	7.642746813176343	8.847318127419166	8.71717073232894	8.567001815211647	10.505578033490506	8.568956245688833	12.028840424339252	8.243330051079765	8.588797051530097	10.284298376072575	6.498224171753421	8.741815379268973	7.835796457268054	0.0	8.237769147268404	8.765528589568115	9.121376059380847	9.131243246390346	7.6050858485828545	8.477345166346174	6.977440688089616	8.60286748993303	7.597934793516797	8.228649900363862	7.746512762364394	8.478469821812876	6.77547698006469	9.463268607948853	9.78677986004109	8.131935571105288	8.457756980488043	7.706550378206567	8.809735121922753	10.143027082953058	7.713142597729088	8.382251793751808	7.80087511330669	8.132997535084506	8.034432529133758	8.186013713223295	8.398050308758068	8.493836960955544	9.594630814027036	7.201698207207193	8.887645697634316	8.196721423896278	8.073198673585749	8.474622584013927	7.59831135169127	8.604297614216529	7.528528728527648	7.698506708780031	9.638759096365805	8.611888675194841	8.459028148222012	
P24530	8.214936431123883	10.394300716843377	8.096151270078822	7.344969932960393	8.30642411269787	8.839619143220418	6.720599577187209	8.809153212253307	9.45527260219891	8.062783742638437	7.097788717382648	6.9123992071307105	7.656259486166298	8.359997803140105	8.398558817779723	7.571782418483507	8.009420734606948	8.537260866117734	7.864490239510062	9.83319364048939	9.015216309986835	7.904952760775441	8.437543800393582	6.605535971082355	7.935609645699968	7.211557658385325	7.819180859286891	7.922508789689142	6.036745134831213	8.948331996713373	7.085820145100859	7.700190621319951	8.220283200183369	9.201285878061311	6.7308259785812465	7.836977319787411	9.732127192746075	7.13817185226175	9.112306280501288	7.154263755188956	8.732810601061807	7.828102516749234	7.749591552780863	10.419331343790088	7.8178732289477555	11.60782166247174	7.8697606089279235	7.677755955185149	9.487995335526183	6.290475500212231	8.48058988344978	6.6020474910884	8.237769147268404	0.0	7.838937663346709	8.383848045311343	8.771189432811566	6.739389719081144	7.8522433837472425	7.419480765520606	8.419599170155637	8.035920626637434	5.87115962752663	6.71462564438233	7.712036644371433	6.659068115905209	8.762959864315281	9.537226833216252	7.822976860336961	7.601617442570904	7.288862863411464	9.015047488692609	9.683571878411087	6.598902395013205	8.586535218304038	6.66193244571578	7.347504768746625	7.816711546231838	8.277959630535229	7.926527954582235	8.093837909870063	9.171661788348874	6.931857657619661	8.37250538955471	7.461976652535619	7.381617283847767	7.467036344400753	7.037034873915712	9.311771686246226	7.193343804866568	7.122421226223667	9.84859479333276	7.93362894315786	7.347652068773963	
Q14833	8.616040351793611	10.221570420363769	7.812043318454644	8.395866894375462	8.341522191182795	9.689353278504608	6.701535510378356	8.709870342611397	9.406380657606942	8.636532177646117	8.010487265205917	5.481648885553198	6.584790307585927	8.983071501098854	8.380837026581943	5.343602352101937	6.540754688378876	9.226291604777547	8.701172086026629	9.709461485491893	9.00309822807524	7.59460077116648	8.608588727150169	6.584853485552948	7.8598133156387835	6.601610628900717	7.862604138071135	8.07860838363658	6.846789718653796	9.362036655284312	7.247194536223189	8.490738642420071	7.708802714265728	9.044615872604288	7.722435273851443	7.622349601820659	10.475373485855611	8.294155650841565	7.41304183243073	7.793750172451833	8.503331326592935	8.055679712722448	7.956872039722025	10.5734379695317	7.7631800111800215	11.68860146967578	7.354756939277154	8.44672855569983	10.151078497008593	6.265839002926722	8.86695828926007	7.7726365479239785	8.765528589568115	7.838937663346709	0.0	8.151117333425908	8.76320743692136	7.566605330320683	5.687532469689211	7.498753568661776	7.01411674759798	8.144483605006906	8.572949164810941	5.4987977888446	8.741387640924053	6.282658456843381	7.769109942899555	10.046889294012026	7.976619173432094	5.111009149440963	7.835458534923107	9.414344489057143	10.531628132391837	7.272767560226346	9.172734571721731	7.473234076664615	7.1882041557166865	8.269090467215923	7.681760105046557	8.205482517949012	8.157963194102198	9.569466267127105	6.092528428391042	6.612650861552438	8.024894477344594	7.582502954529194	8.331167228225294	7.654105238246018	8.326646170761935	8.543862709007792	7.286771880061389	9.937176846172497	8.623583708663995	8.632966669564997	
P32745	8.880785246981587	10.559324858671967	8.359241609830432	8.419783671933025	9.16717780312371	10.12588486728224	6.795505678977759	9.308729386200657	9.697306879693624	8.830962079674466	8.055415056344255	7.947653206929245	7.636112726887551	9.270407250559044	5.690548951572383	8.038509179152001	7.757783366510277	9.253286264978835	9.14503107402274	10.068750658247865	9.590456168393095	8.56492921689724	9.147462992392636	7.34830299265997	8.259239834419162	7.2822438317389	8.06998590280715	5.256184322384758	7.189296869221451	9.66931064696693	8.160830471777139	8.48059828622362	8.263860949496546	8.11593073783111	7.561235008236038	8.155164188929998	10.07148623376643	8.11196515201	9.677878946488532	8.286319140767677	9.16329924418723	8.816557352401643	8.437946638661685	10.71995586327631	8.252894790284758	12.314041107073152	8.445521259743831	8.617043071812192	10.776799937334978	6.9762750255	9.379949698717214	7.733356353849815	9.121376059380847	8.383848045311343	8.151117333425908	0.0	9.354187919822495	7.597998212588174	8.37912525338219	8.592088120372075	8.467315459251859	9.367218148280992	8.38072735384646	7.849909002121987	9.216446088843714	7.336745933918983	8.666947081023453	9.840765296482783	7.8407505498314	7.943036919253558	7.716547915672322	9.384639853583435	10.512197254842018	6.964947104961986	9.725322786878142	7.713301320226726	5.040281044592836	8.961755087683924	8.162030308669433	8.39731932848337	8.44983071306053	9.109532584878554	7.130949645912133	9.104076861177798	8.936640096116788	7.664546753634379	8.134971785221362	7.827472344236863	8.785336164491877	7.835878709475714	8.034011104398902	9.618273249975916	8.900252302192326	8.288507235682067	
P37288	8.704587996458432	11.026885720286728	9.31477482550758	9.05213335884998	9.18608197464607	9.648291659576207	7.663823534715934	9.606252807485394	9.937371317091008	8.985809482902134	8.565383040375222	8.099027076443841	8.446038087356738	9.574731826158136	8.993519842616685	8.356225694804984	8.838308666787556	10.04221998516053	9.322599049094466	10.554676591233749	10.039422388082878	8.725437251626019	9.531263717653243	8.292893361146003	8.63909106091423	7.717506387024605	8.14864181312246	8.545350352420776	7.68619118190493	10.169601041541494	9.349794180013713	8.658740615344971	8.576065516177794	9.726839643646457	8.493911245796744	8.884907550292075	10.555102256758047	8.843725204811271	9.750851651364046	8.365994456881532	9.280579764276299	8.793135639582662	9.01954256186137	10.87214795269921	9.173059215814058	12.47891871042219	8.346268283045886	9.647788475356299	10.218793588979706	7.412292581125053	9.267381127170271	8.07665904734071	9.131243246390346	8.771189432811566	8.76320743692136	9.354187919822495	0.0	8.07472683613214	8.364047008377254	8.315857381397377	8.881371211587549	8.454769174263594	8.960708969993654	8.242221406978658	8.919572391049336	7.876279310135792	9.575199551150526	10.033819827544171	8.241114165886131	8.501740328195103	8.309476676805115	8.903439742394394	11.126920501203326	8.21088562443143	9.348711188102634	8.541918670067284	8.397351641402867	8.996378243153568	8.935740827202368	9.31930467833831	9.571040537542732	9.827413061803881	8.111397187742861	9.155070456846907	8.92205294802234	8.644528080976166	8.488756042780837	7.750141680177397	9.339464094833284	8.37729470866219	8.417320973554393	10.615498706527799	8.685992760576594	9.277436682703039	
P07550	6.728500427758214	9.778889083407373	7.2414657876745006	6.523464564328116	7.828965931545976	8.68774789687237	5.826918110086269	6.716729856453842	8.48179452406155	6.7976224789648825	6.431599338064946	6.923936628846607	6.962428576734748	7.865296233999842	7.909713515996197	7.18199965174835	7.029455886834578	5.473047348937684	7.634909410556035	9.372487128014493	7.465446911891647	7.189527286850682	7.492500319167962	6.068070399819306	7.142704675425112	6.1455134292079014	6.4914520091796915	7.151964036234692	5.215608030273959	8.573744010470731	6.306204590759698	6.969616450802876	6.942952426279122	7.884995963785069	5.6953958287292465	6.611032647735413	9.433516761098003	6.228574503051853	8.599248309800966	5.583860158067382	6.7070120495641525	7.4437347815155706	6.451996804725784	9.75288732113707	6.94406719598052	11.457446064569147	7.0925102782518525	7.067707832591956	9.558905184768928	4.645264917564654	6.102983506783976	5.219178062515074	7.6050858485828545	6.739389719081144	7.566605330320683	7.597998212588174	8.07472683613214	0.0	7.20266925132224	6.680804323126673	7.341652364005121	7.647647502678691	7.157474334143342	6.420011424014844	7.7337228147147865	5.632521852864056	8.274103953644847	7.940653019618403	6.665137403425411	7.131320370514226	6.078538567173871	8.140308883370562	9.646374907578698	5.808471785149701	8.08615388766581	5.965185913811433	6.770367888276747	7.390211240556467	7.462189589448465	6.588762062738868	7.1574450320220055	8.29353334804858	6.07725088929037	8.079384104418773	7.36288808647861	5.72120956653367	6.637984164182362	6.563425851087676	7.861991476308511	6.516471164829888	6.521855322562985	9.034197196215315	7.541963351032679	6.998085616016916	
Q14832	7.917342369404654	10.245610511916304	7.746625084627109	8.716386608358075	8.280865647667563	9.117492568338598	6.422624407792016	8.364972670898958	9.267325387525378	8.245338064523313	7.43504520017104	5.6492350979386785	6.6639476257876415	8.876809296279081	8.099121812382744	5.1913701433755035	6.364790514466275	8.405549719100124	8.650347934000283	10.18784280646219	8.907686342706544	7.496996602912207	8.51222921581446	6.2888267786187715	7.763025240733175	6.170860328632994	7.348576755721271	8.04008341055056	6.661448646306834	9.485082394090835	7.5959651531370325	8.191072245567634	7.433435498121652	8.787494880673316	7.520954184676203	7.11897221378549	9.971714587664435	7.547599919158085	7.212588559171959	7.419439880137263	8.0796584250632	7.836423101375947	8.162565452108367	10.196716165503025	7.671235277184544	11.377730029254579	6.973810183826606	7.974902380056237	10.0245194913205	5.8342011961720734	8.42085489006141	7.681680873375597	8.477345166346174	7.8522433837472425	5.687532469689211	8.37912525338219	8.364047008377254	7.20266925132224	0.0	7.394141321978787	7.467087605674156	8.190879314487963	8.329510191282859	5.48484900623039	8.418990376326095	6.037504524674801	7.454051847555551	9.885263759165108	7.85224674382478	5.757097917874165	7.601764123310051	9.020716199824061	10.206371776157006	7.212681975783046	9.353366878205684	7.1516403835472655	7.185934887906347	8.265269530579355	7.783821327996764	7.827104968610448	7.4469782221102765	9.28199901714706	5.961371529757615	7.007484578330442	8.160232212811426	7.4226567303030695	8.08568115570584	7.193578954952178	8.29232001889239	8.482393391926557	6.92046105470066	10.091542457993137	8.540074704406374	8.186991297896075	
P20309	8.147222994701524	10.06834034323752	7.914493713558437	7.75355385298602	8.453221683501459	8.9979715098465	6.379231892504198	8.877487990551579	8.849155143198658	7.497864738004563	7.933738454469423	6.638130143520179	6.982924701377949	8.028837017475674	8.511716417287642	7.0225279503624405	7.5037959501107245	8.370316765588168	8.478400427295046	9.247147841948951	9.248638468609018	7.307791907098504	8.85479633768824	6.601209650128965	7.649910574442717	6.749577835703714	7.625024998309696	7.910568016153294	6.067424010926668	8.803533386695248	7.272052206263216	7.675954943780881	7.824339073771204	8.391635202907219	7.090184147334186	7.693544337324109	9.711477425875165	7.408900436910693	8.525350413573294	7.328278642304332	8.62310316148816	7.8469374265633345	7.562741887213502	10.164805781215273	8.126163071657501	11.51829862031256	7.558255501962936	8.233101402285351	9.435656283247637	5.074473222898904	8.394202201362754	7.135038111117025	6.977440688089616	7.419480765520606	7.498753568661776	8.592088120372075	8.315857381397377	6.680804323126673	7.394141321978787	0.0	8.294700880857997	5.508428776667561	8.060072864060997	6.588979492328137	7.899626544829178	5.45788691853643	8.481013326381186	8.884994495172025	7.884868137002774	7.042456680899181	7.121077877294717	8.116727028052772	9.727475075063023	6.877016362718853	8.289087729020032	6.860714291567993	7.507419101456734	7.732115429514495	7.9577199457736905	7.826149750360508	7.814650196104015	9.580559482432536	6.782236629267663	7.971310698047105	7.599485420290528	7.156090127028235	7.77521322235545	6.74850059300202	7.283665330920775	7.383135567288183	6.900302480196899	9.581274326137118	7.858038484835321	8.113862638575663	
P08908	8.165087536993722	10.121490922541328	7.4938332741903295	8.428141108671076	8.97158494960372	10.139189602900752	6.877615061120131	8.317374630279607	9.214629387101622	8.700931241735539	8.049052129165823	6.987409159675718	6.3293496923643335	9.430748485700363	8.57656269266573	7.108649779751954	6.534126054685606	8.437970353422644	8.943654356821003	10.43167075740053	8.639418990157388	7.718877505721673	8.54375682210215	6.638149739110098	8.249957304170339	6.725228012055851	7.700209476494887	8.131564082083285	7.124722942755709	9.814232047476288	7.667988152754979	8.550243205936102	7.443517656066908	9.137820230407435	7.924365965462937	7.441807847602633	10.605831380674175	8.00627418898906	9.13182158519189	7.465173205269789	8.405017960997203	7.855914276276501	8.250351164929215	10.793891540549028	7.653250391417561	12.10331301799377	7.025207224816959	8.231736613044427	11.082547725296303	6.525509667063103	8.515129487943222	7.639465881612264	8.60286748993303	8.419599170155637	7.01411674759798	8.467315459251859	8.881371211587549	7.341652364005121	7.467087605674156	8.294700880857997	0.0	8.751888719315112	8.419101625397237	6.796269643947732	8.873314707430877	6.504787065694788	8.778692289625695	9.301609906968073	8.034115240795652	7.350370094291445	7.397470276691789	9.141163582695834	10.88116360594195	7.265500722917707	9.25652747777138	7.889471361162198	7.518371019919794	8.633435776855906	7.427505443932173	7.745837490272178	8.016889631010162	9.732512772672392	6.135057819242561	8.44291531005538	8.509246591110035	7.141643752825291	8.49028616463261	7.729793878349753	8.287500676721471	8.36127809870111	7.255158214406757	9.664346449473573	8.521178884955368	8.693832636059879	
