	Q9Y271	Q15391	P08173	P25021	P25100	P43088	P08100	P32239	P28335	Q13258	P37288	P47898	P51582	O95665	P18089	P25105	Q14416	P34981	P30518	P35368	P14416	P35367	O00222	P21917	Q5T6X5	P43657	P11229	Q14833	P29275	Q14831	Q8NFJ5	P51681	P0DMS8	P30556	Q13639	Q96G91	P50406	Q9NPC1	P35372	P30872	P35462	P35346	P25024	P21731	P08172	P30939	P21728	P20309	P28222	P41595	P41594	O60883	P21554	Q13255	Q9NS75	P34969	P08912	Q9UBS5	P30874	O15303	Q15077	P43116	P47900	P28221	Q15722	P24530	P08588	P08908	Q9Y5N1	Q9H244	P41231	P18825	P43115	P32238	P07550	Q8TDS4	P30542	Q9H3N8	P43119	Q14832	P08913	P35348	P41143	P13945	P32745	P28223	P25101	P48039	P29274	P28566	P41145	P34995	Q99677	P21918
P25024	0.38641427997146166	0.40297331167648787	0.2169829253328254	0.3672029869689272	0.2598974542736158	0.3203905022405645	0.3312628818681891	0.28160814361366937	0.24619563585205134	0.4292368306761268	0.1870139624800679	0.17881097038815244	0.42622681454009853	0.2342150145577393	0.27310414508057557	0.3951577660266338	0.2268523242992007	0.2983162574587183	0.3584824662675719	0.28140645283974325	0.2551940925121472	0.28206647019181824	0.18819428548673778	0.24813337473236563	0.2939690307345286	0.29371752250680283	0.26160664084926843	0.17723040643962465	0.3939021510778947	0.21698797065540326	0.2475560492664276	0.5688123370560791	0.27681525843774935	0.4464782324937781	0.25204578026749713	0.26621079403877657	0.26465005726695934	0.3782821563644848	0.2928162421821343	0.27824319599584785	0.2620902519224588	0.26818004945415264	1.0	0.4683362658238899	0.3625866601606367	0.3528027439506855	0.24844784743144066	0.22096408787145327	0.29345008369284836	0.23557211293700092	0.22389858292649503	0.3096878166090944	0.2520946073016551	0.22447700004795418	0.31274240598966974	0.2738233041192396	0.26158965549252844	0.2450681288614645	0.321249891595606	0.23460451553393558	0.40781538448915416	0.38398197300751435	0.3290703155712607	0.289881518786566	0.47798874477062225	0.33047078955395004	0.28556076010070053	0.202424834865158	0.34732301928993065	0.4469587305929684	0.41967261737123757	0.242003075113814	0.27470492503179283	0.24225909087002626	0.3110386273572803	0.4202946231990152	0.3132527697860829	0.39950261448337177	0.3370461432896122	0.2070967416529107	0.2453614972067025	0.2652518489109908	0.33764070008479985	0.28775641135623875	0.2962050434060426	0.2632414033078685	0.3266310849260736	0.29114462936518	0.39878964811481177	0.3177129991324807	0.32806452860421537	0.40335022089503275	0.30863938634411486	0.23564997563684448	
P21731	0.5324073197472073	0.4106748037726108	0.3716330009087158	0.42684606689068855	0.47197812761882246	0.4538978183476319	0.4036003335716361	0.4058943654139652	0.4009632290917621	0.5417089661463774	0.3676235497424233	0.3469558389609121	0.3567532990552802	0.3466682020710567	0.44490815659511745	0.4014831805109106	0.39006390957740344	0.4229572460673888	0.3825094341220704	0.5284051968547645	0.3792646459773287	0.4000599598061457	0.3065527759383927	0.310347433527734	0.45775345730655453	0.44739996717826885	0.46813921281814486	0.3801148377375557	0.4748676771607643	0.41091434255445314	0.3063772104831469	0.37096123832315975	0.35036737389006267	0.530065023454735	0.4176477987646725	0.35432237439184366	0.4071968133390741	0.4377090067069944	0.3848219101541369	0.3415945060816665	0.4009200831980686	0.3644830598305908	0.4683362658238899	1.0000000000000004	0.5313744622972958	0.5222870741648231	0.42341671585509444	0.4703953351160529	0.39510182506544866	0.4208801549957854	0.3986202471379299	0.3938614832244903	0.39517979948383686	0.36467648498809796	0.5070924421953467	0.3988366930190625	0.467604742040274	0.42854053311947615	0.3868698533276426	0.3607495888834888	0.40582358631125703	0.4820158839446673	0.41637814148980967	0.43461890879544207	0.4787668887015122	0.4341292345787522	0.43300082911674453	0.36793298160444327	0.44485753722770793	0.39544825149674234	0.42937539460924457	0.4169116115023671	0.5144423555405686	0.3878311916611423	0.4875226163417523	0.3758923489973123	0.39563188235687796	0.4077198486457836	0.40266867138637297	0.34971921544768403	0.4413571326871786	0.49829391271657464	0.4718766205848678	0.4406771898765533	0.3822582409181689	0.41867306767669255	0.4754864984097871	0.44815725883804214	0.4072893116414438	0.36390059022469645	0.4128134168390652	0.5457140009272092	0.3760934267749807	0.3814709956672377	
P08172	0.3605149085722402	0.428660204228894	0.5981325874838835	0.4325088528140808	0.4764271877492259	0.3605844810174291	0.45224409639874263	0.44008512870286237	0.4735098019879227	0.4018069994334565	0.40393537447902617	0.4774958868624628	0.40633167052007024	0.43686884868275166	0.49098652384798236	0.32163240036618984	0.5429695281290484	0.41639388298213187	0.46107964372455823	0.5184389725005275	0.4986664871274371	0.5282804828908065	0.3779203127654191	0.3921024337435657	0.38491261435949287	0.3546612136039352	0.6286504146646464	0.4757665501303091	0.38128359027117875	0.5070289850220204	0.3085961023096019	0.3321059256734719	0.33097760703223333	0.5226544733093792	0.42659999868561926	0.30719452474731457	0.44384223051785987	0.30288141573751615	0.5192011375795652	0.4162998222097097	0.5249790281056542	0.4254337823134297	0.3625866601606367	0.5313744622972958	0.9999999999999996	0.6351256927590064	0.5123279262128492	0.6449665587168465	0.5390900372715163	0.4345176306845997	0.512600572271332	0.42529006482624343	0.4663617854215669	0.4502098621128645	0.3019762824841682	0.4289085198640412	0.6363840759290182	0.5695604744121361	0.4519649162024172	0.498762319735415	0.33601870805477396	0.36214027355895123	0.33718457158791254	0.5469582336443368	0.38327402686832196	0.3361548601757758	0.40962844218439104	0.4695632218038673	0.5730187982746872	0.3947384095019584	0.34944994635936766	0.4593500552178577	0.4603494656237705	0.3523739730689661	0.5662459627367227	0.364455965406654	0.4150192362554903	0.40903890067347803	0.39327367539266433	0.49342292694362233	0.4824690975122121	0.48482969151674793	0.5453443088259449	0.41857339966903895	0.40143184330369397	0.4728138903547447	0.31692514620362133	0.46640655157082156	0.4059621784804438	0.5693920709927102	0.5575943287061993	0.44362516061951734	0.34336350453972153	0.46001926166813056	
P30939	0.3676085168010801	0.4433314569446602	0.44806256861988275	0.4230409744632801	0.43250493594450456	0.3855494810107275	0.36960508772958933	0.3938249146104673	0.4464986336173172	0.39489969408211173	0.3897112349606975	0.49470420385937347	0.37861290793602576	0.3855623507078547	0.4369870386551843	0.3003966815697352	0.5062211630003511	0.44073982117761246	0.3516149580342003	0.47225216310044826	0.42399988570151126	0.4372140440467926	0.35709589249118767	0.3943616145368909	0.3457704453626851	0.36676074693314376	0.46493939915101934	0.43066418003695195	0.4053649130512814	0.5092580456955254	0.36249968893610085	0.31546635895425473	0.3363709958411035	0.29882722916398596	0.367484857258373	0.2977305656884721	0.5051973060675261	0.39435859758621167	0.46439476342524477	0.47618074296356094	0.4537952974072935	0.4500900106945227	0.3528027439506855	0.5222870741648231	0.6351256927590064	0.9999999999999998	0.4327316867778825	0.4327775472529978	0.5263385306598347	0.4638333904015127	0.4077777973239058	0.40780434703774426	0.41153605814087535	0.3872133820168577	0.36462344746078634	0.44535288249043264	0.4643329621892325	0.5232172953018068	0.4571885376643641	0.4573148954494909	0.3430531289608668	0.43267882197787744	0.36103741315299925	0.6365473633130472	0.42190817421391574	0.32397696696093725	0.36806386695338245	0.4363338782427445	0.5306110100405719	0.33450045247516347	0.36912556915512074	0.45586412495322104	0.4562174275658238	0.40649053479689545	0.3968440888442804	0.404853574761713	0.4132487085777772	0.4379001137093561	0.3189554548733362	0.4248167785419303	0.4466476365563686	0.44169413280492176	0.49201929298589575	0.3684113504602424	0.47418187921361715	0.4047359927901274	0.34139139998781	0.4301657169330111	0.38558524111826825	0.5355755187281953	0.4862360598471687	0.43966304884398183	0.3111736559532148	0.3840578254029783	
P21728	0.2704086037602479	0.33806051992012065	0.42118015777666573	0.4183066007409523	0.40919153623591964	0.29116051982240804	0.39643770098779435	0.4556902099536507	0.4852829686528745	0.3580789207512005	0.3131716865842734	0.4825302743980502	0.24425690874492134	0.4285191297183504	0.44963470240331715	0.22964140587071757	0.5349412387753444	0.4157933608069428	0.3861339033725513	0.4907024615741912	0.6516728600036197	0.4225380316735038	0.4041151185667202	0.37925642272261706	0.3299100556665455	0.246346935710057	0.6019475649892092	0.487783753715447	0.5066827246624743	0.4285434553030275	0.22791909898620433	0.2918456721147525	0.29438885312065277	0.4304434163076424	0.4431844919878193	0.2572679450729596	0.45405194459814097	0.29632342279386603	0.42269580929567135	0.4507082497905385	0.7101661828119618	0.4781555927210067	0.24844784743144066	0.42341671585509444	0.5123279262128492	0.4327316867778825	1.0000000000000002	0.43844884160225517	0.5228365020084023	0.36297710492534563	0.6206182860291478	0.3779696084494014	0.5064090248442701	0.5525771065214469	0.2840347374635637	0.5714862368490083	0.4003110739132665	0.5021501366465906	0.49582561328909497	0.37097198139230936	0.24358973286527436	0.31450452258377937	0.3049078986788574	0.5338148991241948	0.3201954102660952	0.40526107122712185	0.41414910425771867	0.5087487916815807	0.5659285322818561	0.3242587489917333	0.2806799106766997	0.44512470683890515	0.44037595317832257	0.3362389272597026	0.4180746482789506	0.25142663133220755	0.4706917530107444	0.3450668780564494	0.3696107231131808	0.4915205347288576	0.4716334144085216	0.4229077701366485	0.4837087909065152	0.41695389302570934	0.41149539253021783	0.5516022197285734	0.3216933915639816	0.34674380405906036	0.4455343239614748	0.5382851442261091	0.4951966091002593	0.3664565529517919	0.18449481255068007	0.798355430533379	
P20309	0.3817473953045801	0.35964855304273463	0.5163745607067671	0.40709338097299425	0.3806671491295171	0.3951748302327549	0.35920050250609054	0.4202810741265422	0.37879834086945474	0.3620858079474999	0.3712721943300158	0.33380709445463425	0.27965487135183625	0.38825239900894404	0.2989001627755419	0.2856992524826052	0.42552397820443266	0.4328697881442838	0.3676517512197453	0.3972032818895184	0.39053250341960083	0.5308811429369455	0.3522171855496424	0.3362821415275685	0.3786180758477574	0.3605116773129008	0.6013554215802872	0.403063522403621	0.35273509890798066	0.4132449223406421	0.2714042432289268	0.21298014658325248	0.2938218114788276	0.34688950879190183	0.41489165541658046	0.2692062452777555	0.4016030962020776	0.2983132024643123	0.3360791616217399	0.29964069216015377	0.3707780002719774	0.3660461133552125	0.22096408787145327	0.4703953351160529	0.6449665587168465	0.4327775472529978	0.43844884160225517	1.0000000000000007	0.36371645511367756	0.3809325279843363	0.4343246288696563	0.30897345927123654	0.33725847442034074	0.4554704658049993	0.3581704656471802	0.33759191006140304	0.7249334844181368	0.41091234286830625	0.3504294965593684	0.3844948320994501	0.3598673229533329	0.31434773303792574	0.29185238616660686	0.3799994312631645	0.3622254104391811	0.34684397915133736	0.32906650996720055	0.3003251402603264	0.3904768227670242	0.23979259716608028	0.36603529729809026	0.299976235887761	0.30526740889031445	0.3613570112267752	0.40670276308620934	0.19602841552421735	0.27631801154519736	0.3041515033139417	0.3589723060738072	0.3795009695911686	0.3102564815914146	0.3616500671002542	0.39302270467765876	0.328148224894936	0.2685647812416354	0.39180231791173437	0.2824480664590261	0.36188279485351393	0.30239354031539556	0.4403509438714146	0.4068354696937221	0.3914002845432908	0.35104417954326705	0.38856257902332597	
P28222	0.27737078490206274	0.2887491567853484	0.36279265447970266	0.3741879013946817	0.4155929808216217	0.3286996540478314	0.341572061794131	0.3564162123336593	0.47705084761242694	0.30643347738938553	0.3722983341395864	0.42966690962879195	0.28713617691311577	0.34970993210114143	0.49225362451328747	0.2610861527463383	0.49324728259479456	0.3330779589669456	0.30513372962208163	0.44829771278719077	0.4436126650834942	0.37852237379314146	0.3740862256423827	0.36493371649540784	0.27608671024181874	0.2712830174230222	0.4242929477965913	0.4175490521065507	0.3693284614950129	0.4261299873194614	0.19849928129917532	0.2845707920470883	0.2648582493124486	0.32565624065270105	0.4095422756083079	0.23967473227565417	0.4274829035073267	0.23457798521320128	0.4059518086029158	0.4014843468221885	0.5236303887233335	0.433005737599681	0.29345008369284836	0.39510182506544866	0.5390900372715163	0.5263385306598347	0.5228365020084023	0.36371645511367756	1.0000000000000004	0.40776612314247723	0.39261792928022143	0.3199321191795771	0.4477031566449935	0.3538590723089004	0.2909706713343635	0.5208834242467131	0.38387706615459927	0.4394503120231998	0.4038049141853213	0.34133844863072255	0.21275931558147176	0.33559529400593024	0.2779950610986025	0.6115649175699297	0.3360794879968103	0.2691295104197102	0.3830856628566427	0.47767114936674593	0.5164936224791252	0.26581296441752383	0.2510271127564432	0.45229557780657503	0.41309969430157634	0.3077046998816657	0.42940422207822776	0.31205054921628983	0.36600615386830077	0.3136766307647818	0.3216675977958422	0.4261913086668805	0.4678917723374018	0.421637873320559	0.49805400763460256	0.42727962977793754	0.37140795817948763	0.47128965952807306	0.2767416378774732	0.3713405283856591	0.4025254212627912	0.5429279825250267	0.49862118044166287	0.3571853639721459	0.25944262385932704	0.5034469890565779	
P41595	0.29954219726291076	0.2638729116014981	0.33182969793186434	0.3451323222719531	0.35131491964749106	0.3096756083638291	0.23102029065120538	0.3692871124408067	0.38505893273254865	0.3258690057845589	0.3161025297811798	0.349362793033424	0.295814776096351	0.31118410545353603	0.3936766808452924	0.22945144690623176	0.3629991065365329	0.37068135001017677	0.3410471107634156	0.4098764847417341	0.32239050964887944	0.4321398736398272	0.28085502227254516	0.31083761077348004	0.28307529268961157	0.32336161910638894	0.3856526746433364	0.32418133344511857	0.2864679087122289	0.34184386960325486	0.22380757746805624	0.17792513516501718	0.26906684626311195	0.29654402409451164	0.3915994383691874	0.2322732929895675	0.3410314379567041	0.29506637378434175	0.42812452108464605	0.3046579721763147	0.3571716070748565	0.2981461055147636	0.23557211293700092	0.4208801549957854	0.4345176306845997	0.4638333904015127	0.36297710492534563	0.3809325279843363	0.40776612314247723	1.0000000000000007	0.34792095848175464	0.18445506967219602	0.33883812504674615	0.3263219250783219	0.2989766863634792	0.32753584759004073	0.3655843543851824	0.32453882774935716	0.3505291725021289	0.3006260651516989	0.2973021205852801	0.33171047593199127	0.3149696168143655	0.4370743499788148	0.3045519290495629	0.2663873619621619	0.3749131842135983	0.3699652386739844	0.3888868384620078	0.22953503554686347	0.3234836279700133	0.35008659988031865	0.3201558064033547	0.3854325512792918	0.38405927443260646	0.23067111675258	0.22660236429975977	0.3363305212745058	0.24754143509682952	0.3169622845432014	0.33577194709409997	0.3827248950136766	0.465649600802846	0.32140855584476113	0.31234307828521735	0.36602096239679877	0.2924888293894647	0.3321857193842499	0.22797639458409374	0.4060729200498215	0.3946185820834275	0.38946405724028055	0.23706131705900904	0.3166399858508477	
P41594	0.28963453960858726	0.2791017292417005	0.38287665812529903	0.3148150172700236	0.39887559913311144	0.2618473349312135	0.3543305534897231	0.4754276062901297	0.4938089253877812	0.3443754292228681	0.3164823224041724	0.5027475906554288	0.24662562427631873	0.49668038858438646	0.3672756573792253	0.19036522972681094	0.6405762359532491	0.40206164764746954	0.3410215189886878	0.44640855253632683	0.5168718014040942	0.3527267101800369	0.4208896329600081	0.3456040591525314	0.36237005626420526	0.32684468937658434	0.6760539623741265	0.6471275249834456	0.36240813380311654	0.5770708435062484	0.2123161624568511	0.27837322628741873	0.2893381272473881	0.36636990885187143	0.28912489830567123	0.2488725152340121	0.35870278776546805	0.25162682363158384	0.35277520399580165	0.34909858181403686	0.47118695537931254	0.3342263103149561	0.22389858292649503	0.3986202471379299	0.512600572271332	0.4077777973239058	0.6206182860291478	0.4343246288696563	0.39261792928022143	0.34792095848175464	1.0000000000000004	0.35809643740383046	0.511290054293623	0.7705763323699519	0.27786210926968496	0.4409536539502081	0.4201407495819671	0.5492517368962814	0.39334927009783044	0.4499402021510979	0.24749326537383115	0.293657057861866	0.31672422687913787	0.4438819567668645	0.2698671454598651	0.3776204263654059	0.2872112284778079	0.47922763750784925	0.6019414327918957	0.3241067304107269	0.31287208106342984	0.3728950064508345	0.35887288338458134	0.34326853997248635	0.33825981941681116	0.2323728950675616	0.44630778440037217	0.2923018180657916	0.36870586934143457	0.6121465273554122	0.385999199746612	0.331162022197405	0.4318548084538054	0.3330907526156244	0.3167139858650549	0.5226671717206612	0.26406359632393955	0.3359693649183077	0.3617262806948034	0.5063590256179196	0.4243767541219653	0.2634191511409466	0.2913202237161472	0.47732863589181485	
O60883	0.2467320424210999	0.3061329419092468	0.3673788882551535	0.241752953780611	0.2575462420404058	0.214385084299215	0.34258598341546165	0.4337020106532089	0.2958158402806571	0.3137529516082166	0.26260163821785587	0.4025522925499779	0.3488812329652503	0.35991293499369087	0.25341211777656114	0.24236223127194187	0.4532516637797223	0.3445831023100118	0.24635471776587986	0.25771912460914487	0.3507710634672222	0.24167413257320378	0.2725249104785804	0.20493003340966076	0.19425807392369207	0.27934256876627367	0.349899497196288	0.45074263040081786	0.32376737540978184	0.3636434218651368	0.2346334912435132	0.2932806843586525	0.1669423852672436	0.26627256050676207	0.2237437311509481	0.23608181219407476	0.3377305790081288	0.2722014375985906	0.25661989188617235	0.3283759013609342	0.32503568511419195	0.3307970831382474	0.3096878166090944	0.3938614832244903	0.42529006482624343	0.40780434703774426	0.3779696084494014	0.30897345927123654	0.3199321191795771	0.18445506967219602	0.35809643740383046	1.0000000000000002	0.3151276002598359	0.38869475241092866	0.2559889707739428	0.3178047693759872	0.3281376579250223	0.39734128886428566	0.38727744910934925	0.36125572158093666	0.23152390524198188	0.21810830674693993	0.22647725263228274	0.3377366304643441	0.3003163668875786	0.2343730215819931	0.18791985226887792	0.3219568504841352	0.40470721654463077	0.291718396490805	0.26304984073499826	0.24719626227359745	0.3719352011575844	0.28998943276391664	0.2516018958333323	0.2995308310739171	0.36955268485836046	0.3187074220671485	0.2742825470730099	0.468898258650143	0.25157837272641476	0.30864985260331457	0.34799367314509533	0.23027766149156037	0.35325332385782904	0.2804618674725577	0.2262816492462116	0.33014654284307954	0.3429866864411837	0.4082196316037532	0.32866583580396125	0.27883992600601815	0.28921069440773334	0.3265931852081363	
P21554	0.2722255567495407	0.250699731708752	0.352297664827361	0.315473527058239	0.3192866861757164	0.25897684820322375	0.37950294473365465	0.41675555391028873	0.414105316865671	0.36973185203535275	0.2871277223067371	0.3852985388711291	0.25527075681659916	0.3538618681835573	0.37812887107036575	0.3547943453146861	0.4524358379789999	0.3704753984144714	0.3582683533517841	0.36918044627133495	0.41977956730251464	0.38505214449930614	0.3601216445844231	0.28632813441156435	0.26055254734260813	0.28205474335164293	0.4535826019434409	0.39079161097695725	0.42498973188756545	0.40504870058699205	0.24661507098297797	0.34400214123423106	0.2692410960055423	0.36754985657167283	0.3011213869012105	0.2535395507282722	0.33652377703682745	0.28185688173488455	0.43449222555464306	0.2972512231743789	0.4153906928234574	0.3650823448524799	0.2520946073016551	0.39517979948383686	0.4663617854215669	0.41153605814087535	0.5064090248442701	0.33725847442034074	0.4477031566449935	0.33883812504674615	0.511290054293623	0.3151276002598359	1.0000000000000002	0.49436530978707705	0.2171463316475441	0.454013155176631	0.30374180306228626	0.5032783250388607	0.4071427731761602	0.3765810656528422	0.26940079914309867	0.3335180973411336	0.28980055436202856	0.46390437928636125	0.29108925297492794	0.28179241102946045	0.38460243276907546	0.4442436925878961	0.5143767566655431	0.37345636686331984	0.2697176783928334	0.4281757285294807	0.3615642919665448	0.2868218868321856	0.4301944641050277	0.2764921853341237	0.3909385245841714	0.2977491530807815	0.3531519563782407	0.4327345450507426	0.35769389226736104	0.3174150218137457	0.4988950356183486	0.34344794481830465	0.3492722043553841	0.3680473376735328	0.22493995888009555	0.3554940447357659	0.4314070344379757	0.4750361659400242	0.46360468885122064	0.3425566169986074	0.16839611671092508	0.4378797870078046	
Q13255	0.3078421042044033	0.2754491260881152	0.3488295812272512	0.32888813666301786	0.3024734649546865	0.24618490797385967	0.41728868726775825	0.48635103474819374	0.4426631358507843	0.346433296995037	0.36735253192268386	0.4964812749696401	0.2928294558632407	0.4460858418573403	0.28722556098564395	0.27079640523731113	0.6125196358324324	0.4335207216846769	0.34910549059012375	0.3810229550799954	0.49477245203261244	0.38279794651701105	0.40357938652686126	0.33256113475589133	0.3727956703314045	0.33348722500547767	0.5847771353047484	0.6611034828679321	0.35585037381676465	0.5485021010031841	0.24084118749978273	0.30988785184928774	0.3018898905798544	0.3027949707443267	0.31368170261481454	0.2766778872823915	0.3742768720867682	0.3085999616969678	0.32375354301299586	0.35574193100738294	0.4200602688001958	0.3648360006769213	0.22447700004795418	0.36467648498809796	0.4502098621128645	0.3872133820168577	0.5525771065214469	0.4554704658049993	0.3538590723089004	0.3263219250783219	0.7705763323699519	0.38869475241092866	0.49436530978707705	0.9999999999999998	0.28657137098038676	0.36726389750541877	0.4134631729731739	0.5032576892783936	0.39406870438832253	0.493624053665636	0.27708104558378166	0.3111128040080885	0.3112905628785462	0.36984348549811064	0.3154975333029283	0.3781294553502548	0.245838456282215	0.47030210733463135	0.551720542028926	0.2963513410525753	0.3557040218280655	0.3294183576609481	0.32674525550841904	0.3474962229042491	0.2846645176440351	0.22504921409319517	0.3592809017934314	0.26288790812332724	0.3274534356603209	0.6069594334581435	0.3358451994562935	0.3325750840073324	0.4084772903163043	0.2822953712682742	0.3298863114236409	0.48059248547595274	0.3078736671233361	0.3389740572752873	0.3363609879476094	0.4808900289360693	0.3811198608493588	0.2826470109909769	0.2835805254928979	0.40270347755349806	
Q9NS75	0.5634261533034033	0.36024729437949166	0.20302291919715554	0.33663191492769284	0.36697512042221636	0.326728062203383	0.2510750742470139	0.2408322982474192	0.2612381702075309	0.42009058053827253	0.2579862003673264	0.2409167082771197	0.2084597440725359	0.23326343794098614	0.26941415876699454	0.34930772978572316	0.3009426819967733	0.3333363079718068	0.2842104148659252	0.37291925148699484	0.2448347484252178	0.4180769866062976	0.24158281889150146	0.2942968793545628	0.3615274163912764	0.512720376869045	0.3340226913485413	0.3019917472505904	0.32919429983421244	0.32076713619483677	0.2528964268330177	0.28041329936805315	0.25330770406648195	0.2750174944490384	0.26766833626322106	0.2460070108943851	0.2928063288710867	0.4246969505812116	0.20783599480062595	0.32029856150103453	0.24806231003596046	0.3030195064698745	0.31274240598966974	0.5070924421953467	0.3019762824841682	0.36462344746078634	0.2840347374635637	0.3581704656471802	0.2909706713343635	0.2989766863634792	0.27786210926968496	0.2559889707739428	0.2171463316475441	0.28657137098038676	1.0	0.28457042396962423	0.37302554296866486	0.28429355225797526	0.33662852206502447	0.289115676576176	0.420617281276212	0.38858613975724166	0.3786563556997309	0.3164121010810142	0.4149544480902573	0.31625935533030136	0.32245321027112533	0.25401604247879966	0.30853736496054784	0.2648418723502961	0.42195804803312476	0.2650672644331651	0.20304057968029995	0.26538957874695324	0.3292632823728138	0.2644595992669564	0.23238556574856198	0.3476793170730057	0.30651466079001244	0.24952028090162298	0.30483656190961284	0.3696617759856326	0.2762711316806745	0.2920864670784701	0.28948700552556994	0.25446703481066574	0.34654657803402567	0.33534877647855266	0.28854569702600597	0.26366433486500196	0.26645025960195046	0.3944632065287845	0.4066486866153136	0.24827190742030852	
P34969	0.30515247933246353	0.26874325872701577	0.3045994228961908	0.3825784791778166	0.37503803020659215	0.2729983291119121	0.33670076731494214	0.38691570820718485	0.48947421950850317	0.3567872510878264	0.39552281240936593	0.3474124496441237	0.2580906910383367	0.296868990394494	0.4357853483976087	0.3236552499870729	0.43997607433877217	0.35546922939892867	0.3348854834258879	0.4597557260641006	0.3350370486709163	0.3765131909743047	0.37049765291989395	0.2762061245368091	0.33218658602001006	0.22035324393521466	0.4100064578146557	0.34140836185343426	0.443983140142549	0.35677342302721293	0.2836006782725393	0.3539878536274269	0.2219966363758919	0.37965412800261766	0.39934320178782856	0.243345705336914	0.39297529163785894	0.31767429398662833	0.3663130248633344	0.36276668679115254	0.4613389202755952	0.39658543343057606	0.2738233041192396	0.3988366930190625	0.4289085198640412	0.44535288249043264	0.5714862368490083	0.33759191006140304	0.5208834242467131	0.32753584759004073	0.4409536539502081	0.3178047693759872	0.454013155176631	0.36726389750541877	0.28457042396962423	1.0000000000000007	0.3806878849283538	0.42153055679283247	0.41388723194631216	0.3157628514328747	0.2767419315050635	0.33129536764186296	0.3545706491479359	0.4958375777004619	0.3335824309137366	0.2717058899949025	0.43614491398135763	0.3959537728402016	0.3988346854734658	0.2742377026652688	0.2962394851952251	0.3922399465618296	0.3708109094412907	0.32969689148776643	0.43811101664190377	0.26711230744067915	0.3877802770206692	0.3651293133119008	0.28588834936779184	0.384941977558739	0.4625502948269844	0.42602510000783483	0.45802833344832083	0.4936760487527304	0.3538082732191806	0.5005857463337784	0.30955623534714855	0.3293497069374447	0.3899149107472965	0.37957018967256567	0.49469161185973104	0.311188734913175	0.24148894651666242	0.593962703280295	
P08912	0.3669286500336979	0.3314006212117374	0.5405527485203265	0.4002947489643224	0.4098037636001993	0.40073471308078523	0.34077199839179695	0.39856411726091606	0.35923413110585944	0.372612985946981	0.4369412701540816	0.31138820658890437	0.3246671312967682	0.3674890021360923	0.28591705345516605	0.3036720504064382	0.4171837775579366	0.41529753236982386	0.3587718312340593	0.4379429824293607	0.3299150575795706	0.5220727983269218	0.34713556402566326	0.3281153320773799	0.3850180268771868	0.3556943089018415	0.6027148777852855	0.41117232239057855	0.316911272082161	0.4328733864660813	0.236968485429645	0.23753519922445496	0.31043969812406647	0.4035405573365426	0.39939867645481203	0.2722851400798296	0.38284059192122444	0.3086450837493256	0.36770719935241236	0.314366843048665	0.374264680621715	0.35957529675460687	0.26158965549252844	0.467604742040274	0.6363840759290182	0.4643329621892325	0.4003110739132665	0.7249334844181368	0.38387706615459927	0.3655843543851824	0.4201407495819671	0.3281376579250223	0.30374180306228626	0.4134631729731739	0.37302554296866486	0.3806878849283538	1.0000000000000009	0.3913891865762752	0.35018791438923674	0.4354806563965113	0.39585351157794874	0.3492125753528435	0.3352046643327141	0.3976923266759307	0.3985309154574747	0.3779110264985614	0.2957074098760377	0.3418582013747646	0.3849699105550777	0.29371508801642743	0.3384417403832621	0.29929103175186195	0.3759033581828446	0.4000734354747004	0.3914912858406468	0.2521311271690662	0.2623446342145864	0.34008037999685753	0.31298937373242475	0.37392370617204784	0.30958757239480605	0.38587673780008197	0.367038193203682	0.3219056045058528	0.26146369785276946	0.387931367044967	0.30501067720514763	0.3948305878703702	0.30496129598957783	0.39094867308627324	0.4026206837828067	0.4210792358577746	0.35149281217687267	0.3598685638066912	
Q9UBS5	0.30309666052483053	0.3783529047056896	0.4441094078344329	0.3650062214207752	0.322216342642345	0.350436654705801	0.42196177346105557	0.41950256775673284	0.4160617249115137	0.3566120410368878	0.4118981228384449	0.4481749823701884	0.2948434322554257	0.4246054960271749	0.4254090819360491	0.31920269781530053	0.5569433852019758	0.32350617655943503	0.3464534243374744	0.38652460893211693	0.4565866949192331	0.36866916260497773	0.3823175273633609	0.34563030218834045	0.35576493930987274	0.2998088464802441	0.50317813369959	0.48396004859258923	0.37341725970544093	0.5160072938421159	0.28137112026447214	0.3275033512209885	0.3214122022477096	0.3424271277611648	0.37343417472965856	0.27902465254992515	0.42047451507966216	0.33448904154267756	0.4240523240019426	0.4329101437868106	0.4742649309417334	0.41384919278511634	0.2450681288614645	0.42854053311947615	0.5695604744121361	0.5232172953018068	0.5021501366465906	0.41091234286830625	0.4394503120231998	0.32453882774935716	0.5492517368962814	0.39734128886428566	0.5032783250388607	0.5032576892783936	0.28429355225797526	0.42153055679283247	0.3913891865762752	1.0000000000000002	0.44288711809178255	0.46620251597337153	0.3044264767418329	0.3748038035681138	0.34664121002631487	0.493165536024146	0.3342584299796626	0.2880925772726629	0.353752360267789	0.49399630728536326	0.5789193235421508	0.3255815014436642	0.3444218572907495	0.3828009270335204	0.4117420122377808	0.3278167013293493	0.4009428254438123	0.2726582642469939	0.41208781007484335	0.3277732670975371	0.30915334780245607	0.5096192013053263	0.38552936993407894	0.3447039311646093	0.48537521712740284	0.32918681787198756	0.42154065143324077	0.41091797380831285	0.3217908919841587	0.3624264849826193	0.33612583269660995	0.5117726877075487	0.5320627000243678	0.3546290337842868	0.29514267647223924	0.4296965752754487	
