	Q14833	P30556	P08173	O60883	P30874	Q15077	P21731	Q8TDS4	P41231	Q9Y271	P43116	P25024	P35372	P28335	P08588	P43088	P35346	P51582	P30872	Q8NFJ5	Q9UBS5	Q99677	P08100	P41143	P41145	P47898	O95665	Q9Y5N1	Q9NS75	Q9H3N8	P28222	P35367	P08908	P47900	P48039	P29275	Q9NPC1	P35368	P25105	Q14416	P37288	P30939	Q14832	P14416	P28566	P21918	P32238	P25100	P41594	P32745	P34981	P32239	P43115	Q15391	Q13255	P50406	O00222	P25021	P11229	P08172	P51681	P43657	P34995	P21554	Q15722	P35462	P28221	Q13258	P20309	P43119	P35348	P0DMS8	P07550	P30542	P41595	P18825	Q9H244	Q96G91	P13945	Q5T6X5	P34969	Q13639	P18089	P21917	P30518	P29274	P28223	P08913	P24530	Q14831	P25101	O15303	P08912	P21728
P28566	0.3333333333333333	0.23333333333333334	0.26	0.23255813953488372	0.23684210526315788	0.14285714285714285	0.1724137931034483	0.1956521739130435	0.15	0.17647058823529413	0.21951219512195122	0.17647058823529413	0.2727272727272727	0.2972972972972973	0.21428571428571427	0.17647058823529413	0.3023255813953488	0.18604651162790697	0.28	0.11290322580645161	0.3793103448275862	0.16363636363636364	0.2	0.2777777777777778	0.29411764705882354	0.3793103448275862	0.3142857142857143	0.44	0.15254237288135594	0.2153846153846154	0.2826086956521739	0.2	0.3142857142857143	0.16666666666666666	0.3	0.2564102564102564	0.14516129032258066	0.2727272727272727	0.15789473684210525	0.30303030303030304	0.18867924528301888	0.3103448275862069	0.3611111111111111	0.27586206896551724	1.0	0.2222222222222222	0.26	0.2972972972972973	0.3	0.2826086956521739	0.3142857142857143	0.29411764705882354	0.29411764705882354	0.1320754716981132	0.28125	0.23636363636363636	0.19230769230769232	0.24489795918367346	0.2857142857142857	0.23076923076923078	0.16666666666666666	0.1956521739130435	0.13157894736842105	0.3142857142857143	0.23076923076923078	0.28205128205128205	0.3125	0.2903225806451613	0.29545454545454547	0.24242424242424243	0.18518518518518517	0.11764705882352941	0.26666666666666666	0.275	0.22413793103448276	0.18181818181818182	0.17647058823529413	0.16666666666666666	0.1875	0.16129032258064516	0.24324324324324326	0.3333333333333333	0.22916666666666666	0.21052631578947367	0.16216216216216217	0.24489795918367346	0.25	0.22916666666666666	0.15384615384615385	0.29411764705882354	0.16279069767441862	0.1956521739130435	0.25	0.3125	
P21918	0.1956521739130435	0.1282051282051282	0.22807017543859648	0.17647058823529413	0.17391304347826086	0.10526315789473684	0.1388888888888889	0.14814814814814814	0.1276595744680851	0.17543859649122806	0.11764705882352941	0.09302325581395349	0.1951219512195122	0.25	0.20833333333333334	0.06349206349206349	0.16666666666666666	0.11538461538461539	0.16393442622950818	0.07042253521126761	0.20512820512820512	0.109375	0.15625	0.15217391304347827	0.1590909090909091	0.2702702702702703	0.15217391304347827	0.22857142857142856	0.11940298507462686	0.2112676056338028	0.17857142857142858	0.140625	0.20454545454545456	0.08620689655172414	0.1568627450980392	0.19148936170212766	0.09859154929577464	0.225	0.10606060606060606	0.21951219512195122	0.14754098360655737	0.15384615384615385	0.24444444444444444	0.29411764705882354	0.2222222222222222	1.0	0.12903225806451613	0.25	0.24324324324324326	0.15789473684210525	0.1276595744680851	0.21428571428571427	0.13333333333333333	0.08064516129032258	0.23076923076923078	0.171875	0.3018867924528302	0.0967741935483871	0.19444444444444445	0.14705882352941177	0.11363636363636363	0.12727272727272726	0.08695652173913043	0.23255813953488372	0.1	0.35714285714285715	0.20689655172413793	0.11904761904761904	0.16363636363636364	0.2	0.24561403508771928	0.09210526315789473	0.25	0.13725490196078433	0.14705882352941177	0.18032786885245902	0.13559322033898305	0.10526315789473684	0.16363636363636364	0.12857142857142856	0.2619047619047619	0.19696969696969696	0.2	0.13432835820895522	0.13636363636363635	0.1724137931034483	0.21818181818181817	0.2222222222222222	0.18181818181818182	0.18604651162790697	0.1875	0.19230769230769232	0.17543859649122806	0.3611111111111111	
P32238	0.125	0.15555555555555556	0.14705882352941177	0.1724137931034483	0.14814814814814814	0.2033898305084746	0.1951219512195122	0.12903225806451613	0.22	0.22950819672131148	0.14035087719298245	0.1702127659574468	0.2127659574468085	0.18867924528301888	0.15789473684210525	0.20967741935483872	0.22413793103448276	0.2222222222222222	0.1791044776119403	0.13513513513513514	0.25	0.2153846153846154	0.0975609756097561	0.22	0.18	0.1702127659574468	0.22	0.1590909090909091	0.2028985507246377	0.189873417721519	0.21311475409836064	0.265625	0.17307692307692307	0.16393442622950818	0.24074074074074073	0.2549019607843137	0.19444444444444445	0.1875	0.19117647058823528	0.13725490196078433	0.2	0.20454545454545456	0.18518518518518517	0.13043478260869565	0.26	0.12903225806451613	1.0	0.23529411764705882	0.125	0.15625	0.2978723404255319	0.2553191489361702	0.1568627450980392	0.171875	0.16666666666666666	0.16901408450704225	0.1323529411764706	0.26666666666666666	0.13333333333333333	0.09302325581395349	0.14	0.1864406779661017	0.16	0.17307692307692307	0.26	0.18181818181818182	0.2	0.2222222222222222	0.22033898305084745	0.19148936170212766	0.1791044776119403	0.1375	0.15217391304347827	0.15789473684210525	0.2112676056338028	0.14285714285714285	0.15384615384615385	0.14516129032258066	0.14285714285714285	0.17567567567567569	0.17307692307692307	0.20833333333333334	0.15625	0.2	0.16	0.22580645161290322	0.171875	0.1935483870967742	0.1320754716981132	0.18	0.18181818181818182	0.1864406779661017	0.20967741935483872	0.16326530612244897	
P25100	0.17073170731707318	0.23333333333333334	0.21153846153846154	0.20454545454545456	0.20512820512820512	0.19148936170212766	0.36	0.1702127659574468	0.21052631578947367	0.17647058823529413	0.19047619047619047	0.17647058823529413	0.3125	0.3333333333333333	0.24390243902439024	0.15384615384615385	0.24444444444444444	0.1590909090909091	0.20754716981132076	0.06153846153846154	0.21212121212121213	0.16363636363636364	0.2	0.3142857142857143	0.2571428571428571	0.25	0.24324324324324326	0.2857142857142857	0.13333333333333333	0.1791044776119403	0.20408163265306123	0.2	0.21052631578947367	0.16666666666666666	0.23809523809523808	0.2564102564102564	0.12698412698412698	0.4	0.15789473684210525	0.19444444444444445	0.18867924528301888	0.26666666666666666	0.16666666666666666	0.27586206896551724	0.2972972972972973	0.25	0.23529411764705882	1.0	0.25806451612903225	0.22916666666666666	0.2777777777777778	0.2571428571428571	0.2571428571428571	0.1320754716981132	0.20588235294117646	0.15254237288135594	0.19230769230769232	0.17307692307692307	0.2	0.14285714285714285	0.2	0.1956521739130435	0.16216216216216217	0.2777777777777778	0.2	0.25	0.21153846153846154	0.21212121212121213	0.29545454545454547	0.20588235294117646	0.3333333333333333	0.10144927536231885	0.3103448275862069	0.21428571428571427	0.18333333333333332	0.22641509433962265	0.1111111111111111	0.16666666666666666	0.2127659574468085	0.22033898305084745	0.2777777777777778	0.2	0.2826086956521739	0.15	0.16216216216216217	0.2708333333333333	0.25	0.2826086956521739	0.21621621621621623	0.2571428571428571	0.19047619047619047	0.1702127659574468	0.2765957446808511	0.23529411764705882	
P41594	0.4444444444444444	0.21739130434782608	0.17391304347826086	0.2222222222222222	0.3103448275862069	0.11904761904761904	0.19047619047619047	0.12195121951219512	0.15625	0.13333333333333333	0.1388888888888889	0.19230769230769232	0.375	0.39285714285714285	0.2	0.13333333333333333	0.20512820512820512	0.13513513513513514	0.25	0.1111111111111111	0.4090909090909091	0.14583333333333334	0.3125	0.27586206896551724	0.2962962962962963	0.4090909090909091	0.27586206896551724	0.5882352941176471	0.1346153846153846	0.12903225806451613	0.21951219512195122	0.14	0.4230769230769231	0.175	0.16216216216216217	0.17647058823529413	0.08771929824561403	0.2692307692307692	0.16326530612244897	0.4782608695652174	0.14893617021276595	0.3181818181818182	0.3333333333333333	0.47368421052631576	0.3	0.24324324324324326	0.125	0.25806451612903225	1.0	0.19047619047619047	0.23333333333333334	0.2962962962962963	0.20689655172413793	0.10869565217391304	0.5238095238095238	0.1568627450980392	0.23255813953488372	0.13043478260869565	0.42105263157894735	0.2777777777777778	0.2222222222222222	0.15	0.0967741935483871	0.37037037037037035	0.14705882352941177	0.24242424242424243	0.2	0.19230769230769232	0.2	0.18518518518518517	0.14583333333333334	0.08064516129032258	0.2608695652173913	0.23529411764705882	0.21568627450980393	0.21739130434782608	0.18604651162790697	0.11904761904761904	0.2	0.10526315789473684	0.32142857142857145	0.14545454545454545	0.25	0.17647058823529413	0.1724137931034483	0.20930232558139536	0.3076923076923077	0.25	0.2413793103448276	0.2962962962962963	0.1388888888888889	0.21052631578947367	0.18604651162790697	0.375	
P32745	0.18	0.2	0.21311475409836064	0.16363636363636364	0.28888888888888886	0.17543859649122806	0.15384615384615385	0.24528301886792453	0.14	0.18333333333333332	0.24489795918367346	0.1590909090909091	0.23255813953488372	0.20408163265306123	0.16981132075471697	0.16393442622950818	0.3673469387755102	0.14814814814814814	0.36363636363636365	0.08108108108108109	0.275	0.11940298507462686	0.1388888888888889	0.2391304347826087	0.27906976744186046	0.24390243902439024	0.1875	0.20512820512820512	0.14492753623188406	0.16883116883116883	0.20689655172413793	0.1323529411764706	0.1875	0.15517241379310345	0.18867924528301888	0.2	0.10810810810810811	0.17777777777777778	0.14925373134328357	0.17391304347826086	0.12121212121212122	0.225	0.17647058823529413	0.2	0.2826086956521739	0.15789473684210525	0.15625	0.22916666666666666	0.19047619047619047	1.0	0.2391304347826087	0.2222222222222222	0.2222222222222222	0.18333333333333332	0.20930232558139536	0.2153846153846154	0.140625	0.16129032258064516	0.20512820512820512	0.13157894736842105	0.1276595744680851	0.11864406779661017	0.14893617021276595	0.2127659574468085	0.20408163265306123	0.19607843137254902	0.1935483870967742	0.18604651162790697	0.21428571428571427	0.18181818181818182	0.171875	0.14473684210526316	0.2564102564102564	0.14814814814814814	0.17142857142857143	0.16923076923076924	0.12698412698412698	0.11666666666666667	0.15254237288135594	0.2028985507246377	0.16326530612244897	0.27692307692307694	0.1864406779661017	0.23076923076923078	0.125	0.16129032258064516	0.18333333333333332	0.16666666666666666	0.12	0.1702127659574468	0.1509433962264151	0.15789473684210525	0.18333333333333332	0.20454545454545456	
P34981	0.21052631578947367	0.25	0.17307692307692307	0.275	0.21621621621621623	0.22727272727272727	0.28	0.15217391304347827	0.2222222222222222	0.23404255319148937	0.2	0.22580645161290322	0.25	0.24324324324324326	0.225	0.23404255319148937	0.2857142857142857	0.32432432432432434	0.2916666666666667	0.13559322033898305	0.4074074074074074	0.24	0.16666666666666666	0.375	0.23529411764705882	0.3103448275862069	0.375	0.25925925925925924	0.2222222222222222	0.16666666666666666	0.2127659574468085	0.23076923076923078	0.2222222222222222	0.22727272727272727	0.25	0.3055555555555556	0.1896551724137931	0.21212121212121213	0.18518518518518517	0.24242424242424243	0.2708333333333333	0.38461538461538464	0.2702702702702703	0.16666666666666666	0.3142857142857143	0.1276595744680851	0.2978723404255319	0.2777777777777778	0.23333333333333334	0.2391304347826087	1.0	0.3548387096774194	0.23529411764705882	0.1836734693877551	0.3	0.2	0.15384615384615385	0.2553191489361702	0.25925925925925924	0.15384615384615385	0.21212121212121213	0.2619047619047619	0.20588235294117646	0.2571428571428571	0.2777777777777778	0.17073170731707318	0.19607843137254902	0.3103448275862069	0.27906976744186046	0.25806451612903225	0.16981132075471697	0.13846153846153847	0.2	0.225	0.21052631578947367	0.14545454545454545	0.16	0.2	0.1956521739130435	0.22807017543859648	0.1891891891891892	0.1864406779661017	0.14	0.17543859649122806	0.17142857142857143	0.2553191489361702	0.20833333333333334	0.1875	0.19444444444444445	0.23529411764705882	0.17073170731707318	0.23255813953488372	0.2608695652173913	0.25	
P32239	0.2571428571428571	0.17857142857142858	0.18	0.225	0.22857142857142856	0.18181818181818182	0.25	0.18604651162790697	0.23529411764705882	0.24444444444444444	0.1794871794871795	0.2413793103448276	0.26666666666666666	0.2571428571428571	0.20512820512820512	0.19148936170212766	0.2682926829268293	0.2702702702702703	0.25	0.1206896551724138	0.38461538461538464	0.25	0.18181818181818182	0.3125	0.2903225806451613	0.38461538461538464	0.3125	0.3333333333333333	0.16363636363636364	0.19047619047619047	0.2222222222222222	0.24	0.2727272727272727	0.23809523809523808	0.23076923076923078	0.25	0.11666666666666667	0.1875	0.19230769230769232	0.3	0.20408163265306123	0.36	0.3235294117647059	0.2692307692307692	0.29411764705882354	0.21428571428571427	0.2553191489361702	0.2571428571428571	0.2962962962962963	0.2222222222222222	0.3548387096774194	1.0	0.21212121212121213	0.16666666666666666	0.37037037037037035	0.23076923076923078	0.20833333333333334	0.2127659574468085	0.3333333333333333	0.21739130434782608	0.22580645161290322	0.18604651162790697	0.18181818181818182	0.3125	0.2571428571428571	0.24324324324324326	0.18	0.2857142857142857	0.2619047619047619	0.23333333333333334	0.17647058823529413	0.09090909090909091	0.25925925925925924	0.175	0.19642857142857142	0.1509433962264151	0.19148936170212766	0.18181818181818182	0.1276595744680851	0.13333333333333333	0.2	0.19298245614035087	0.14583333333333334	0.14035087719298245	0.21875	0.1875	0.21739130434782608	0.1956521739130435	0.17142857142857143	0.25	0.1794871794871795	0.275	0.24444444444444444	0.35714285714285715	
P43115	0.15789473684210525	0.32	0.20408163265306123	0.1951219512195122	0.22857142857142856	0.20930232558139536	0.25	0.1590909090909091	0.2	0.16666666666666666	0.24324324324324326	0.2	0.26666666666666666	0.2222222222222222	0.175	0.2727272727272727	0.20930232558139536	0.14634146341463414	0.25	0.1016949152542373	0.2413793103448276	0.15384615384615385	0.23809523809523808	0.3125	0.25	0.2413793103448276	0.2	0.28	0.16363636363636364	0.15384615384615385	0.2222222222222222	0.16981132075471697	0.2	0.20930232558139536	0.2631578947368421	0.21621621621621623	0.11666666666666667	0.22580645161290322	0.14814814814814814	0.21875	0.18	0.21428571428571427	0.21621621621621623	0.17857142857142858	0.29411764705882354	0.13333333333333333	0.1568627450980392	0.2571428571428571	0.20689655172413793	0.2222222222222222	0.23529411764705882	0.21212121212121213	1.0	0.12	0.15625	0.16363636363636364	0.11538461538461539	0.16326530612244897	0.18518518518518517	0.21739130434782608	0.1875	0.1590909090909091	0.25806451612903225	0.2	0.15789473684210525	0.21052631578947367	0.20408163265306123	0.2413793103448276	0.20454545454545456	0.1935483870967742	0.15384615384615385	0.125	0.3076923076923077	0.20512820512820512	0.21818181818181817	0.1509433962264151	0.21739130434782608	0.15555555555555556	0.20454545454545456	0.1724137931034483	0.2	0.1724137931034483	0.1702127659574468	0.1206896551724138	0.21875	0.2127659574468085	0.16666666666666666	0.1956521739130435	0.17142857142857143	0.17647058823529413	0.1794871794871795	0.18604651162790697	0.21739130434782608	0.15151515151515152	
Q15391	0.1111111111111111	0.11363636363636363	0.10294117647058823	0.16071428571428573	0.1346153846153846	0.2830188679245283	0.15	0.15517241379310345	0.20833333333333334	0.2	0.19230769230769232	0.18181818181818182	0.14893617021276595	0.1111111111111111	0.14545454545454545	0.18032786885245902	0.1724137931034483	0.23529411764705882	0.13432835820895522	0.125	0.15555555555555556	0.1875	0.10526315789473684	0.23404255319148937	0.19148936170212766	0.13043478260869565	0.13725490196078433	0.11627906976744186	0.14285714285714285	0.18181818181818182	0.16393442622950818	0.21875	0.09433962264150944	0.19298245614035087	0.14285714285714285	0.22	0.22058823529411764	0.10204081632653061	0.2	0.14583333333333334	0.13636363636363635	0.16279069767441862	0.12962962962962962	0.11363636363636363	0.1320754716981132	0.08064516129032258	0.171875	0.1320754716981132	0.10869565217391304	0.18333333333333332	0.1836734693877551	0.16666666666666666	0.12	1.0	0.15217391304347827	0.14285714285714285	0.13846153846153847	0.19672131147540983	0.09090909090909091	0.1	0.17391304347826086	0.17543859649122806	0.12244897959183673	0.13725490196078433	0.25	0.08771929824561403	0.15384615384615385	0.18181818181818182	0.1896551724137931	0.10416666666666667	0.10144927536231885	0.11392405063291139	0.1111111111111111	0.14545454545454545	0.1527777777777778	0.16666666666666666	0.2	0.15254237288135594	0.11290322580645161	0.1506849315068493	0.13725490196078433	0.2	0.14516129032258066	0.15714285714285714	0.1	0.19672131147540983	0.125	0.12698412698412698	0.11764705882352941	0.19148936170212766	0.12727272727272726	0.15517241379310345	0.18032786885245902	0.125	
Q13255	0.36666666666666664	0.2	0.16666666666666666	0.24324324324324326	0.2903225806451613	0.13953488372093023	0.22727272727272727	0.14285714285714285	0.18181818181818182	0.17777777777777778	0.16216216216216217	0.17857142857142858	0.25	0.28125	0.15789473684210525	0.17777777777777778	0.225	0.1891891891891892	0.26666666666666666	0.14814814814814814	0.375	0.2127659574468085	0.21052631578947367	0.25806451612903225	0.27586206896551724	0.5	0.3	0.45	0.17307692307692307	0.14285714285714285	0.23809523809523808	0.18	0.3	0.1951219512195122	0.15384615384615385	0.16666666666666666	0.12280701754385964	0.20689655172413793	0.18	0.38461538461538464	0.16666666666666666	0.34782608695652173	0.3548387096774194	0.30434782608695654	0.28125	0.23076923076923078	0.16666666666666666	0.20588235294117646	0.5238095238095238	0.20930232558139536	0.3	0.37037037037037035	0.15625	0.15217391304347827	1.0	0.17307692307692307	0.25	0.14893617021276595	0.38095238095238093	0.25	0.25	0.17073170731707318	0.125	0.3448275862068966	0.20588235294117646	0.19444444444444445	0.16666666666666666	0.2222222222222222	0.25	0.21428571428571427	0.14	0.09523809523809523	0.19230769230769232	0.15789473684210525	0.16363636363636364	0.16	0.1276595744680851	0.13953488372093023	0.19047619047619047	0.14035087719298245	0.3	0.16071428571428573	0.18181818181818182	0.14814814814814814	0.2	0.14893617021276595	0.2619047619047619	0.18181818181818182	0.1875	0.32142857142857145	0.16216216216216217	0.2631578947368421	0.20454545454545456	0.34615384615384615	
P50406	0.15254237288135594	0.16326530612244897	0.12162162162162163	0.15873015873015872	0.17543859649122806	0.13432835820895522	0.14893617021276595	0.11940298507462686	0.15789473684210525	0.15942028985507245	0.20689655172413793	0.1111111111111111	0.14814814814814814	0.1724137931034483	0.16393442622950818	0.14285714285714285	0.1875	0.109375	0.21739130434782608	0.09876543209876543	0.2	0.12	0.1111111111111111	0.2222222222222222	0.20754716981132076	0.2	0.17857142857142858	0.16666666666666666	0.1282051282051282	0.2073170731707317	0.1791044776119403	0.19444444444444445	0.15789473684210525	0.1875	0.18032786885245902	0.1896551724137931	0.1375	0.16981132075471697	0.14666666666666667	0.14545454545454545	0.16901408450704225	0.16	0.15	0.14	0.23636363636363636	0.171875	0.16901408450704225	0.15254237288135594	0.1568627450980392	0.2153846153846154	0.2	0.23076923076923078	0.16363636363636364	0.14285714285714285	0.17307692307692307	1.0	0.15492957746478872	0.208955223880597	0.16666666666666666	0.10638297872340426	0.08771929824561403	0.171875	0.10526315789473684	0.15789473684210525	0.13333333333333333	0.20689655172413793	0.18571428571428572	0.17647058823529413	0.203125	0.1509433962264151	0.13513513513513514	0.14285714285714285	0.1836734693877551	0.12698412698412698	0.18181818181818182	0.14864864864864866	0.14285714285714285	0.15151515151515152	0.16666666666666666	0.1794871794871795	0.13793103448275862	0.3333333333333333	0.12857142857142856	0.1125	0.08620689655172414	0.17391304347826086	0.15942028985507245	0.1791044776119403	0.1206896551724138	0.16363636363636364	0.12903225806451613	0.11940298507462686	0.15942028985507245	0.19230769230769232	
O00222	0.21568627450980393	0.0851063829787234	0.203125	0.17543859649122806	0.19607843137254902	0.12903225806451613	0.11627906976744186	0.1896551724137931	0.15384615384615385	0.15625	0.16363636363636364	0.10204081632653061	0.19148936170212766	0.24	0.18181818181818182	0.12121212121212122	0.16666666666666666	0.16071428571428573	0.18181818181818182	0.12162162162162163	0.2	0.13043478260869565	0.1	0.17647058823529413	0.1836734693877551	0.22727272727272727	0.17647058823529413	0.19047619047619047	0.1388888888888889	0.1625	0.21666666666666667	0.14285714285714285	0.15384615384615385	0.12903225806451613	0.15789473684210525	0.14545454545454545	0.11842105263157894	0.12	0.17647058823529413	0.2391304347826087	0.16666666666666666	0.15555555555555556	0.23529411764705882	0.21428571428571427	0.19230769230769232	0.3018867924528302	0.1323529411764706	0.19230769230769232	0.23255813953488372	0.140625	0.15384615384615385	0.20833333333333334	0.11538461538461539	0.13846153846153847	0.25	0.15492957746478872	1.0	0.11940298507462686	0.19047619047619047	0.12195121951219512	0.09803921568627451	0.11290322580645161	0.05555555555555555	0.2	0.12727272727272726	0.30612244897959184	0.18461538461538463	0.17391304347826086	0.16393442622950818	0.1702127659574468	0.16417910447761194	0.08433734939759036	0.15555555555555556	0.08333333333333333	0.14864864864864866	0.19696969696969696	0.12121212121212122	0.09375	0.16393442622950818	0.14666666666666667	0.2	0.14666666666666667	0.15873015873015872	0.12162162162162163	0.14	0.11940298507462686	0.2542372881355932	0.1774193548387097	0.18	0.3181818181818182	0.18518518518518517	0.3269230769230769	0.1935483870967742	0.19148936170212766	
P25021	0.12962962962962962	0.19047619047619047	0.13432835820895522	0.15789473684210525	0.1320754716981132	0.21052631578947367	0.175	0.13333333333333333	0.2553191489361702	0.19672131147540983	0.18867924528301888	0.17777777777777778	0.1956521739130435	0.1509433962264151	0.16363636363636364	0.23728813559322035	0.21052631578947367	0.28	0.18461538461538463	0.10810810810810811	0.23255813953488372	0.203125	0.13157894736842105	0.22916666666666666	0.2127659574468085	0.17777777777777778	0.18	0.13953488372093023	0.15714285714285714	0.22666666666666666	0.2	0.25396825396825395	0.1346153846153846	0.1896551724137931	0.22641509433962265	0.2916666666666667	0.18309859154929578	0.1702127659574468	0.19696969696969696	0.14285714285714285	0.1875	0.18604651162790697	0.14814814814814814	0.1111111111111111	0.24489795918367346	0.0967741935483871	0.26666666666666666	0.17307692307692307	0.13043478260869565	0.16129032258064516	0.2553191489361702	0.2127659574468085	0.16326530612244897	0.19672131147540983	0.14893617021276595	0.208955223880597	0.11940298507462686	1.0	0.13953488372093023	0.07142857142857142	0.14583333333333334	0.19298245614035087	0.12	0.20408163265306123	0.2708333333333333	0.14545454545454545	0.20634920634920634	0.2619047619047619	0.22807017543859648	0.14893617021276595	0.16666666666666666	0.12658227848101267	0.1590909090909091	0.16363636363636364	0.21739130434782608	0.13043478260869565	0.12307692307692308	0.11290322580645161	0.1864406779661017	0.13333333333333333	0.18	0.26865671641791045	0.14285714285714285	0.18840579710144928	0.19148936170212766	0.21311475409836064	0.1774193548387097	0.18032786885245902	0.11538461538461539	0.16326530612244897	0.16666666666666666	0.15254237288135594	0.23728813559322035	0.14583333333333334	
P11229	0.2857142857142857	0.19047619047619047	0.1590909090909091	0.17142857142857143	0.20689655172413793	0.1282051282051282	0.29411764705882354	0.13157894736842105	0.1724137931034483	0.14285714285714285	0.15151515151515152	0.21739130434782608	0.36363636363636365	0.2857142857142857	0.21875	0.11627906976744186	0.1891891891891892	0.14705882352941177	0.20930232558139536	0.07547169811320754	0.3333333333333333	0.13043478260869565	0.2857142857142857	0.25925925925925924	0.28	0.4	0.25925925925925924	0.4117647058823529	0.14285714285714285	0.09836065573770492	0.20512820512820512	0.125	0.3076923076923077	0.15789473684210525	0.14285714285714285	0.15625	0.07272727272727272	0.25	0.125	0.34782608695652173	0.13333333333333333	0.3684210526315789	0.27586206896551724	0.3888888888888889	0.2857142857142857	0.19444444444444445	0.13333333333333333	0.2	0.42105263157894735	0.20512820512820512	0.25925925925925924	0.3333333333333333	0.18518518518518517	0.09090909090909091	0.38095238095238093	0.16666666666666666	0.19047619047619047	0.13953488372093023	1.0	0.3333333333333333	0.2	0.16216216216216217	0.14814814814814814	0.25925925925925924	0.16129032258064516	0.3103448275862069	0.18604651162790697	0.21739130434782608	0.25	0.20833333333333334	0.13043478260869565	0.10344827586206896	0.3	0.18181818181818182	0.18	0.15217391304347827	0.17073170731707318	0.15789473684210525	0.125	0.1111111111111111	0.21428571428571427	0.15384615384615385	0.14634146341463414	0.11764705882352941	0.19230769230769232	0.13953488372093023	0.2631578947368421	0.175	0.17857142857142858	0.28	0.15151515151515152	0.19444444444444445	0.23076923076923078	0.30434782608695654	
P08172	0.18518518518518517	0.16666666666666666	0.14634146341463414	0.15625	0.14814814814814814	0.08108108108108109	0.2	0.14705882352941177	0.1111111111111111	0.1282051282051282	0.0967741935483871	0.14285714285714285	0.23809523809523808	0.18518518518518517	0.16666666666666666	0.1	0.14285714285714285	0.12903225806451613	0.11627906976744186	0.08163265306122448	0.2631578947368421	0.11627906976744186	0.2727272727272727	0.2	0.21739130434782608	0.2631578947368421	0.15384615384615385	0.42857142857142855	0.08333333333333333	0.06779661016949153	0.13157894736842105	0.08695652173913043	0.2	0.1111111111111111	0.125	0.1	0.0784313725490196	0.18181818181818182	0.08695652173913043	0.22727272727272727	0.06818181818181818	0.2222222222222222	0.2222222222222222	0.3125	0.23076923076923078	0.14705882352941177	0.09302325581395349	0.14285714285714285	0.2777777777777778	0.13157894736842105	0.15384615384615385	0.21739130434782608	0.21739130434782608	0.1	0.25	0.10638297872340426	0.12195121951219512	0.07142857142857142	0.3333333333333333	1.0	0.13043478260869565	0.08333333333333333	0.125	0.2	0.10344827586206896	0.1724137931034483	0.11904761904761904	0.14285714285714285	0.17142857142857143	0.13636363636363635	0.09090909090909091	0.05263157894736842	0.2222222222222222	0.16666666666666666	0.1	0.11363636363636363	0.1891891891891892	0.1111111111111111	0.07894736842105263	0.07692307692307693	0.15384615384615385	0.12	0.13157894736842105	0.08163265306122448	0.125	0.0975609756097561	0.1282051282051282	0.13157894736842105	0.11538461538461539	0.16666666666666666	0.0967741935483871	0.11428571428571428	0.15789473684210525	0.23809523809523808	
P51681	0.13513513513513514	0.14814814814814814	0.09615384615384616	0.23684210526315788	0.1388888888888889	0.21951219512195122	0.21739130434782608	0.13953488372093023	0.21212121212121213	0.14893617021276595	0.15789473684210525	0.3076923076923077	0.2413793103448276	0.2	0.125	0.14893617021276595	0.19047619047619047	0.21621621621621623	0.16	0.10526315789473684	0.21428571428571427	0.20833333333333334	0.2631578947368421	0.21212121212121213	0.1875	0.3076923076923077	0.21212121212121213	0.2	0.10714285714285714	0.15873015873015872	0.20454545454545456	0.1111111111111111	0.14285714285714285	0.21951219512195122	0.1794871794871795	0.19444444444444445	0.18181818181818182	0.2	0.2765957446808511	0.1935483870967742	0.1875	0.23076923076923078	0.19444444444444445	0.19230769230769232	0.16666666666666666	0.11363636363636363	0.14	0.2	0.2222222222222222	0.1276595744680851	0.21212121212121213	0.22580645161290322	0.1875	0.17391304347826086	0.25	0.08771929824561403	0.09803921568627451	0.14583333333333334	0.2	0.13043478260869565	1.0	0.13953488372093023	0.12121212121212122	0.2903225806451613	0.2	0.1282051282051282	0.14	0.25925925925925924	0.13333333333333333	0.12903225806451613	0.13725490196078433	0.12903225806451613	0.18518518518518517	0.2857142857142857	0.1016949152542373	0.1568627450980392	0.17391304347826086	0.19047619047619047	0.13333333333333333	0.15789473684210525	0.2903225806451613	0.1	0.1276595744680851	0.125	0.1935483870967742	0.2222222222222222	0.2	0.15217391304347827	0.18181818181818182	0.15151515151515152	0.15789473684210525	0.16666666666666666	0.14893617021276595	0.16129032258064516	
