	P37288	Q13255	P25101	P43115	P11229	P35367	P41145	P08913	P21917	P13945	P0DMS8	P32745	O15303	P21731	P28221	Q13258	P34995	P08100	Q13639	P41143	Q96G91	Q99677	P25021	P47900	P25100	P50406	P28335	Q5T6X5	Q15722	P35372	P35346	P30542	P51681	P41231	Q8NFJ5	P08588	P24530	Q15077	P30939	Q9Y271	P43119	P25105	P28222	P43088	P35368	O60883	O95665	P20309	Q8TDS4	Q9UBS5	P21554	P41594	Q9NS75	Q14832	Q14416	P43116	P30556	P30518	P34969	P08912	P21728	P34981	P41595	P07550	P29275	P30874	P32238	P43657	P30872	P14416	Q9H244	P18825	Q9H3N8	Q15391	P51582	P18089	P47898	P32239	P28566	Q9Y5N1	Q14831	P08173	O00222	P25024	P28223	P35348	P08908	Q14833	P48039	P08172	P21918	P29274	P35462	Q9NPC1
P43119	0.21942612528800964	-0.5242460370063782	-0.5552194714546204	0.13909590244293213	0.5772113800048828	-0.6772801280021667	-0.5872053503990173	-0.19537456333637238	0.583354651927948	0.4581480920314789	0.38172122836112976	-0.6547886729240417	-0.5251491069793701	0.7118905782699585	0.36014118790626526	0.8420382142066956	0.7302162647247314	0.2163238525390625	0.14475172758102417	-0.5967122316360474	0.44791358709335327	-0.6435765624046326	0.27653995156288147	-0.5985238552093506	-0.37022340297698975	0.07723208516836166	0.26484429836273193	-0.5281621217727661	0.40624117851257324	-0.5731918811798096	-0.4531939923763275	0.5701903104782104	-0.1498575061559677	-0.588084876537323	-0.6220933198928833	-0.6332213878631592	-0.5801877379417419	0.2865152657032013	0.402820885181427	0.35931599140167236	0.9999999403953552	0.4808259904384613	0.3172341585159302	0.46349290013313293	-0.39694473147392273	-0.062415264546871185	0.4768364429473877	-0.3472810685634613	0.3912094831466675	-0.5467268824577332	-0.5245870351791382	-0.4519405663013458	-0.6773606538772583	-0.5465983152389526	-0.4897928237915039	0.6703051328659058	0.36484724283218384	0.2742450535297394	-0.6331366896629333	-0.30998098850250244	0.2215372920036316	-0.5777422785758972	0.25994980335235596	-0.2949475944042206	0.6025844812393188	-0.2658120095729828	0.2698371112346649	0.3266676962375641	-0.6527534127235413	-0.31216150522232056	0.34823596477508545	-0.33608612418174744	0.27351149916648865	0.3915443420410156	-0.5147220492362976	0.4333042502403259	0.4564131498336792	0.4032745957374573	0.4290357828140259	-0.033751748502254486	-0.5520337820053101	0.4586714804172516	-0.5706252455711365	-0.705647885799408	0.21332338452339172	-0.6911436319351196	0.2687922418117523	-0.5302094221115112	0.412243127822876	0.3853779137134552	0.4134497046470642	0.4184587597846985	-0.3847145438194275	0.6324841380119324	
P25105	0.4297785460948944	-0.6006896495819092	-0.6368100047111511	0.28491607308387756	0.35146385431289673	-0.6884088516235352	-0.6667738556861877	-0.3401877284049988	0.11560151726007462	0.26316893100738525	0.6223682165145874	-0.7023274898529053	-0.6139847040176392	0.27373677492141724	0.5449069142341614	0.5914871096611023	0.30135127902030945	0.3781036138534546	0.24593830108642578	-0.6632570624351501	0.43254485726356506	-0.6537662148475647	0.47975507378578186	-0.6386212706565857	-0.45333030819892883	-0.08001045137643814	0.5258334875106812	-0.5752468109130859	0.40875187516212463	-0.6474521160125732	-0.44854140281677246	0.4442238509654999	0.12754081189632416	-0.6307637095451355	-0.7002240419387817	-0.7172796726226807	-0.6719813346862793	0.33886176347732544	0.5936442613601685	0.6698207259178162	0.4808259904384613	1.0000001192092896	0.45106741786003113	0.5329386591911316	-0.4624464511871338	-0.11665501445531845	0.47540298104286194	-0.3548872768878937	0.6337181329727173	-0.6460628509521484	-0.6172809600830078	-0.5091352462768555	-0.6418315768241882	-0.6204323768615723	-0.5543923377990723	0.5495522618293762	0.7014766335487366	0.14680986106395721	-0.72271329164505	-0.32086384296417236	0.437371164560318	-0.3084222972393036	0.4814869165420532	-0.06471733748912811	0.390287309885025	-0.011353220790624619	0.393986314535141	0.8131398558616638	-0.7043023705482483	-0.29517099261283875	0.7617081999778748	-0.537265419960022	0.39789053797721863	0.7294889092445374	-0.6024854779243469	0.09273934364318848	0.5234667062759399	0.30786415934562683	0.564828634262085	-0.16238003969192505	-0.6460362672805786	0.4424956440925598	-0.6725963950157166	-0.6712700724601746	0.5467867255210876	-0.7002766728401184	0.45165252685546875	-0.6095703840255737	0.5740788578987122	0.4129377007484436	0.5192573070526123	0.2619548738002777	-0.4558180868625641	0.4851851165294647	
P28222	0.4371749460697174	-0.6660512089729309	-0.4561046361923218	0.421827107667923	0.5141183733940125	-0.7111840844154358	-0.5070480108261108	-0.0033282828517258167	0.2984101176261902	0.31268495321273804	0.2329966127872467	-0.5215174555778503	-0.6662008166313171	0.3965635597705841	0.9172335267066956	0.3505637049674988	0.47634357213974	0.2907097041606903	-0.08408192545175552	-0.47632160782814026	0.2967795431613922	-0.5470314025878906	0.22561617195606232	-0.47054147720336914	-0.5850371718406677	-0.010883866809308529	0.413085401058197	-0.6647099852561951	0.20382000505924225	-0.46735477447509766	-0.19481073319911957	0.4343098998069763	0.1094965711236	-0.42911383509635925	-0.523716151714325	-0.6291419863700867	-0.49459120631217957	0.20835457742214203	0.616348385810852	0.41356563568115234	0.3172341585159302	0.45106741786003113	0.9999998211860657	0.4587557017803192	-0.5897025465965271	0.006425968836992979	0.3713310658931732	-0.5338883996009827	0.4461163580417633	-0.6579975485801697	-0.41992151737213135	-0.6342020630836487	-0.573721706867218	-0.6743189692497253	-0.6431387066841125	0.552097499370575	0.4824298620223999	0.20324529707431793	-0.597366213798523	-0.523578941822052	0.20218534767627716	-0.38749969005584717	0.5282192826271057	-0.1897662878036499	0.22786755859851837	-0.0054803346283733845	0.45860862731933594	0.5277504920959473	-0.5315282940864563	-0.3569675385951996	0.5119704008102417	-0.36587855219841003	0.03399841487407684	0.4287343919277191	-0.4057468771934509	0.38267725706100464	0.6741822957992554	0.5878232717514038	0.7208897471427917	-0.09979309141635895	-0.6768028140068054	0.7117629051208496	-0.6790564656257629	-0.5682024955749512	0.5238065719604492	-0.6685078144073486	0.5741457343101501	-0.66757732629776	0.507921040058136	0.43068304657936096	0.42864692211151123	-0.0038322415202856064	-0.5384368896484375	0.4437310993671417	
P43088	0.1523907333612442	-0.5077118873596191	-0.26223087310791016	0.2171936333179474	0.30127498507499695	-0.5458823442459106	-0.2966996431350708	-0.3026651442050934	0.09768413752317429	-0.03815203532576561	0.2788735032081604	-0.42785054445266724	-0.5165897011756897	0.644108235836029	0.4410857558250427	0.41165691614151	0.45985016226768494	0.35921570658683777	-0.12571845948696136	-0.30148008465766907	0.05331198126077652	-0.35644328594207764	0.1153026819229126	-0.2938065826892853	-0.4938521385192871	-0.2921315133571625	0.2692502737045288	-0.5036298036575317	0.007112778723239899	-0.26819273829460144	-0.30892980098724365	0.44323965907096863	0.06756875663995743	-0.2837620675563812	-0.38521304726600647	-0.688434898853302	-0.3123985826969147	-0.010036497376859188	0.33645206689834595	0.37588176131248474	0.46349290013313293	0.5329386591911316	0.4587557017803192	0.9999996423721313	-0.4890519380569458	-0.20630940794944763	0.0931578204035759	-0.43790724873542786	0.4591745138168335	-0.4860851466655731	-0.21963338553905487	-0.5121609568595886	-0.41167229413986206	-0.49468690156936646	-0.5108685493469238	0.5720242261886597	0.5672402381896973	-0.11324120312929153	-0.40056923031806946	-0.43963807821273804	0.0629168376326561	-0.3288439214229584	0.39141741394996643	-0.37737584114074707	0.26444894075393677	-0.08528148382902145	0.4215645492076874	0.5695629119873047	-0.3851569890975952	-0.37298962473869324	0.4924820363521576	-0.5912893414497375	-0.006554887630045414	0.566912055015564	-0.21655510365962982	0.4173678159713745	0.2596801519393921	0.28992798924446106	0.4448845386505127	-0.2867935001850128	-0.48925086855888367	0.4493217170238495	-0.4773736298084259	-0.42674681544303894	0.4125092625617981	-0.532625675201416	0.13726019859313965	-0.5067411661148071	0.396811842918396	0.49162518978118896	0.17362745106220245	-0.037656210362911224	-0.5373852252960205	0.14880096912384033	
P35368	-0.6149026155471802	0.9299085140228271	0.18456365168094635	-0.6590569019317627	-0.3264659643173218	0.717448353767395	0.304435670375824	-0.24822773039340973	-0.18610355257987976	-0.3687060475349426	-0.27080318331718445	0.24880437552928925	0.9245699644088745	-0.365877628326416	-0.5643087029457092	-0.4043924808502197	-0.47964367270469666	-0.19789928197860718	-0.03555656224489212	0.2314581274986267	-0.34961485862731934	0.28446775674819946	-0.24114282429218292	0.19024601578712463	0.9958807229995728	-0.19711871445178986	-0.5161498188972473	0.9380066394805908	-0.3222111463546753	0.23026742041110992	-0.11088920384645462	-0.43330928683280945	-0.2671813666820526	0.1399203985929489	0.24978025257587433	0.4986444115638733	0.24121379852294922	-0.355775386095047	-0.36080268025398254	-0.5290459394454956	-0.39694473147392273	-0.4624464511871338	-0.5897025465965271	-0.4890519380569458	0.9999998807907104	-0.33475595712661743	-0.4536086618900299	0.9663810133934021	-0.5404633283615112	0.8760325312614441	0.15467891097068787	0.9757469892501831	0.2549969553947449	0.8947655558586121	0.9615235924720764	-0.5542384386062622	-0.43761739134788513	-0.4213505685329437	0.45676302909851074	0.9543916583061218	-0.3247643709182739	0.09919603168964386	-0.5351733565330505	0.05746005102992058	-0.22618697583675385	-0.19239753484725952	-0.41374099254608154	-0.48932382464408875	0.2976229786872864	0.304167240858078	-0.5794680714607239	0.23427756130695343	-0.031042784452438354	-0.4765494167804718	0.1340583860874176	-0.3850334882736206	-0.5096186399459839	-0.5881413221359253	-0.43589410185813904	-0.037399277091026306	0.8667186498641968	-0.45694756507873535	0.8109360933303833	0.31326279044151306	-0.47718217968940735	0.5621680021286011	-0.525231122970581	0.9195558428764343	-0.5565437078475952	-0.27215003967285156	-0.48496147990226746	-0.09571225941181183	0.40556249022483826	-0.48502954840660095	
O60883	0.4791725277900696	-0.33676695823669434	-0.046492207795381546	0.4106484651565552	-0.1597844660282135	-0.17878955602645874	-0.12874703109264374	0.7050209045410156	0.0616682767868042	0.28612032532691956	0.03306107223033905	0.1016828790307045	-0.33743882179260254	-0.12925834953784943	0.014013479463756084	-0.006496036890894175	0.03830396756529808	0.0058460417203605175	0.24432112276554108	-0.05128835141658783	0.47524553537368774	-0.06437093019485474	0.21159446239471436	-0.021602531895041466	-0.33315563201904297	0.630210280418396	0.08974918723106384	-0.3415490984916687	0.47342774271965027	-0.09329049289226532	0.5207245945930481	-0.08204479515552521	0.45922547578811646	0.040981393307447433	0.16300718486309052	0.20709148049354553	-0.04029787331819534	0.5486100316047668	-0.09720339626073837	0.19771000742912292	-0.062415264546871185	-0.11665501445531845	0.006425968836992979	-0.20630940794944763	-0.33475595712661743	1.0000004768371582	0.4002666175365448	-0.3559107780456543	-0.13902810215950012	-0.324619323015213	-0.059991735965013504	-0.3272438943386078	0.08816252648830414	-0.34968653321266174	-0.3434976041316986	0.029093364253640175	-0.31437811255455017	0.6899793148040771	-0.1514902412891388	-0.3319756090641022	0.2517009377479553	0.4060819745063782	-0.002012360142543912	0.4778884947299957	-0.13248494267463684	0.43159547448158264	0.08678637444972992	-0.18479807674884796	-0.005328501109033823	0.2334497720003128	0.11766888201236725	0.4506181478500366	0.3030089735984802	-0.014875073917210102	-0.055504608899354935	-0.023219415917992592	0.13909561932086945	0.12939198315143585	-0.12678155303001404	0.6046562194824219	-0.3414948284626007	-0.2228793054819107	-0.32627561688423157	0.07082805782556534	0.0034635465126484632	-0.044852789491415024	0.38118013739585876	-0.3469923436641693	0.2361326366662979	-0.3792544901371002	0.18102507293224335	0.1435256153345108	0.2348324954509735	0.21869057416915894	
O95665	0.7030434608459473	-0.6216195225715637	-0.6569557785987854	0.5052582025527954	0.26747384667396545	-0.7139951586723328	-0.7159775495529175	0.039266567677259445	0.34292739629745483	0.7704389691352844	0.3792301118373871	-0.6048030853271484	-0.6027937531471252	0.23847249150276184	0.46358054876327515	0.5831548571586609	0.4709942638874054	0.23604035377502441	0.29131749272346497	-0.6782975196838379	0.8617862462997437	-0.6691742539405823	0.39012590050697327	-0.6460473537445068	-0.44116392731666565	0.3323785066604614	0.5217568874359131	-0.5973457098007202	0.7846261858940125	-0.6924018859863281	-0.10631269961595535	0.3159049153327942	0.228247731924057	-0.5939623713493347	-0.6159282922744751	-0.4672605097293854	-0.6708790063858032	0.7697989344596863	0.338124543428421	0.6154589653015137	0.4768364429473877	0.47540298104286194	0.3713310658931732	0.0931578204035759	-0.4536086618900299	0.4002666175365448	1.0000001192092896	-0.4502558410167694	0.3478097915649414	-0.6608797311782837	-0.6558626294136047	-0.5299669504165649	-0.6026312708854675	-0.6436171531677246	-0.5607580542564392	0.5528912544250488	0.17122723162174225	0.6844509840011597	-0.7483189105987549	-0.3988858759403229	0.38643208146095276	-0.22891956567764282	0.4330165684223175	0.10257274657487869	0.20510797202587128	0.053183794021606445	0.49664193391799927	0.2534829080104828	-0.6792677044868469	-0.3273266851902008	0.5773655772209167	-0.18156729638576508	0.46283838152885437	0.4565901458263397	-0.622283935546875	0.15532785654067993	0.548386812210083	0.6005343198776245	0.3098160922527313	0.1784328669309616	-0.6611449718475342	0.172569140791893	-0.6941267251968384	-0.6444734334945679	0.4596778154373169	-0.7209656238555908	0.5588676929473877	-0.6131560206413269	0.576757550239563	-0.023987887427210808	0.6139485836029053	0.30776622891426086	-0.3741976320743561	0.8237409591674805	
P20309	-0.57366544008255	0.8713188171386719	0.07903144508600235	-0.6544716954231262	-0.25822731852531433	0.6524503827095032	0.19949834048748016	-0.25052666664123535	-0.1816595494747162	-0.38966867327690125	-0.14637821912765503	0.1395871937274933	0.8520859479904175	-0.363138347864151	-0.4885965883731842	-0.3348987400531769	-0.4896858036518097	-0.1555176079273224	0.03755229711532593	0.12719841301441193	-0.32946935296058655	0.18099761009216309	-0.12903979420661926	0.0851868987083435	0.9706594347953796	-0.1798975169658661	-0.45015913248062134	0.8806544542312622	-0.29105955362319946	0.12882938981056213	-0.20248019695281982	-0.3860989212989807	-0.2514522671699524	0.02973983809351921	0.15602993965148926	0.40974029898643494	0.1321215182542801	-0.3421165943145752	-0.2350650280714035	-0.4519282877445221	-0.3472810685634613	-0.3548872768878937	-0.5338883996009827	-0.43790724873542786	0.9663810133934021	-0.3559107780456543	-0.4502558410167694	0.9999996423721313	-0.49260759353637695	0.7998461127281189	0.05379749834537506	0.9491838216781616	0.15667083859443665	0.8226160407066345	0.9127302765846252	-0.5177411437034607	-0.3447567820549011	-0.4160778522491455	0.35364463925361633	0.9946327805519104	-0.21424604952335358	0.08780798316001892	-0.4852425158023834	0.08612210303544998	-0.13104990124702454	-0.16596916317939758	-0.39963844418525696	-0.38558512926101685	0.1923263669013977	0.38894855976104736	-0.5122544765472412	0.21749737858772278	0.08965415507555008	-0.40758776664733887	0.02662985399365425	-0.4107063114643097	-0.41939809918403625	-0.6032187938690186	-0.3375115990638733	0.001209462876431644	0.7851214408874512	-0.37282511591911316	0.7212032675743103	0.2228025197982788	-0.4278201162815094	0.5072516798973083	-0.42831864953041077	0.8487682342529297	-0.48686882853507996	-0.1798207312822342	-0.4235079884529114	-0.013581909239292145	0.4394923150539398	-0.4748225212097168	
Q8TDS4	0.39315372705459595	-0.5688073039054871	-0.3892894685268402	0.5302717089653015	0.3627234101295471	-0.5629055500030518	-0.4287533462047577	-0.24953261017799377	0.18959887325763702	0.34866127371788025	0.3245634436607361	-0.4799189567565918	-0.5676074624061584	0.2623535990715027	0.44139882922172546	0.4100765585899353	0.3909362554550171	0.021291904151439667	0.051764246076345444	-0.42263591289520264	0.2101580649614334	-0.39521971344947815	0.15479491651058197	-0.404857873916626	-0.5353056788444519	-0.21256059408187866	0.5830581784248352	-0.5606778264045715	0.06562045216560364	-0.40015849471092224	-0.4013359844684601	0.5205726623535156	-0.19958636164665222	-0.3888811767101288	-0.5411443114280701	-0.6253466010093689	-0.4220999777317047	0.06381414085626602	0.3991190493106842	0.38403046131134033	0.3912094831466675	0.6337181329727173	0.4461163580417633	0.4591745138168335	-0.5404633283615112	-0.13902810215950012	0.3478097915649414	-0.49260759353637695	1.0000001192092896	-0.5794022083282471	-0.36669525504112244	-0.5614372491836548	-0.4397602379322052	-0.55440753698349	-0.5671237707138062	0.5408563017845154	0.6980516314506531	0.0225791335105896	-0.49406737089157104	-0.48324036598205566	0.2359458953142166	-0.36303281784057617	0.47331708669662476	-0.2323443442583084	0.4012756943702698	-0.22179903090000153	0.3908126652240753	0.6510945558547974	-0.4768204987049103	-0.408845454454422	0.530296802520752	-0.5115349888801575	-0.016421394422650337	0.4810596704483032	-0.3582838475704193	0.22971691191196442	0.46497946977615356	0.4924008548259735	0.3749585449695587	-0.2806311249732971	-0.5487270951271057	0.4439239501953125	-0.5513454079627991	-0.5468058586120605	0.4925830066204071	-0.5539292693138123	0.31021010875701904	-0.5554012060165405	0.3218454122543335	0.3972793519496918	0.5254172682762146	0.18126456439495087	-0.44045203924179077	0.47144967317581177	
Q9UBS5	-0.7242166996002197	0.9863842725753784	0.5548856854438782	-0.6405295133590698	-0.47013765573501587	0.8985356688499451	0.6662288904190063	-0.1436566859483719	-0.31086966395378113	-0.5422386527061462	-0.5384071469306946	0.5555101633071899	0.9852861762046814	-0.4089222848415375	-0.6858405470848083	-0.6037715077400208	-0.5345189571380615	-0.3230860233306885	-0.2972249388694763	0.5943704843521118	-0.5851276516914368	0.6295068264007568	-0.5217615962028503	0.5488910675048828	0.8620209693908691	-0.3331758379936218	-0.6301997303962708	0.977385401725769	-0.5632660984992981	0.5986461043357849	0.06677145510911942	-0.5655195713043213	-0.32745304703712463	0.5062255859375	0.568921685218811	0.6253626346588135	0.606549084186554	-0.5426642894744873	-0.5630000233650208	-0.6383033990859985	-0.5467268824577332	-0.6460628509521484	-0.6579975485801697	-0.4860851466655731	0.8760325312614441	-0.324619323015213	-0.6608797311782837	0.7998461127281189	-0.5794022083282471	0.9999998211860657	0.5285719633102417	0.9209518432617188	0.57540363073349	0.9921668767929077	0.9591310620307922	-0.6315860152244568	-0.5327814817428589	-0.5352192521095276	0.7828874588012695	0.7602381706237793	-0.5609369277954102	0.17275792360305786	-0.5959679484367371	-0.08623550832271576	-0.4087267816066742	-0.22979560494422913	-0.490002304315567	-0.5808531641960144	0.6372213959693909	0.24981336295604706	-0.6765235066413879	0.260887086391449	-0.34380674362182617	-0.56868976354599	0.5050182342529297	-0.33464255928993225	-0.7184596657752991	-0.6173202395439148	-0.5676314234733582	-0.15511459112167358	0.9934289455413818	-0.5229162573814392	0.9865626692771912	0.5981183648109436	-0.5924129486083984	0.7530645132064819	-0.7126664519309998	0.9863279461860657	-0.7067059278488159	-0.35449835658073425	-0.699919581413269	-0.360387921333313	0.4068508744239807	-0.6666368842124939	
P21554	-0.46052807569503784	0.41934236884117126	0.9947189688682556	-0.2073535919189453	-0.4956222176551819	0.6577559113502502	0.9789337515830994	0.1728411614894867	-0.30805400013923645	-0.5415781736373901	-0.6984476447105408	0.8895451426506042	0.4366423189640045	-0.2693954408168793	-0.5641688704490662	-0.676805317401886	-0.3597947955131531	-0.3035737872123718	-0.5210951566696167	0.9828472137451172	-0.6501497626304626	0.9385592341423035	-0.6537430286407471	0.9771906137466431	0.13229167461395264	-0.2729381322860718	-0.5080497860908508	0.3913051187992096	-0.6452900767326355	0.9905727505683899	0.5026149153709412	-0.4680774211883545	-0.09614807367324829	0.9649085998535156	0.8716971278190613	0.5538601279258728	0.9853720664978027	-0.5309563875198364	-0.6518824100494385	-0.4816998541355133	-0.5245870351791382	-0.6172809600830078	-0.41992151737213135	-0.21963338553905487	0.15467891097068787	-0.059991735965013504	-0.6558626294136047	0.05379749834537506	-0.36669525504112244	0.5285719633102417	1.000000238418579	0.23501522839069366	0.8736740946769714	0.4904092252254486	0.3283192217350006	-0.4983693063259125	-0.43600237369537354	-0.4145206809043884	0.9210475087165833	-0.007462495472282171	-0.6072311401367188	0.31600427627563477	-0.3982316255569458	-0.21346494555473328	-0.5001038312911987	-0.038159094750881195	-0.421967476606369	-0.41280192136764526	0.9394229650497437	0.03755956143140793	-0.48729056119918823	0.22191840410232544	-0.6806926131248474	-0.46315979957580566	0.9924284815788269	-0.11259271204471588	-0.6912819743156433	-0.35862645506858826	-0.5631276965141296	-0.18775564432144165	0.5424649715423584	-0.4049800932407379	0.6233752369880676	0.8535188436508179	-0.4985751509666443	0.6968170404434204	-0.6372864246368408	0.44518938660621643	-0.5401062369346619	-0.3285459876060486	-0.6503747701644897	-0.579650342464447	0.18719588220119476	-0.6286898255348206	
P41594	-0.6484739780426025	0.9693027138710022	0.2667461931705475	-0.674873411655426	-0.36549365520477295	0.7912209033966064	0.39006227254867554	-0.2042907476425171	-0.24274003505706787	-0.4401562809944153	-0.3230264484882355	0.3329843580722809	0.9577638506889343	-0.4027237594127655	-0.6108105778694153	-0.45651975274086	-0.5235575437545776	-0.23540347814559937	-0.06334031373262405	0.3172292113304138	-0.4177250564098358	0.37448951601982117	-0.29500171542167664	0.2753473222255707	0.9704208374023438	-0.20196346938610077	-0.548128068447113	0.9691841006278992	-0.3881962299346924	0.31650587916374207	-0.0678243562579155	-0.485005646944046	-0.2788069546222687	0.22340425848960876	0.33676815032958984	0.5599773526191711	0.32650309801101685	-0.406790554523468	-0.40822434425354004	-0.5710381865501404	-0.4519405663013458	-0.5091352462768555	-0.6342020630836487	-0.5121609568595886	0.9757469892501831	-0.3272438943386078	-0.5299669504165649	0.9491838216781616	-0.5614372491836548	0.9209518432617188	0.23501522839069366	0.9999997019767761	0.34354346990585327	0.9355942606925964	0.9851401448249817	-0.5961843132972717	-0.45864927768707275	-0.44784650206565857	0.5436124205589294	0.9307087659835815	-0.35134056210517883	0.15664994716644287	-0.5709297060966492	0.07038505375385284	-0.2732063829898834	-0.17208561301231384	-0.46293920278549194	-0.5098384618759155	0.3872424364089966	0.3524315059185028	-0.6151931881904602	0.2766297459602356	-0.08124598115682602	-0.5069085955619812	0.2109771966934204	-0.4088776707649231	-0.5661384463310242	-0.6358651518821716	-0.47516903281211853	-0.036058031022548676	0.9115327596664429	-0.4884081184864044	0.8659862875938416	0.3976472020149231	-0.5265565514564514	0.6472440361976624	-0.5583280920982361	0.9541614651679993	-0.5980703830718994	-0.2906036674976349	-0.5417423844337463	-0.12773552536964417	0.45565101504325867	-0.5510498881340027	
Q9NS75	-0.3896139860153198	0.49935248494148254	0.9059942960739136	-0.18441417813301086	-0.619538426399231	0.7885518670082092	0.8994920253753662	0.250387966632843	-0.5096580386161804	-0.5248092412948608	-0.5947166681289673	0.9279375672340393	0.5181329846382141	-0.5114539861679077	-0.6454169750213623	-0.7115896940231323	-0.5890602469444275	-0.37530121207237244	-0.30915939807891846	0.9217234253883362	-0.573819637298584	0.9624857902526855	-0.5495902895927429	0.9390568733215332	0.23277540504932404	-0.09485854208469391	-0.45459097623825073	0.49333617091178894	-0.49297112226486206	0.9007188081741333	0.6019134521484375	-0.6007431149482727	0.021695272997021675	0.9323456883430481	0.9049727916717529	0.7575528621673584	0.9221974015235901	-0.39065542817115784	-0.6393123269081116	-0.45720162987709045	-0.6773606538772583	-0.6418315768241882	-0.573721706867218	-0.41167229413986206	0.2549969553947449	0.08816252648830414	-0.6026312708854675	0.15667083859443665	-0.4397602379322052	0.57540363073349	0.8736740946769714	0.34354346990585327	1.0	0.5668138265609741	0.42837101221084595	-0.6365036368370056	-0.5098460912704468	-0.28682953119277954	0.8945655226707458	0.11111631244421005	-0.44421660900115967	0.5842277407646179	-0.4476636052131653	0.08282385766506195	-0.5784658789634705	0.1294124573469162	-0.47783759236335754	-0.5092607140541077	0.9528148174285889	0.2129628211259842	-0.5135923027992249	0.3905407786369324	-0.4815078377723694	-0.5224328637123108	0.8770485520362854	-0.3220970928668976	-0.7088126540184021	-0.4793379604816437	-0.6133512854576111	-0.06271011382341385	0.6006070971488953	-0.5790457129478455	0.663983941078186	0.952777624130249	-0.4934171140193939	0.8081082701683044	-0.5497835874557495	0.5269686579704285	-0.5822621583938599	-0.4619297385215759	-0.610758364200592	-0.49393945932388306	0.4307597279548645	-0.6614890098571777	
Q14832	-0.7182624936103821	0.990614116191864	0.5230758190155029	-0.6303638815879822	-0.46778199076652527	0.898898184299469	0.6344600915908813	-0.18675199151039124	-0.34089767932891846	-0.5262007117271423	-0.5012980699539185	0.5330125093460083	0.9946586489677429	-0.4361552298069	-0.6880616545677185	-0.5813605785369873	-0.5595611929893494	-0.32751402258872986	-0.2510257959365845	0.5624692440032959	-0.5786191821098328	0.6185302138328552	-0.5020707845687866	0.5231707692146301	0.881233811378479	-0.34750038385391235	-0.5967162847518921	0.989679753780365	-0.5416557788848877	0.566064715385437	0.04028453677892685	-0.5594016909599304	-0.33228957653045654	0.47690892219543457	0.5288474559783936	0.6172575950622559	0.5757338404655457	-0.5362460613250732	-0.5395967364311218	-0.6266773343086243	-0.5465983152389526	-0.6204323768615723	-0.6743189692497253	-0.49468690156936646	0.8947655558586121	-0.34968653321266174	-0.6436171531677246	0.8226160407066345	-0.55440753698349	0.9921668767929077	0.4904092252254486	0.9355942606925964	0.5668138265609741	0.9999998211860657	0.9744489192962646	-0.6388869285583496	-0.5016823410987854	-0.5450178384780884	0.7572710514068604	0.7852472066879272	-0.5331025719642639	0.18878701329231262	-0.5853147506713867	-0.06508379429578781	-0.3951728045940399	-0.23123104870319366	-0.4915863573551178	-0.5713202953338623	0.6123782396316528	0.23711305856704712	-0.6640236377716064	0.24021852016448975	-0.31300270557403564	-0.5578213334083557	0.4708107113838196	-0.3614244759082794	-0.7086718082427979	-0.6264455318450928	-0.5595502257347107	-0.17134572565555573	0.9967784285545349	-0.5298745036125183	0.9828323721885681	0.5824397206306458	-0.5686854124069214	0.7443768978118896	-0.7055285573005676	0.9967973828315735	-0.7108752727508545	-0.3461022675037384	-0.6750245690345764	-0.3317806124687195	0.41050541400909424	-0.6565716862678528	
Q14416	-0.6811202764511108	0.9872983694076538	0.3629593253135681	-0.6644871830940247	-0.4177437424659729	0.8301752805709839	0.4803445339202881	-0.2166842818260193	-0.2804051637649536	-0.4737282395362854	-0.40528836846351624	0.40613365173339844	0.9882707595825195	-0.41401201486587524	-0.6365922689437866	-0.5072324275970459	-0.534080982208252	-0.25350135564804077	-0.15500934422016144	0.408578485250473	-0.47086378931999207	0.4682580530643463	-0.38948318362236023	0.3704834580421448	0.9525296092033386	-0.2754906713962555	-0.5816922187805176	0.9918056726455688	-0.43698662519454956	0.4089964032173157	-0.018387429416179657	-0.5217932462692261	-0.28926146030426025	0.3226059079170227	0.4080822169780731	0.5768935084342957	0.4198443293571472	-0.4435463547706604	-0.4681498110294342	-0.5872370600700378	-0.4897928237915039	-0.5543923377990723	-0.6431387066841125	-0.5108685493469238	0.9615235924720764	-0.3434976041316986	-0.5607580542564392	0.9127302765846252	-0.5671237707138062	0.9591310620307922	0.3283192217350006	0.9851401448249817	0.42837101221084595	0.9744489192962646	1.000000238418579	-0.6060205101966858	-0.48776745796203613	-0.4825664460659027	0.6221024990081787	0.8872259855270386	-0.44344431161880493	0.16634346544742584	-0.5778110027313232	0.0030766106210649014	-0.34055662155151367	-0.19509857892990112	-0.467054158449173	-0.5374994277954102	0.47263050079345703	0.28315067291259766	-0.6295912265777588	0.25369998812675476	-0.17234118282794952	-0.5236829519271851	0.3105297088623047	-0.3938218057155609	-0.629850447177887	-0.6252183318138123	-0.5084685683250427	-0.09990891069173813	0.9566183686256409	-0.5087761282920837	0.9204822778701782	0.46886253356933594	-0.5433833599090576	0.6729704141616821	-0.6286332607269287	0.9861340522766113	-0.637093722820282	-0.3250596523284912	-0.6087374687194824	-0.23427332937717438	0.4204353094100952	-0.5846513509750366	
